"Year","scenario","Species","variable","Age","value"
"1999","2019","Herring","M2","6",0.0936523
"2000","2019","Herring","M2","6",0.083702
"2001","2019","Herring","M2","6",0.1029174
"2002","2019","Herring","M2","6",0.1513447
"2003","2019","Herring","M2","6",0.1071536
"2004","2019","Herring","M2","6",0.1706148
"2005","2019","Herring","M2","6",0.1560106
"2006","2019","Herring","M2","6",0.1663267
"2007","2019","Herring","M2","6",0.1913146
"2008","2019","Herring","M2","6",0.1827024
"2009","2019","Herring","M2","6",0.1415465
"2010","2019","Herring","M2","6",0.1266839
"2011","2019","Herring","M2","6",0.1250107
"2012","2019","Herring","M2","6",0.1280796
"2013","2019","Herring","M2","6",0.1276707
"2014","2019","Herring","M2","6",0.1481622
"2015","2019","Herring","M2","6",0.1351296
"2016","2019","Herring","M2","6",0.1474734
"2017","2019","Herring","M2","6",0.159694
"2018","2019","Herring","M2","6",0.1640841
"2019","2019","Herring","M2","6",0.1309254
"1975","2020","Herring","M2","6",0.1407846
"1976","2020","Herring","M2","6",0.1279077
"1977","2020","Herring","M2","6",0.1377706
"1978","2020","Herring","M2","6",0.1497841
"1979","2020","Herring","M2","6",0.1468579
"1980","2020","Herring","M2","6",0.1210826
"1981","2020","Herring","M2","6",0.1667411
"1982","2020","Herring","M2","6",0.1811116
"1983","2020","Herring","M2","6",0.1453818
"1984","2020","Herring","M2","6",0.1010356
"1985","2020","Herring","M2","6",0.0977095
"1986","2020","Herring","M2","6",0.0767674
"1987","2020","Herring","M2","6",0.098851
"1988","2020","Herring","M2","6",0.1071907
"1989","2020","Herring","M2","6",0.0973304
"1990","2020","Herring","M2","6",0.0803088
"1991","2020","Herring","M2","6",0.07500045
"1992","2020","Herring","M2","6",0.0852855
"1993","2020","Herring","M2","6",0.0941875
"1994","2020","Herring","M2","6",0.0806772
"1995","2020","Herring","M2","6",0.1346123
"1996","2020","Herring","M2","6",0.1063584
"1997","2020","Herring","M2","6",0.1245003
"1998","2020","Herring","M2","6",0.0929742
"1999","2020","Herring","M2","6",0.09125858
"2000","2020","Herring","M2","6",0.0818295
"2001","2020","Herring","M2","6",0.1014051
"2002","2020","Herring","M2","6",0.1495663
"2003","2020","Herring","M2","6",0.1051436
"2004","2020","Herring","M2","6",0.1684724
"2005","2020","Herring","M2","6",0.153744
"2006","2020","Herring","M2","6",0.1642231
"2007","2020","Herring","M2","6",0.1891836
"2008","2020","Herring","M2","6",0.180522
"2009","2020","Herring","M2","6",0.1396312
"2010","2020","Herring","M2","6",0.1243156
"2011","2020","Herring","M2","6",0.1216053
"2012","2020","Herring","M2","6",0.1244583
"2013","2020","Herring","M2","6",0.1241195
"2014","2020","Herring","M2","6",0.144598
"2015","2020","Herring","M2","6",0.130561
"2016","2020","Herring","M2","6",0.1427115
"2017","2020","Herring","M2","6",0.1562528
"2018","2020","Herring","M2","6",0.1629206
"2019","2020","Herring","M2","6",0.138537
"2020","2020","Herring","M2","6",0.1139744
"1975","2021","Herring","M2","6",0.1972047
"1976","2021","Herring","M2","6",0.1783647
"1977","2021","Herring","M2","6",0.1800877
"1978","2021","Herring","M2","6",0.1839702
"1979","2021","Herring","M2","6",0.1935134
"1980","2021","Herring","M2","6",0.1582827
"1981","2021","Herring","M2","6",0.1950596
"1982","2021","Herring","M2","6",0.2173405
"1983","2021","Herring","M2","6",0.1809007
"1984","2021","Herring","M2","6",0.1187494
"1985","2021","Herring","M2","6",0.0999107
"1986","2021","Herring","M2","6",0.0767604
"1987","2021","Herring","M2","6",0.0975855
"1988","2021","Herring","M2","6",0.1043657
"1989","2021","Herring","M2","6",0.1034329
"1990","2021","Herring","M2","6",0.0895498
"1991","2021","Herring","M2","6",0.0817293
"1992","2021","Herring","M2","6",0.0885113
"1993","2021","Herring","M2","6",0.0851761
"1994","2021","Herring","M2","6",0.07122531
"1995","2021","Herring","M2","6",0.1302093
"1996","2021","Herring","M2","6",0.0944514
"1997","2021","Herring","M2","6",0.1013407
"1998","2021","Herring","M2","6",0.0775524
"1999","2021","Herring","M2","6",0.07891738
"2000","2021","Herring","M2","6",0.0798717
"2001","2021","Herring","M2","6",0.0877165
"2002","2021","Herring","M2","6",0.1271201
"2003","2021","Herring","M2","6",0.1000671
"2004","2021","Herring","M2","6",0.1614543
"2005","2021","Herring","M2","6",0.1566499
"2006","2021","Herring","M2","6",0.1678854
"2007","2021","Herring","M2","6",0.1822052
"2008","2021","Herring","M2","6",0.1698823
"2009","2021","Herring","M2","6",0.1334085
"2010","2021","Herring","M2","6",0.1099472
"2011","2021","Herring","M2","6",0.097388
"2012","2021","Herring","M2","6",0.1100248
"2013","2021","Herring","M2","6",0.1279098
"2014","2021","Herring","M2","6",0.1430067
"2015","2021","Herring","M2","6",0.1250361
"2016","2021","Herring","M2","6",0.131614
"2017","2021","Herring","M2","6",0.1326581
"2018","2021","Herring","M2","6",0.1493191
"2019","2021","Herring","M2","6",0.1316808
"2020","2021","Herring","M2","6",0.1145111
"1975","2022","Herring","M2","6",0.1370424
"1976","2022","Herring","M2","6",0.125151
"1977","2022","Herring","M2","6",0.1350376
"1978","2022","Herring","M2","6",0.1468949
"1979","2022","Herring","M2","6",0.1440656
"1980","2022","Herring","M2","6",0.1189774
"1981","2022","Herring","M2","6",0.1634623
"1982","2022","Herring","M2","6",0.1769658
"1983","2022","Herring","M2","6",0.1426606
"1984","2022","Herring","M2","6",0.0992427
"1985","2022","Herring","M2","6",0.0962036
"1986","2022","Herring","M2","6",0.0755576
"1987","2022","Herring","M2","6",0.0974447
"1988","2022","Herring","M2","6",0.1057138
"1989","2022","Herring","M2","6",0.0959375
"1990","2022","Herring","M2","6",0.0791121
"1991","2022","Herring","M2","6",0.07383404
"1992","2022","Herring","M2","6",0.0837459
"1993","2022","Herring","M2","6",0.0928383
"1994","2022","Herring","M2","6",0.0796635
"1995","2022","Herring","M2","6",0.1322665
"1996","2022","Herring","M2","6",0.1046695
"1997","2022","Herring","M2","6",0.1226543
"1998","2022","Herring","M2","6",0.0918566
"1999","2022","Herring","M2","6",0.0901466
"2000","2022","Herring","M2","6",0.0805794
"2001","2022","Herring","M2","6",0.0999029
"2002","2022","Herring","M2","6",0.1476655
"2003","2022","Herring","M2","6",0.1040811
"2004","2022","Herring","M2","6",0.1667552
"2005","2022","Herring","M2","6",0.1522784
"2006","2022","Herring","M2","6",0.1625764
"2007","2022","Herring","M2","6",0.1869628
"2008","2022","Herring","M2","6",0.1778709
"2009","2022","Herring","M2","6",0.1377439
"2010","2022","Herring","M2","6",0.1227287
"2011","2022","Herring","M2","6",0.1195799
"2012","2022","Herring","M2","6",0.1221867
"2013","2022","Herring","M2","6",0.1213685
"2014","2022","Herring","M2","6",0.1417707
"2015","2022","Herring","M2","6",0.1277408
"2016","2022","Herring","M2","6",0.1373288
"2017","2022","Herring","M2","6",0.1470503
"2018","2022","Herring","M2","6",0.1523286
"2019","2022","Herring","M2","6",0.1282049
"2020","2022","Herring","M2","6",0.1066778
"1975","2018","Plaice","M2","6",0.00093978
"1976","2018","Plaice","M2","6",0.001170581
"1977","2018","Plaice","M2","6",0.001340414
"1978","2018","Plaice","M2","6",0.001377791
"1979","2018","Plaice","M2","6",0.001174622
"1980","2018","Plaice","M2","6",0.001211702
"1981","2018","Plaice","M2","6",0.001507028
"1982","2018","Plaice","M2","6",0.001707422
"1983","2018","Plaice","M2","6",0.00180011
"1984","2018","Plaice","M2","6",0.001742027
"1985","2018","Plaice","M2","6",0.001893533
"1986","2018","Plaice","M2","6",0.001886196
"1987","2018","Plaice","M2","6",0.002223146
"1988","2018","Plaice","M2","6",0.002664381
"1989","2018","Plaice","M2","6",0.003112598
"1990","2018","Plaice","M2","6",0.003663136
"1991","2018","Plaice","M2","6",0.00359705
"1992","2018","Plaice","M2","6",0.003208684
"1993","2018","Plaice","M2","6",0.002959381
"1994","2018","Plaice","M2","6",0.002785059
"1995","2018","Plaice","M2","6",0.003298345
"1996","2018","Plaice","M2","6",0.003279315
"1997","2018","Plaice","M2","6",0.002623883
"1998","2018","Plaice","M2","6",0.004047226
"1999","2018","Plaice","M2","6",0.004437471
"2000","2018","Plaice","M2","6",0.004548667
"2001","2018","Plaice","M2","6",0.00604796
"2002","2018","Plaice","M2","6",0.00935911
"2003","2018","Plaice","M2","6",0.01265861
"2004","2018","Plaice","M2","6",0.01447376
"2005","2018","Plaice","M2","6",0.01524922
"2006","2018","Plaice","M2","6",0.01312854
"2007","2018","Plaice","M2","6",0.01307841
"2008","2018","Plaice","M2","6",0.01401209
"2009","2018","Plaice","M2","6",0.01296348
"2010","2018","Plaice","M2","6",0.0114849
"2011","2018","Plaice","M2","6",0.01519415
"2012","2018","Plaice","M2","6",0.01631503
"2013","2018","Plaice","M2","6",0.01418776
"2014","2018","Plaice","M2","6",0.0127121
"2015","2018","Plaice","M2","6",0.01439703
"2016","2018","Plaice","M2","6",0.01321062
"2017","2018","Plaice","M2","6",0.01082399
"2018","2018","Plaice","M2","6",0.01263217
"1975","2019","Plaice","M2","6",0.000931238
"1976","2019","Plaice","M2","6",0.001157224
"1977","2019","Plaice","M2","6",0.001317776
"1978","2019","Plaice","M2","6",0.001332949
"1979","2019","Plaice","M2","6",0.001133898
"1980","2019","Plaice","M2","6",0.00118826
"1981","2019","Plaice","M2","6",0.001472044
"1982","2019","Plaice","M2","6",0.001689306
"1983","2019","Plaice","M2","6",0.001791062
"1984","2019","Plaice","M2","6",0.001729427
"1985","2019","Plaice","M2","6",0.001876474
"1986","2019","Plaice","M2","6",0.00185491
"1987","2019","Plaice","M2","6",0.002162308
"1988","2019","Plaice","M2","6",0.002600728
"1989","2019","Plaice","M2","6",0.003104359
"1990","2019","Plaice","M2","6",0.003650967
"1991","2019","Plaice","M2","6",0.003572153
"1992","2019","Plaice","M2","6",0.003190515
"1993","2019","Plaice","M2","6",0.002922008
"1994","2019","Plaice","M2","6",0.0027278
"1995","2019","Plaice","M2","6",0.003239503
"1996","2019","Plaice","M2","6",0.003202933
"1997","2019","Plaice","M2","6",0.002564313
"1998","2019","Plaice","M2","6",0.003977038
"1999","2019","Plaice","M2","6",0.004382023
"2000","2019","Plaice","M2","6",0.004511984
"2001","2019","Plaice","M2","6",0.00605378
"2002","2019","Plaice","M2","6",0.0093564
"2003","2019","Plaice","M2","6",0.0126624
"2004","2019","Plaice","M2","6",0.01444252
"2005","2019","Plaice","M2","6",0.01519884
"2006","2019","Plaice","M2","6",0.01313292
"2007","2019","Plaice","M2","6",0.01299586
"2008","2019","Plaice","M2","6",0.01400328
"2009","2019","Plaice","M2","6",0.01306019
"2010","2019","Plaice","M2","6",0.01170964
"2011","2019","Plaice","M2","6",0.01544991
"2012","2019","Plaice","M2","6",0.01634211
"2013","2019","Plaice","M2","6",0.0140552
"2014","2019","Plaice","M2","6",0.01255651
"2015","2019","Plaice","M2","6",0.01470882
"2016","2019","Plaice","M2","6",0.01327223
"2017","2019","Plaice","M2","6",0.01010037
"2018","2019","Plaice","M2","6",0.01397125
"2019","2019","Plaice","M2","6",0.01247203
"1975","2020","Plaice","M2","6",0.000983643
"1976","2020","Plaice","M2","6",0.001223549
"1977","2020","Plaice","M2","6",0.001394982
"1978","2020","Plaice","M2","6",0.00143099
"1979","2020","Plaice","M2","6",0.001224564
"1980","2020","Plaice","M2","6",0.001266698
"1981","2020","Plaice","M2","6",0.001572442
"1982","2020","Plaice","M2","6",0.001778316
"1983","2020","Plaice","M2","6",0.001874478
"1984","2020","Plaice","M2","6",0.001812076
"1985","2020","Plaice","M2","6",0.00196928
"1986","2020","Plaice","M2","6",0.001961185
"1987","2020","Plaice","M2","6",0.002312738
"1988","2020","Plaice","M2","6",0.002772021
"1989","2020","Plaice","M2","6",0.003243628
"1990","2020","Plaice","M2","6",0.003819792
"1991","2020","Plaice","M2","6",0.003758785
"1992","2020","Plaice","M2","6",0.003358202
"1993","2020","Plaice","M2","6",0.003105151
"1994","2020","Plaice","M2","6",0.002927936
"1995","2020","Plaice","M2","6",0.003466605
"1996","2020","Plaice","M2","6",0.003445918
"1997","2020","Plaice","M2","6",0.002754188
"1998","2020","Plaice","M2","6",0.004226835
"1999","2020","Plaice","M2","6",0.004653015
"2000","2020","Plaice","M2","6",0.004778795
"2001","2020","Plaice","M2","6",0.00632678
"2002","2020","Plaice","M2","6",0.00974153
"2003","2020","Plaice","M2","6",0.01315444
"2004","2020","Plaice","M2","6",0.01505924
"2005","2020","Plaice","M2","6",0.01595895
"2006","2020","Plaice","M2","6",0.01385846
"2007","2020","Plaice","M2","6",0.01376304
"2008","2020","Plaice","M2","6",0.01474404
"2009","2020","Plaice","M2","6",0.01363706
"2010","2020","Plaice","M2","6",0.01199304
"2011","2020","Plaice","M2","6",0.01583151
"2012","2020","Plaice","M2","6",0.01708718
"2013","2020","Plaice","M2","6",0.01498015
"2014","2020","Plaice","M2","6",0.0134218
"2015","2020","Plaice","M2","6",0.01526465
"2016","2020","Plaice","M2","6",0.01344556
"2017","2020","Plaice","M2","6",0.00997272
"2018","2020","Plaice","M2","6",0.01401381
"2019","2020","Plaice","M2","6",0.01294537
"2020","2020","Plaice","M2","6",0.0104954
"1975","2021","Plaice","M2","6",0.000866716
"1976","2021","Plaice","M2","6",0.001135264
"1977","2021","Plaice","M2","6",0.001337437
"1978","2021","Plaice","M2","6",0.001374654
"1979","2021","Plaice","M2","6",0.001181891
"1980","2021","Plaice","M2","6",0.001259728
"1981","2021","Plaice","M2","6",0.001591033
"1982","2021","Plaice","M2","6",0.001801573
"1983","2021","Plaice","M2","6",0.00188142
"1984","2021","Plaice","M2","6",0.001822001
"1985","2021","Plaice","M2","6",0.001963256
"1986","2021","Plaice","M2","6",0.001956958
"1987","2021","Plaice","M2","6",0.002302692
"1988","2021","Plaice","M2","6",0.00269756
"1989","2021","Plaice","M2","6",0.003118579
"1990","2021","Plaice","M2","6",0.003696852
"1991","2021","Plaice","M2","6",0.003672391
"1992","2021","Plaice","M2","6",0.003330919
"1993","2021","Plaice","M2","6",0.003068781
"1994","2021","Plaice","M2","6",0.002930381
"1995","2021","Plaice","M2","6",0.003530634
"1996","2021","Plaice","M2","6",0.003484043
"1997","2021","Plaice","M2","6",0.002781449
"1998","2021","Plaice","M2","6",0.004216399
"1999","2021","Plaice","M2","6",0.00466676
"2000","2021","Plaice","M2","6",0.004807297
"2001","2021","Plaice","M2","6",0.0062322
"2002","2021","Plaice","M2","6",0.0094301
"2003","2021","Plaice","M2","6",0.01271073
"2004","2021","Plaice","M2","6",0.01458379
"2005","2021","Plaice","M2","6",0.01559772
"2006","2021","Plaice","M2","6",0.013625
"2007","2021","Plaice","M2","6",0.01341762
"2008","2021","Plaice","M2","6",0.01445461
"2009","2021","Plaice","M2","6",0.01358069
"2010","2021","Plaice","M2","6",0.01192835
"2011","2021","Plaice","M2","6",0.01540565
"2012","2021","Plaice","M2","6",0.01651288
"2013","2021","Plaice","M2","6",0.01453519
"2014","2021","Plaice","M2","6",0.01301085
"2015","2021","Plaice","M2","6",0.01487725
"2016","2021","Plaice","M2","6",0.01301259
"2017","2021","Plaice","M2","6",0.00942877
"2018","2021","Plaice","M2","6",0.01286337
"2019","2021","Plaice","M2","6",0.0120178
"2020","2021","Plaice","M2","6",0.01160978
"1975","2022","Plaice","M2","6",0.00099489
"1976","2022","Plaice","M2","6",0.001233556
"1977","2022","Plaice","M2","6",0.001397844
"1978","2022","Plaice","M2","6",0.001431714
"1979","2022","Plaice","M2","6",0.001230487
"1980","2022","Plaice","M2","6",0.001274374
"1981","2022","Plaice","M2","6",0.001570981
"1982","2022","Plaice","M2","6",0.001771258
"1983","2022","Plaice","M2","6",0.001870609
"1984","2022","Plaice","M2","6",0.001809354
"1985","2022","Plaice","M2","6",0.001966849
"1986","2022","Plaice","M2","6",0.001960221
"1987","2022","Plaice","M2","6",0.002306669
"1988","2022","Plaice","M2","6",0.002772212
"1989","2022","Plaice","M2","6",0.003267701
"1990","2022","Plaice","M2","6",0.003848496
"1991","2022","Plaice","M2","6",0.003795983
"1992","2022","Plaice","M2","6",0.003400178
"1993","2022","Plaice","M2","6",0.003144421
"1994","2022","Plaice","M2","6",0.002974444
"1995","2022","Plaice","M2","6",0.003523051
"1996","2022","Plaice","M2","6",0.003503472
"1997","2022","Plaice","M2","6",0.002807305
"1998","2022","Plaice","M2","6",0.004275795
"1999","2022","Plaice","M2","6",0.004739142
"2000","2022","Plaice","M2","6",0.004876878
"2001","2022","Plaice","M2","6",0.00641887
"2002","2022","Plaice","M2","6",0.00980259
"2003","2022","Plaice","M2","6",0.01321308
"2004","2022","Plaice","M2","6",0.01508539
"2005","2022","Plaice","M2","6",0.01598167
"2006","2022","Plaice","M2","6",0.01401238
"2007","2022","Plaice","M2","6",0.01392897
"2008","2022","Plaice","M2","6",0.01493691
"2009","2022","Plaice","M2","6",0.01386147
"2010","2022","Plaice","M2","6",0.01212288
"2011","2022","Plaice","M2","6",0.0159404
"2012","2022","Plaice","M2","6",0.01730277
"2013","2022","Plaice","M2","6",0.01523099
"2014","2022","Plaice","M2","6",0.01359761
"2015","2022","Plaice","M2","6",0.0153489
"2016","2022","Plaice","M2","6",0.01342099
"2017","2022","Plaice","M2","6",0.009784
"2018","2022","Plaice","M2","6",0.01318472
"2019","2022","Plaice","M2","6",0.01190184
"2020","2022","Plaice","M2","6",0.01089451
"1975","2018","Whiting","M2","6",0.068799
"1976","2018","Whiting","M2","6",0.0668682
"1977","2018","Whiting","M2","6",0.0568169
"1978","2018","Whiting","M2","6",0.0610639
"1979","2018","Whiting","M2","6",0.09556
"1980","2018","Whiting","M2","6",0.0833056
"1981","2018","Whiting","M2","6",0.0870908
"1982","2018","Whiting","M2","6",0.0784933
"1983","2018","Whiting","M2","6",0.080654
"1984","2018","Whiting","M2","6",0.0681619
"1985","2018","Whiting","M2","6",0.0717893
"1986","2018","Whiting","M2","6",0.05013972
"1987","2018","Whiting","M2","6",0.0543023
"1988","2018","Whiting","M2","6",0.04064073
"1989","2018","Whiting","M2","6",0.2281034
"1990","2018","Whiting","M2","6",0.05508677
"1991","2018","Whiting","M2","6",0.243358
"1992","2018","Whiting","M2","6",0.2203715
"1993","2018","Whiting","M2","6",0.2201989
"1994","2018","Whiting","M2","6",0.2345804
"1995","2018","Whiting","M2","6",0.1711102
"1996","2018","Whiting","M2","6",0.1917589
"1997","2018","Whiting","M2","6",0.2281533
"1998","2018","Whiting","M2","6",0.2144564
"1999","2018","Whiting","M2","6",0.2479353
"2000","2018","Whiting","M2","6",0.2209047
"2001","2018","Whiting","M2","6",0.2053596
"2002","2018","Whiting","M2","6",0.2270461
"2003","2018","Whiting","M2","6",0.2322949
"2004","2018","Whiting","M2","6",0.2900081
"2005","2018","Whiting","M2","6",0.2875042
"2006","2018","Whiting","M2","6",0.303567
"2007","2018","Whiting","M2","6",0.3027724
"2008","2018","Whiting","M2","6",0.3036894
"2009","2018","Whiting","M2","6",0.3015079
"2010","2018","Whiting","M2","6",0.2514434
"2011","2018","Whiting","M2","6",0.2692933
"2012","2018","Whiting","M2","6",0.2890475
"2013","2018","Whiting","M2","6",0.1883919
"2014","2018","Whiting","M2","6",0.1950758
"2015","2018","Whiting","M2","6",0.2372117
"2016","2018","Whiting","M2","6",0.0724114
"2017","2018","Whiting","M2","6",0.1259005
"2018","2018","Whiting","M2","6",0.0559743
"1975","2019","Whiting","M2","6",0.0733881
"1976","2019","Whiting","M2","6",0.0717328
"1977","2019","Whiting","M2","6",0.0614922
"1978","2019","Whiting","M2","6",0.0653111
"1979","2019","Whiting","M2","6",0.0991151
"1980","2019","Whiting","M2","6",0.0863225
"1981","2019","Whiting","M2","6",0.0906961
"1982","2019","Whiting","M2","6",0.0823373
"1983","2019","Whiting","M2","6",0.0847126
"1984","2019","Whiting","M2","6",0.0724502
"1985","2019","Whiting","M2","6",0.0768124
"1986","2019","Whiting","M2","6",0.0543908
"1987","2019","Whiting","M2","6",0.0585908
"1988","2019","Whiting","M2","6",0.04501828
"1989","2019","Whiting","M2","6",0.2303573
"1990","2019","Whiting","M2","6",0.0629701
"1991","2019","Whiting","M2","6",0.2456362
"1992","2019","Whiting","M2","6",0.2218731
"1993","2019","Whiting","M2","6",0.220738
"1994","2019","Whiting","M2","6",0.2345039
"1995","2019","Whiting","M2","6",0.17432
"1996","2019","Whiting","M2","6",0.1935828
"1997","2019","Whiting","M2","6",0.2298002
"1998","2019","Whiting","M2","6",0.2170883
"1999","2019","Whiting","M2","6",0.2507893
"2000","2019","Whiting","M2","6",0.2229997
"2001","2019","Whiting","M2","6",0.2088173
"2002","2019","Whiting","M2","6",0.2312817
"2003","2019","Whiting","M2","6",0.2350702
"2004","2019","Whiting","M2","6",0.2918812
"2005","2019","Whiting","M2","6",0.2884275
"2006","2019","Whiting","M2","6",0.3041083
"2007","2019","Whiting","M2","6",0.301514
"2008","2019","Whiting","M2","6",0.3040561
"2009","2019","Whiting","M2","6",0.302452
"2010","2019","Whiting","M2","6",0.2560036
"2011","2019","Whiting","M2","6",0.2740684
"2012","2019","Whiting","M2","6",0.2939948
"2013","2019","Whiting","M2","6",0.1961317
"2014","2019","Whiting","M2","6",0.2012446
"2015","2019","Whiting","M2","6",0.244649
"2016","2019","Whiting","M2","6",0.0812553
"2017","2019","Whiting","M2","6",0.1314249
"2018","2019","Whiting","M2","6",0.0648678
"2019","2019","Whiting","M2","6",0.2417658
"1975","2020","Whiting","M2","6",0.0699094
"1976","2020","Whiting","M2","6",0.0678896
"1977","2020","Whiting","M2","6",0.0575595
"1978","2020","Whiting","M2","6",0.0618502
"1979","2020","Whiting","M2","6",0.0963422
"1980","2020","Whiting","M2","6",0.0841468
"1981","2020","Whiting","M2","6",0.0881051
"1982","2020","Whiting","M2","6",0.0794999
"1983","2020","Whiting","M2","6",0.0818407
"1984","2020","Whiting","M2","6",0.0691766
"1985","2020","Whiting","M2","6",0.0729039
"1986","2020","Whiting","M2","6",0.05091882
"1987","2020","Whiting","M2","6",0.0552724
"1988","2020","Whiting","M2","6",0.04137133
"1989","2020","Whiting","M2","6",0.2285074
"1990","2020","Whiting","M2","6",0.05628511
"1991","2020","Whiting","M2","6",0.2439373
"1992","2020","Whiting","M2","6",0.2207051
"1993","2020","Whiting","M2","6",0.2207464
"1994","2020","Whiting","M2","6",0.2359807
"1995","2020","Whiting","M2","6",0.1720488
"1996","2020","Whiting","M2","6",0.1929073
"1997","2020","Whiting","M2","6",0.2288125
"1998","2020","Whiting","M2","6",0.2147087
"1999","2020","Whiting","M2","6",0.2492031
"2000","2020","Whiting","M2","6",0.2222098
"2001","2020","Whiting","M2","6",0.2067978
"2002","2020","Whiting","M2","6",0.228983
"2003","2020","Whiting","M2","6",0.2343838
"2004","2020","Whiting","M2","6",0.2921335
"2005","2020","Whiting","M2","6",0.289334
"2006","2020","Whiting","M2","6",0.3052554
"2007","2020","Whiting","M2","6",0.3038106
"2008","2020","Whiting","M2","6",0.3057543
"2009","2020","Whiting","M2","6",0.3034935
"2010","2020","Whiting","M2","6",0.2531899
"2011","2020","Whiting","M2","6",0.271292
"2012","2020","Whiting","M2","6",0.2911594
"2013","2020","Whiting","M2","6",0.1902719
"2014","2020","Whiting","M2","6",0.1976832
"2015","2020","Whiting","M2","6",0.2407033
"2016","2020","Whiting","M2","6",0.071341
"2017","2020","Whiting","M2","6",0.1217198
"2018","2020","Whiting","M2","6",0.0568929
"2019","2020","Whiting","M2","6",0.2402901
"2020","2020","Whiting","M2","6",0.15156003
"1975","2021","Whiting","M2","6",0.068627
"1976","2021","Whiting","M2","6",0.0683209
"1977","2021","Whiting","M2","6",0.0575401
"1978","2021","Whiting","M2","6",0.0608742
"1979","2021","Whiting","M2","6",0.0997406
"1980","2021","Whiting","M2","6",0.0877597
"1981","2021","Whiting","M2","6",0.08715
"1982","2021","Whiting","M2","6",0.0777596
"1983","2021","Whiting","M2","6",0.0818278
"1984","2021","Whiting","M2","6",0.0684914
"1985","2021","Whiting","M2","6",0.0687758
"1986","2021","Whiting","M2","6",0.04774689
"1987","2021","Whiting","M2","6",0.0522204
"1988","2021","Whiting","M2","6",0.03790909
"1989","2021","Whiting","M2","6",0.2375355
"1990","2021","Whiting","M2","6",0.05573433
"1991","2021","Whiting","M2","6",0.2571063
"1992","2021","Whiting","M2","6",0.2348122
"1993","2021","Whiting","M2","6",0.2346776
"1994","2021","Whiting","M2","6",0.2472938
"1995","2021","Whiting","M2","6",0.1824336
"1996","2021","Whiting","M2","6",0.2037664
"1997","2021","Whiting","M2","6",0.2416412
"1998","2021","Whiting","M2","6",0.2300457
"1999","2021","Whiting","M2","6",0.2665246
"2000","2021","Whiting","M2","6",0.2404263
"2001","2021","Whiting","M2","6",0.2236977
"2002","2021","Whiting","M2","6",0.2423701
"2003","2021","Whiting","M2","6",0.2514915
"2004","2021","Whiting","M2","6",0.3021363
"2005","2021","Whiting","M2","6",0.3054365
"2006","2021","Whiting","M2","6",0.3249473
"2007","2021","Whiting","M2","6",0.3239042
"2008","2021","Whiting","M2","6",0.3313145
"2009","2021","Whiting","M2","6",0.3286096
"2010","2021","Whiting","M2","6",0.2741814
"2011","2021","Whiting","M2","6",0.288461
"2012","2021","Whiting","M2","6",0.3064393
"2013","2021","Whiting","M2","6",0.1987694
"2014","2021","Whiting","M2","6",0.200405
"2015","2021","Whiting","M2","6",0.248816
"2016","2021","Whiting","M2","6",0.0687986
"2017","2021","Whiting","M2","6",0.1238017
"2018","2021","Whiting","M2","6",0.0557643
"2019","2021","Whiting","M2","6",0.252046
"2020","2021","Whiting","M2","6",0.16632956
"1975","2022","Whiting","M2","6",0.0699257
"1976","2022","Whiting","M2","6",0.0679323
"1977","2022","Whiting","M2","6",0.0575473
"1978","2022","Whiting","M2","6",0.0617749
"1979","2022","Whiting","M2","6",0.0973454
"1980","2022","Whiting","M2","6",0.0849745
"1981","2022","Whiting","M2","6",0.0890208
"1982","2022","Whiting","M2","6",0.0801786
"1983","2022","Whiting","M2","6",0.0825795
"1984","2022","Whiting","M2","6",0.0697343
"1985","2022","Whiting","M2","6",0.0734313
"1986","2022","Whiting","M2","6",0.05136062
"1987","2022","Whiting","M2","6",0.0556395
"1988","2022","Whiting","M2","6",0.04180798
"1989","2022","Whiting","M2","6",0.2341128
"1990","2022","Whiting","M2","6",0.05691224
"1991","2022","Whiting","M2","6",0.2502396
"1992","2022","Whiting","M2","6",0.2267604
"1993","2022","Whiting","M2","6",0.227478
"1994","2022","Whiting","M2","6",0.2438203
"1995","2022","Whiting","M2","6",0.1774454
"1996","2022","Whiting","M2","6",0.1992171
"1997","2022","Whiting","M2","6",0.2361463
"1998","2022","Whiting","M2","6",0.2215543
"1999","2022","Whiting","M2","6",0.2584478
"2000","2022","Whiting","M2","6",0.230321
"2001","2022","Whiting","M2","6",0.2138397
"2002","2022","Whiting","M2","6",0.2371987
"2003","2022","Whiting","M2","6",0.243221
"2004","2022","Whiting","M2","6",0.3029823
"2005","2022","Whiting","M2","6",0.2997855
"2006","2022","Whiting","M2","6",0.3162584
"2007","2022","Whiting","M2","6",0.3142983
"2008","2022","Whiting","M2","6",0.315619
"2009","2022","Whiting","M2","6",0.3133204
"2010","2022","Whiting","M2","6",0.2605685
"2011","2022","Whiting","M2","6",0.2788421
"2012","2022","Whiting","M2","6",0.2999701
"2013","2022","Whiting","M2","6",0.1948146
"2014","2022","Whiting","M2","6",0.2030987
"2015","2022","Whiting","M2","6",0.2480665
"2016","2022","Whiting","M2","6",0.0717121
"2017","2022","Whiting","M2","6",0.1250874
"2018","2022","Whiting","M2","6",0.0576855
"2019","2022","Whiting","M2","6",0.2421954
"2020","2022","Whiting","M2","6",0.1551827
"1975","2018","Haddock","M2","7",0.04053328
"1976","2018","Haddock","M2","7",0.004110439
"1977","2018","Haddock","M2","7",0.04353628
