"Year","scenario","Species","variable","Age","value"
"1997","2023","Cod","M2","9",0
"1998","2023","Cod","M2","9",0
"1999","2023","Cod","M2","9",0
"2000","2023","Cod","M2","9",0
"2001","2023","Cod","M2","9",0
"2002","2023","Cod","M2","9",0
"2003","2023","Cod","M2","9",0
"2004","2023","Cod","M2","9",0
"2005","2023","Cod","M2","9",0
"2006","2023","Cod","M2","9",0
"2007","2023","Cod","M2","9",0
"2008","2023","Cod","M2","9",0
"2009","2023","Cod","M2","9",0
"2010","2023","Cod","M2","9",0
"2011","2023","Cod","M2","9",0
"2012","2023","Cod","M2","9",0
"2013","2023","Cod","M2","9",0
"2014","2023","Cod","M2","9",0
"2015","2023","Cod","M2","9",0
"2016","2023","Cod","M2","9",0
"2017","2023","Cod","M2","9",0
"2018","2023","Cod","M2","9",0
"2019","2023","Cod","M2","9",0
"2020","2023","Cod","M2","9",0
"2021","2023","Cod","M2","9",0
"2022","2023","Cod","M2","9",0
"1974","2020","Haddock","M2","9",0.0042379368347309
"1975","2020","Haddock","M2","9",0.00652374643594454
"1976","2020","Haddock","M2","9",0.0214192219279993
"1977","2020","Haddock","M2","9",0
"1978","2020","Haddock","M2","9",0
"1979","2020","Haddock","M2","9",0.00944212449042541
"1980","2020","Haddock","M2","9",0.00551818891442151
"1981","2020","Haddock","M2","9",0.00253855449730547
"1982","2020","Haddock","M2","9",0
"1983","2020","Haddock","M2","9",0.00450887837077934
"1984","2020","Haddock","M2","9",0
"1985","2020","Haddock","M2","9",0.000504189111448223
"1986","2020","Haddock","M2","9",0.00803360780893296
"1987","2020","Haddock","M2","9",0.00651770085651534
"1988","2020","Haddock","M2","9",0.0204479667449654
"1989","2020","Haddock","M2","9",0.00157010928265114
"1990","2020","Haddock","M2","9",0.000693158152214754
"1991","2020","Haddock","M2","9",0.00141248577128701
"1992","2020","Haddock","M2","9",0.000496190787514078
"1993","2020","Haddock","M2","9",0.000983830905754244
"1994","2020","Haddock","M2","9",0.00145941361861382
"1995","2020","Haddock","M2","9",0.00369025711659151
"1996","2020","Haddock","M2","9",0.000589766375507828
"1997","2020","Haddock","M2","9",0
"1998","2020","Haddock","M2","9",0.00199060703786304
"1999","2020","Haddock","M2","9",0.00141832579167765
"2000","2020","Haddock","M2","9",6.97363520704864e-05
"2001","2020","Haddock","M2","9",0.00198662749563374
"2002","2020","Haddock","M2","9",0
"2003","2020","Haddock","M2","9",0.000413125757729077
"2004","2020","Haddock","M2","9",0.00014551090331102
"2005","2020","Haddock","M2","9",0.000656606033326847
"2006","2020","Haddock","M2","9",0.000598999278378332
"2007","2020","Haddock","M2","9",0.00770743220878848
"2008","2020","Haddock","M2","9",0.00687583431744267
"2009","2020","Haddock","M2","9",0.0011972017441589
"2010","2020","Haddock","M2","9",0.000555405756156141
"2011","2020","Haddock","M2","9",0.0751021288222613
"2012","2020","Haddock","M2","9",0.0101066090024739
"2013","2020","Haddock","M2","9",0.00870946605444525
"2014","2020","Haddock","M2","9",0.025549316777957
"2015","2020","Haddock","M2","9",0.0504352447916102
"2016","2020","Haddock","M2","9",0.00388308076493659
"2017","2020","Haddock","M2","9",0.0505416858603291
"2018","2020","Haddock","M2","9",0.0189423216599649
"2019","2020","Haddock","M2","9",0
"1974","2023","Haddock","M2","9",0.00883178243033828
"1975","2023","Haddock","M2","9",0.00801272906286103
"1976","2023","Haddock","M2","9",0.0283330881996075
"1977","2023","Haddock","M2","9",0.00210373596362473
"1978","2023","Haddock","M2","9",0
"1979","2023","Haddock","M2","9",0.0116815175178885
"1980","2023","Haddock","M2","9",0.00586540994948795
"1981","2023","Haddock","M2","9",0.00265318985913371
"1982","2023","Haddock","M2","9",0
"1983","2023","Haddock","M2","9",0.0064444538494801
"1984","2023","Haddock","M2","9",0
"1985","2023","Haddock","M2","9",0.000725903662070746
"1986","2023","Haddock","M2","9",0.0105261677522074
"1987","2023","Haddock","M2","9",0.0094091756207673
"1988","2023","Haddock","M2","9",0.0205873048628234
"1989","2023","Haddock","M2","9",0.0043999628176873
"1990","2023","Haddock","M2","9",0.000694762641235066
"1991","2023","Haddock","M2","9",0.00140956567933407
"1992","2023","Haddock","M2","9",0.000471757422162076
"1993","2023","Haddock","M2","9",0.00374277029166987
"1994","2023","Haddock","M2","9",0.00141205665409319
"1995","2023","Haddock","M2","9",0.00531059849383404
"1996","2023","Haddock","M2","9",0.00216820331678102
"1997","2023","Haddock","M2","9",0
"1998","2023","Haddock","M2","9",0.00549059215796084
"1999","2023","Haddock","M2","9",0.00174414348645563
"2000","2023","Haddock","M2","9",0.000761135010083549
"2001","2023","Haddock","M2","9",0.0022740097980548
"2002","2023","Haddock","M2","9",0
"2003","2023","Haddock","M2","9",0.000787636065625587
"2004","2023","Haddock","M2","9",0.000344810704414277
"2005","2023","Haddock","M2","9",0.00165795784842627
"2006","2023","Haddock","M2","9",0.00128840916077079
"2007","2023","Haddock","M2","9",0.0484108350000301
"2008","2023","Haddock","M2","9",0.064850735814304
"2009","2023","Haddock","M2","9",0.00688234402871213
"2010","2023","Haddock","M2","9",0.00278905753846486
"2011","2023","Haddock","M2","9",0.0463169717687102
"2012","2023","Haddock","M2","9",0.0836314174133297
"2013","2023","Haddock","M2","9",0.0162824699336884
"2014","2023","Haddock","M2","9",0.0787820319938105
"2015","2023","Haddock","M2","9",0.0938002161676289
"2016","2023","Haddock","M2","9",0.0112939678340461
"2017","2023","Haddock","M2","9",0.0858536844135034
"2018","2023","Haddock","M2","9",0.0667505176464081
"2019","2023","Haddock","M2","9",0.00473842553438625
"2020","2023","Haddock","M2","9",0
"2021","2023","Haddock","M2","9",0.00825277843791773
"2022","2023","Haddock","M2","9",0.17590066813162
"1974","2020","Mackerel","M2","9",0
"1975","2020","Mackerel","M2","9",0
"1976","2020","Mackerel","M2","9",0
"1977","2020","Mackerel","M2","9",0
"1978","2020","Mackerel","M2","9",0
"1979","2020","Mackerel","M2","9",0
"1980","2020","Mackerel","M2","9",0
"1981","2020","Mackerel","M2","9",0
"1982","2020","Mackerel","M2","9",0
"1983","2020","Mackerel","M2","9",0
"1984","2020","Mackerel","M2","9",0
"1985","2020","Mackerel","M2","9",0
"1986","2020","Mackerel","M2","9",0
"1987","2020","Mackerel","M2","9",0
"1988","2020","Mackerel","M2","9",0
"1989","2020","Mackerel","M2","9",0
"1990","2020","Mackerel","M2","9",0
"1991","2020","Mackerel","M2","9",0
"1992","2020","Mackerel","M2","9",0
"1993","2020","Mackerel","M2","9",0
"1994","2020","Mackerel","M2","9",0
"1995","2020","Mackerel","M2","9",0
"1996","2020","Mackerel","M2","9",0
"1997","2020","Mackerel","M2","9",0
"1998","2020","Mackerel","M2","9",0
"1999","2020","Mackerel","M2","9",0
"2000","2020","Mackerel","M2","9",0
"2001","2020","Mackerel","M2","9",0
"2002","2020","Mackerel","M2","9",0
"2003","2020","Mackerel","M2","9",0
"2004","2020","Mackerel","M2","9",0
"2005","2020","Mackerel","M2","9",0
"2006","2020","Mackerel","M2","9",0
"2007","2020","Mackerel","M2","9",0
"2008","2020","Mackerel","M2","9",0
"2009","2020","Mackerel","M2","9",0
"2010","2020","Mackerel","M2","9",0
"2011","2020","Mackerel","M2","9",0
"2012","2020","Mackerel","M2","9",0
"2013","2020","Mackerel","M2","9",0
"2014","2020","Mackerel","M2","9",0
"2015","2020","Mackerel","M2","9",0
"2016","2020","Mackerel","M2","9",0
"2017","2020","Mackerel","M2","9",0
"2018","2020","Mackerel","M2","9",0
"2019","2020","Mackerel","M2","9",0
"1974","2023","Mackerel","M2","9",0
"1975","2023","Mackerel","M2","9",0
"1976","2023","Mackerel","M2","9",0
"1977","2023","Mackerel","M2","9",0
"1978","2023","Mackerel","M2","9",0
"1979","2023","Mackerel","M2","9",0
"1980","2023","Mackerel","M2","9",0
"1981","2023","Mackerel","M2","9",0
"1982","2023","Mackerel","M2","9",0
"1983","2023","Mackerel","M2","9",0
"1984","2023","Mackerel","M2","9",0
"1985","2023","Mackerel","M2","9",0
"1986","2023","Mackerel","M2","9",0
"1987","2023","Mackerel","M2","9",0
"1988","2023","Mackerel","M2","9",0
"1989","2023","Mackerel","M2","9",0
"1990","2023","Mackerel","M2","9",0
"1991","2023","Mackerel","M2","9",0
"1992","2023","Mackerel","M2","9",0
"1993","2023","Mackerel","M2","9",0
"1994","2023","Mackerel","M2","9",0
"1995","2023","Mackerel","M2","9",0
"1996","2023","Mackerel","M2","9",0
"1997","2023","Mackerel","M2","9",0
"1998","2023","Mackerel","M2","9",0
"1999","2023","Mackerel","M2","9",0
"2000","2023","Mackerel","M2","9",0
"2001","2023","Mackerel","M2","9",0
"2002","2023","Mackerel","M2","9",0
"2003","2023","Mackerel","M2","9",0
"2004","2023","Mackerel","M2","9",0
"2005","2023","Mackerel","M2","9",0
"2006","2023","Mackerel","M2","9",0
"2007","2023","Mackerel","M2","9",0
"2008","2023","Mackerel","M2","9",0
"2009","2023","Mackerel","M2","9",0
"2010","2023","Mackerel","M2","9",0
"2011","2023","Mackerel","M2","9",0
"2012","2023","Mackerel","M2","9",0
"2013","2023","Mackerel","M2","9",0
"2014","2023","Mackerel","M2","9",0
"2015","2023","Mackerel","M2","9",0
"2016","2023","Mackerel","M2","9",0
"2017","2023","Mackerel","M2","9",0
"2018","2023","Mackerel","M2","9",0
"2019","2023","Mackerel","M2","9",0
"2020","2023","Mackerel","M2","9",0
"2021","2023","Mackerel","M2","9",0
"2022","2023","Mackerel","M2","9",0
"1974","2020","Plaice","M2","9",0
"1975","2020","Plaice","M2","9",0
"1976","2020","Plaice","M2","9",0
"1977","2020","Plaice","M2","9",0
"1978","2020","Plaice","M2","9",0
"1979","2020","Plaice","M2","9",0
"1980","2020","Plaice","M2","9",0
"1981","2020","Plaice","M2","9",0
"1982","2020","Plaice","M2","9",0
"1983","2020","Plaice","M2","9",0
"1984","2020","Plaice","M2","9",0
"1985","2020","Plaice","M2","9",0
"1986","2020","Plaice","M2","9",0
"1987","2020","Plaice","M2","9",0
"1988","2020","Plaice","M2","9",0
"1989","2020","Plaice","M2","9",0
"1990","2020","Plaice","M2","9",0
"1991","2020","Plaice","M2","9",0
"1992","2020","Plaice","M2","9",0
"1993","2020","Plaice","M2","9",0
"1994","2020","Plaice","M2","9",0
"1995","2020","Plaice","M2","9",0
"1996","2020","Plaice","M2","9",0
"1997","2020","Plaice","M2","9",0
"1998","2020","Plaice","M2","9",0
"1999","2020","Plaice","M2","9",0
"2000","2020","Plaice","M2","9",0
"2001","2020","Plaice","M2","9",0
"2002","2020","Plaice","M2","9",0
"2003","2020","Plaice","M2","9",0
"2004","2020","Plaice","M2","9",0
"2005","2020","Plaice","M2","9",0
"2006","2020","Plaice","M2","9",0
"2007","2020","Plaice","M2","9",0
"2008","2020","Plaice","M2","9",0
"2009","2020","Plaice","M2","9",0
"2010","2020","Plaice","M2","9",0
"2011","2020","Plaice","M2","9",0
"2012","2020","Plaice","M2","9",0
"2013","2020","Plaice","M2","9",0
"2014","2020","Plaice","M2","9",0
"2015","2020","Plaice","M2","9",0
"2016","2020","Plaice","M2","9",0
"2017","2020","Plaice","M2","9",0
"2018","2020","Plaice","M2","9",0
"2019","2020","Plaice","M2","9",0
"1974","2023","Plaice","M2","9",0
"1975","2023","Plaice","M2","9",0
"1976","2023","Plaice","M2","9",0
"1977","2023","Plaice","M2","9",0
"1978","2023","Plaice","M2","9",0
"1979","2023","Plaice","M2","9",0
"1980","2023","Plaice","M2","9",0
"1981","2023","Plaice","M2","9",0
"1982","2023","Plaice","M2","9",0
"1983","2023","Plaice","M2","9",0
"1984","2023","Plaice","M2","9",0
"1985","2023","Plaice","M2","9",0
"1986","2023","Plaice","M2","9",0
"1987","2023","Plaice","M2","9",0
"1988","2023","Plaice","M2","9",0
"1989","2023","Plaice","M2","9",0
"1990","2023","Plaice","M2","9",0
"1991","2023","Plaice","M2","9",0
"1992","2023","Plaice","M2","9",0
"1993","2023","Plaice","M2","9",0
"1994","2023","Plaice","M2","9",0
"1995","2023","Plaice","M2","9",0
"1996","2023","Plaice","M2","9",0
"1997","2023","Plaice","M2","9",0.00264462932695034
"1998","2023","Plaice","M2","9",0
"1999","2023","Plaice","M2","9",0
"2000","2023","Plaice","M2","9",0
"2001","2023","Plaice","M2","9",0
"2002","2023","Plaice","M2","9",0
"2003","2023","Plaice","M2","9",0
"2004","2023","Plaice","M2","9",0
"2005","2023","Plaice","M2","9",0.0157908897851543
"2006","2023","Plaice","M2","9",0.0138070908927361
"2007","2023","Plaice","M2","9",0.0136768561977892
"2008","2023","Plaice","M2","9",0.014629723198859
"2009","2023","Plaice","M2","9",0.0138364848621325
"2010","2023","Plaice","M2","9",0.011770344061404
"2011","2023","Plaice","M2","9",0.0154763151456229
"2012","2023","Plaice","M2","9",0.0171864927545759
"2013","2023","Plaice","M2","9",0
"2014","2023","Plaice","M2","9",0.0133987255963904
"2015","2023","Plaice","M2","9",0.0148331883852209
"2016","2023","Plaice","M2","9",0.0137235053405724
"2017","2023","Plaice","M2","9",0.00940052687059807
"2018","2023","Plaice","M2","9",0.0129143682922997
"2019","2023","Plaice","M2","9",0.0118622782703487
"2020","2023","Plaice","M2","9",0.0105856363999106
"2021","2023","Plaice","M2","9",0.0136375280892734
"2022","2023","Plaice","M2","9",0.017218571073116
"1974","2020","Saithe","M2","9",0
"1975","2020","Saithe","M2","9",0
"1976","2020","Saithe","M2","9",0
"1977","2020","Saithe","M2","9",0
"1978","2020","Saithe","M2","9",0
"1979","2020","Saithe","M2","9",0
"1980","2020","Saithe","M2","9",0
"1981","2020","Saithe","M2","9",0
"1982","2020","Saithe","M2","9",0
"1983","2020","Saithe","M2","9",0
"1984","2020","Saithe","M2","9",0
"1985","2020","Saithe","M2","9",0
"1986","2020","Saithe","M2","9",0
"1987","2020","Saithe","M2","9",0
"1988","2020","Saithe","M2","9",0
"1989","2020","Saithe","M2","9",0
"1990","2020","Saithe","M2","9",0
"1991","2020","Saithe","M2","9",0
"1992","2020","Saithe","M2","9",0
"1993","2020","Saithe","M2","9",0
"1994","2020","Saithe","M2","9",0
"1995","2020","Saithe","M2","9",0
"1996","2020","Saithe","M2","9",0
"1997","2020","Saithe","M2","9",0
"1998","2020","Saithe","M2","9",0
"1999","2020","Saithe","M2","9",0
"2000","2020","Saithe","M2","9",0
"2001","2020","Saithe","M2","9",0
"2002","2020","Saithe","M2","9",0
"2003","2020","Saithe","M2","9",0
"2004","2020","Saithe","M2","9",0
"2005","2020","Saithe","M2","9",0
"2006","2020","Saithe","M2","9",0
"2007","2020","Saithe","M2","9",0
"2008","2020","Saithe","M2","9",0
"2009","2020","Saithe","M2","9",0
"2010","2020","Saithe","M2","9",0
"2011","2020","Saithe","M2","9",0
"2012","2020","Saithe","M2","9",0
"2013","2020","Saithe","M2","9",0
"2014","2020","Saithe","M2","9",0
"2015","2020","Saithe","M2","9",0
"2016","2020","Saithe","M2","9",0
"2017","2020","Saithe","M2","9",0
"2018","2020","Saithe","M2","9",0
"2019","2020","Saithe","M2","9",0
"1974","2023","Saithe","M2","9",0
"1975","2023","Saithe","M2","9",0
"1976","2023","Saithe","M2","9",0
"1977","2023","Saithe","M2","9",0
"1978","2023","Saithe","M2","9",0
"1979","2023","Saithe","M2","9",0
"1980","2023","Saithe","M2","9",0
"1981","2023","Saithe","M2","9",0
"1982","2023","Saithe","M2","9",0
"1983","2023","Saithe","M2","9",0
"1984","2023","Saithe","M2","9",0
"1985","2023","Saithe","M2","9",0
"1986","2023","Saithe","M2","9",0
"1987","2023","Saithe","M2","9",0
"1988","2023","Saithe","M2","9",0
"1989","2023","Saithe","M2","9",0
"1990","2023","Saithe","M2","9",0
"1991","2023","Saithe","M2","9",0
"1992","2023","Saithe","M2","9",0
"1993","2023","Saithe","M2","9",0
"1994","2023","Saithe","M2","9",0
"1995","2023","Saithe","M2","9",0
"1996","2023","Saithe","M2","9",0
"1997","2023","Saithe","M2","9",0
"1998","2023","Saithe","M2","9",0
"1999","2023","Saithe","M2","9",0
"2000","2023","Saithe","M2","9",0
"2001","2023","Saithe","M2","9",0
"2002","2023","Saithe","M2","9",0
"2003","2023","Saithe","M2","9",0
"2004","2023","Saithe","M2","9",0
"2005","2023","Saithe","M2","9",0
"2006","2023","Saithe","M2","9",0
"2007","2023","Saithe","M2","9",0
"2008","2023","Saithe","M2","9",0
"2009","2023","Saithe","M2","9",0
"2010","2023","Saithe","M2","9",0
"2011","2023","Saithe","M2","9",0
"2012","2023","Saithe","M2","9",0
"2013","2023","Saithe","M2","9",0
"2014","2023","Saithe","M2","9",0
"2015","2023","Saithe","M2","9",0
"2016","2023","Saithe","M2","9",0
"2017","2023","Saithe","M2","9",0
"2018","2023","Saithe","M2","9",0
"2019","2023","Saithe","M2","9",0
"2020","2023","Saithe","M2","9",0
"2021","2023","Saithe","M2","9",0
"2022","2023","Saithe","M2","9",0
"1974","2020","Sole","M2","9",0
"1975","2020","Sole","M2","9",0
"1976","2020","Sole","M2","9",0
"1977","2020","Sole","M2","9",0
"1978","2020","Sole","M2","9",0
"1979","2020","Sole","M2","9",0
"1980","2020","Sole","M2","9",0
"1981","2020","Sole","M2","9",0
"1982","2020","Sole","M2","9",0
"1983","2020","Sole","M2","9",0
"1984","2020","Sole","M2","9",0
"1985","2020","Sole","M2","9",0
"1986","2020","Sole","M2","9",0
"1987","2020","Sole","M2","9",0
"1988","2020","Sole","M2","9",0
"1989","2020","Sole","M2","9",0
"1990","2020","Sole","M2","9",0
"1991","2020","Sole","M2","9",0
"1992","2020","Sole","M2","9",0
"1993","2020","Sole","M2","9",0
"1994","2020","Sole","M2","9",0
"1995","2020","Sole","M2","9",0
"1996","2020","Sole","M2","9",0
"1997","2020","Sole","M2","9",0
"1998","2020","Sole","M2","9",0
"1999","2020","Sole","M2","9",0
"2000","2020","Sole","M2","9",0
"2001","2020","Sole","M2","9",0
"2002","2020","Sole","M2","9",0
"2003","2020","Sole","M2","9",0
"2004","2020","Sole","M2","9",0
"2005","2020","Sole","M2","9",0
"2006","2020","Sole","M2","9",0
"2007","2020","Sole","M2","9",0
"2008","2020","Sole","M2","9",0
"2009","2020","Sole","M2","9",0
"2010","2020","Sole","M2","9",0
"2011","2020","Sole","M2","9",0
"2012","2020","Sole","M2","9",0
"2013","2020","Sole","M2","9",0
"2014","2020","Sole","M2","9",0
"2015","2020","Sole","M2","9",0
"2016","2020","Sole","M2","9",0
"2017","2020","Sole","M2","9",0
"2018","2020","Sole","M2","9",0
"2019","2020","Sole","M2","9",0
"1974","2023","Sole","M2","9",0
"1975","2023","Sole","M2","9",0
"1976","2023","Sole","M2","9",0
"1977","2023","Sole","M2","9",0
"1978","2023","Sole","M2","9",0
"1979","2023","Sole","M2","9",0
"1980","2023","Sole","M2","9",0
"1981","2023","Sole","M2","9",0
"1982","2023","Sole","M2","9",0
"1983","2023","Sole","M2","9",0
"1984","2023","Sole","M2","9",0
"1985","2023","Sole","M2","9",0
"1986","2023","Sole","M2","9",0
"1987","2023","Sole","M2","9",0
"1988","2023","Sole","M2","9",0
"1989","2023","Sole","M2","9",0
"1990","2023","Sole","M2","9",0
"1991","2023","Sole","M2","9",0
"1992","2023","Sole","M2","9",0
"1993","2023","Sole","M2","9",0
"1994","2023","Sole","M2","9",0
"1995","2023","Sole","M2","9",0
"1996","2023","Sole","M2","9",0
"1997","2023","Sole","M2","9",0
"1998","2023","Sole","M2","9",0
"1999","2023","Sole","M2","9",0
"2000","2023","Sole","M2","9",0
"2001","2023","Sole","M2","9",0
"2002","2023","Sole","M2","9",0
"2003","2023","Sole","M2","9",0
"2004","2023","Sole","M2","9",0
"2005","2023","Sole","M2","9",0
"2006","2023","Sole","M2","9",0
"2007","2023","Sole","M2","9",0
"2008","2023","Sole","M2","9",0
"2009","2023","Sole","M2","9",0
"2010","2023","Sole","M2","9",0
"2011","2023","Sole","M2","9",0
"2012","2023","Sole","M2","9",0
"2013","2023","Sole","M2","9",0
