Predator,Species.n,Year,Quarter,Age,StockAbundance,MaenWeightInTheSea,FoodRation
W.horse mac,13,1995,4,1,1192320,0.132788,0.191
W.horse mac,13,1995,4,2,3840180,0.22096,0.337
W.horse mac,13,1996,1,1,26164,0.142666,0
W.horse mac,13,1996,1,2,47562,0.225246,0
W.horse mac,13,1996,2,1,0,-1,0.183
W.horse mac,13,1996,2,2,0,-1,0.355
W.horse mac,13,1996,3,0,0,-1,0
W.horse mac,13,1996,3,1,0,-1,0.119
W.horse mac,13,1996,3,2,0,-1,0.334
W.horse mac,13,1996,4,0,0,-1,0
W.horse mac,13,1996,4,1,225197,0.142666,0.191
W.horse mac,13,1996,4,2,409367,0.225246,0.337
W.horse mac,13,1997,1,1,42128,0.140004,0
W.horse mac,13,1997,1,2,38676,0.225729,0
W.horse mac,13,1997,2,1,0,-1,0.183
W.horse mac,13,1997,2,2,0,-1,0.355
W.horse mac,13,1997,3,0,0,-1,0
W.horse mac,13,1997,3,1,0,-1,0.119
W.horse mac,13,1997,3,2,0,-1,0.334
W.horse mac,13,1997,4,0,0,-1,0
W.horse mac,13,1997,4,1,1812990,0.140004,0.191
W.horse mac,13,1997,4,2,1664460,0.225729,0.337
W.horse mac,13,1998,1,1,60954,0.136271,0
W.horse mac,13,1998,1,2,24298,0.201739,0
W.horse mac,13,1998,2,1,0,-1,0.183
W.horse mac,13,1998,2,2,0,-1,0.355
W.horse mac,13,1998,3,0,0,-1,0
W.horse mac,13,1998,3,1,0,-1,0.119
W.horse mac,13,1998,3,2,0,-1,0.334
W.horse mac,13,1998,4,0,0,-1,0
W.horse mac,13,1998,4,1,524632,0.136271,0.191
W.horse mac,13,1998,4,2,209137,0.201739,0.337
W.horse mac,13,1999,1,1,95957,0.144608,0
W.horse mac,13,1999,1,2,21055,0.205353,0
W.horse mac,13,1999,2,1,0,-1,0.183
W.horse mac,13,1999,2,2,0,-1,0.355
W.horse mac,13,1999,3,0,0,-1,0
W.horse mac,13,1999,3,1,0,-1,0.119
W.horse mac,13,1999,3,2,0,-1,0.334
W.horse mac,13,1999,4,0,0,-1,0
W.horse mac,13,1999,4,1,1651820,0.144608,0.191
W.horse mac,13,1999,4,2,362437,0.205353,0.337
W.horse mac,13,2000,1,1,90056,0.164565,0
W.horse mac,13,2000,1,2,24289,0.218512,0
W.horse mac,13,2000,2,1,0,-1,0.183
W.horse mac,13,2000,2,2,0,-1,0.355
W.horse mac,13,2000,3,0,0,-1,0
W.horse mac,13,2000,3,1,0,-1,0.119
W.horse mac,13,2000,3,2,0,-1,0.334
W.horse mac,13,2000,4,0,0,-1,0
W.horse mac,13,2000,4,1,387561,0.164565,0.191
W.horse mac,13,2000,4,2,104528,0.218512,0.337
W.horse mac,13,2001,1,1,69915,0.122312,0
W.horse mac,13,2001,1,2,33988,0.174313,0
W.horse mac,13,2001,2,1,0,-1,0.183
W.horse mac,13,2001,2,2,0,-1,0.355
W.horse mac,13,2001,3,0,0,-1,0
W.horse mac,13,2001,3,1,0,-1,0.119
W.horse mac,13,2001,3,2,0,-1,0.334
W.horse mac,13,2001,4,0,0,-1,0
W.horse mac,13,2001,4,1,300884,0.122312,0.191
W.horse mac,13,2001,4,2,146269,0.174313,0.337
W.horse mac,13,2002,1,1,38926,0.145442,0
W.horse mac,13,2002,1,2,54700,0.200306,0
W.horse mac,13,2002,2,1,0,-1,0.183
W.horse mac,13,2002,2,2,0,-1,0.355
W.horse mac,13,2002,3,0,0,-1,0
W.horse mac,13,2002,3,1,0,-1,0.119
W.horse mac,13,2002,3,2,0,-1,0.334
W.horse mac,13,2002,4,0,0,-1,0
W.horse mac,13,2002,4,1,167522,0.145442,0.191
W.horse mac,13,2002,4,2,235401,0.200306,0.337
W.horse mac,13,2003,1,1,35670,0.152107,0
W.horse mac,13,2003,1,2,57335,0.179973,0
W.horse mac,13,2003,2,1,0,-1,0.183
W.horse mac,13,2003,2,2,0,-1,0.355
W.horse mac,13,2003,3,0,0,-1,0
W.horse mac,13,2003,3,1,0,-1,0.119
W.horse mac,13,2003,3,2,0,-1,0.334
W.horse mac,13,2003,4,0,0,-1,0
W.horse mac,13,2003,4,1,153507,0.152107,0.191
W.horse mac,13,2003,4,2,246742,0.179973,0.337
W.horse mac,13,2004,1,1,39189,0.138612,0
W.horse mac,13,2004,1,2,53704,0.18498,0
W.horse mac,13,2004,2,1,0,-1,0.183
W.horse mac,13,2004,2,2,0,-1,0.355
W.horse mac,13,2004,3,0,0,-1,0
W.horse mac,13,2004,3,1,0,-1,0.119
W.horse mac,13,2004,3,2,0,-1,0.334
W.horse mac,13,2004,4,0,0,-1,0
W.horse mac,13,2004,4,1,168653,0.138612,0.191
W.horse mac,13,2004,4,2,231118,0.18498,0.337
W.horse mac,13,2005,1,1,41228,0.159849,0
W.horse mac,13,2005,1,2,51258,0.224494,0
W.horse mac,13,2005,2,1,0,-1,0.183
W.horse mac,13,2005,2,2,0,-1,0.355
W.horse mac,13,2005,3,0,0,-1,0
W.horse mac,13,2005,3,1,0,-1,0.119
W.horse mac,13,2005,3,2,0,-1,0.334
W.horse mac,13,2005,4,0,0,-1,0
W.horse mac,13,2005,4,1,177427,0.159849,0.191
W.horse mac,13,2005,4,2,220589,0.224494,0.337
W.horse mac,13,2006,1,1,99538,0.124761,0
W.horse mac,13,2006,1,2,51622,0.211734,0
W.horse mac,13,2006,2,1,0,-1,0.183
W.horse mac,13,2006,2,2,0,-1,0.355
W.horse mac,13,2006,3,0,0,-1,0
W.horse mac,13,2006,3,1,0,-1,0.119
W.horse mac,13,2006,3,2,0,-1,0.334
W.horse mac,13,2006,4,0,0,-1,0
W.horse mac,13,2006,4,1,428364,0.124761,0.191
W.horse mac,13,2006,4,2,222158,0.211734,0.337
W.horse mac,13,2007,1,1,87262,0.127348,0
W.horse mac,13,2007,1,2,52202,0.177895,0
W.horse mac,13,2007,2,1,0,-1,0.183
W.horse mac,13,2007,2,2,0,-1,0.355
W.horse mac,13,2007,3,0,0,-1,0
W.horse mac,13,2007,3,1,0,-1,0.119
W.horse mac,13,2007,3,2,0,-1,0.334
W.horse mac,13,2007,4,0,0,-1,0
W.horse mac,13,2007,4,1,375534,0.127348,0.191
W.horse mac,13,2007,4,2,224655,0.177895,0.337
W.horse mac,13,2008,1,1,72727,0.156384,0
W.horse mac,13,2008,1,2,51971,0.210567,0
W.horse mac,13,2008,2,1,0,-1,0.183
W.horse mac,13,2008,2,2,0,-1,0.355
W.horse mac,13,2008,3,0,0,-1,0
W.horse mac,13,2008,3,1,0,-1,0.119
W.horse mac,13,2008,3,2,0,-1,0.334
W.horse mac,13,2008,4,0,0,-1,0
W.horse mac,13,2008,4,1,312983,0.156384,0.191
W.horse mac,13,2008,4,2,223660,0.210567,0.337
W.horse mac,13,2009,1,1,22611,0.170384,0
W.horse mac,13,2009,1,2,83806,0.246724,0
W.horse mac,13,2009,2,1,0,-1,0.183
W.horse mac,13,2009,2,2,0,-1,0.355
W.horse mac,13,2009,3,0,0,-1,0
W.horse mac,13,2009,3,1,0,-1,0.119
W.horse mac,13,2009,3,2,0,-1,0.334
W.horse mac,13,2009,4,0,0,-1,0
W.horse mac,13,2009,4,1,97305,0.170384,0.191
W.horse mac,13,2009,4,2,360662,0.246724,0.337
W.horse mac,13,2010,1,1,13786,0.170924,0
W.horse mac,13,2010,1,2,75227,0.256869,0
W.horse mac,13,2010,2,1,0,-1,0.183
W.horse mac,13,2010,2,2,0,-1,0.355
W.horse mac,13,2010,3,0,0,-1,0
W.horse mac,13,2010,3,1,0,-1,0.119
W.horse mac,13,2010,3,2,0,-1,0.334
W.horse mac,13,2010,4,0,0,-1,0
W.horse mac,13,2010,4,1,59330,0.170924,0.191
W.horse mac,13,2010,4,2,323741,0.256869,0.337
N.horse mac,14,1963,1,1,0,-1,0
N.horse mac,14,1963,1,2,0,-1,0
N.horse mac,14,1963,1,3,0,-1,0
N.horse mac,14,1963,2,1,0,-1,0.183
N.horse mac,14,1963,2,2,0,-1,0.355
N.horse mac,14,1963,2,3,0,-1,0.471
N.horse mac,14,1963,3,0,0,-1,0
N.horse mac,14,1963,3,1,0,-1,0.119
N.horse mac,14,1963,3,2,0,-1,0.334
N.horse mac,14,1963,3,3,0,-1,0.686
N.horse mac,14,1963,4,0,0,-1,0
N.horse mac,14,1963,4,1,0,-1,0.191
N.horse mac,14,1963,4,2,0,-1,0.337
N.horse mac,14,1963,4,3,0,-1,0.503
N.horse mac,14,1964,1,1,0,-1,0
N.horse mac,14,1964,1,2,0,-1,0
N.horse mac,14,1964,1,3,0,-1,0
N.horse mac,14,1964,2,1,0,-1,0.183
N.horse mac,14,1964,2,2,0,-1,0.355
N.horse mac,14,1964,2,3,0,-1,0.471
N.horse mac,14,1964,3,0,0,-1,0
N.horse mac,14,1964,3,1,0,-1,0.119
N.horse mac,14,1964,3,2,0,-1,0.334
N.horse mac,14,1964,3,3,0,-1,0.686
N.horse mac,14,1964,4,0,0,-1,0
N.horse mac,14,1964,4,1,0,-1,0.191
N.horse mac,14,1964,4,2,0,-1,0.337
N.horse mac,14,1964,4,3,0,-1,0.503
N.horse mac,14,1965,1,1,0,-1,0
N.horse mac,14,1965,1,2,0,-1,0
N.horse mac,14,1965,1,3,0,-1,0
N.horse mac,14,1965,2,1,0,-1,0.183
N.horse mac,14,1965,2,2,0,-1,0.355
N.horse mac,14,1965,2,3,0,-1,0.471
N.horse mac,14,1965,3,0,0,-1,0
N.horse mac,14,1965,3,1,0,-1,0.119
N.horse mac,14,1965,3,2,0,-1,0.334
N.horse mac,14,1965,3,3,0,-1,0.686
N.horse mac,14,1965,4,0,0,-1,0
N.horse mac,14,1965,4,1,0,-1,0.191
N.horse mac,14,1965,4,2,0,-1,0.337
N.horse mac,14,1965,4,3,0,-1,0.503
N.horse mac,14,1966,1,1,0,-1,0
N.horse mac,14,1966,1,2,0,-1,0
N.horse mac,14,1966,1,3,0,-1,0
N.horse mac,14,1966,2,1,0,-1,0.183
N.horse mac,14,1966,2,2,0,-1,0.355
N.horse mac,14,1966,2,3,0,-1,0.471
N.horse mac,14,1966,3,0,0,-1,0
N.horse mac,14,1966,3,1,0,-1,0.119
N.horse mac,14,1966,3,2,0,-1,0.334
N.horse mac,14,1966,3,3,0,-1,0.686
N.horse mac,14,1966,4,0,0,-1,0
N.horse mac,14,1966,4,1,0,-1,0.191
N.horse mac,14,1966,4,2,0,-1,0.337
N.horse mac,14,1966,4,3,0,-1,0.503
N.horse mac,14,1967,1,1,0,-1,0
N.horse mac,14,1967,1,2,0,-1,0
N.horse mac,14,1967,1,3,0,-1,0
N.horse mac,14,1967,2,1,0,-1,0.183
N.horse mac,14,1967,2,2,0,-1,0.355
N.horse mac,14,1967,2,3,0,-1,0.471
N.horse mac,14,1967,3,0,0,-1,0
N.horse mac,14,1967,3,1,0,-1,0.119
N.horse mac,14,1967,3,2,0,-1,0.334
N.horse mac,14,1967,3,3,0,-1,0.686
N.horse mac,14,1967,4,0,0,-1,0
N.horse mac,14,1967,4,1,0,-1,0.191
N.horse mac,14,1967,4,2,0,-1,0.337
N.horse mac,14,1967,4,3,0,-1,0.503
N.horse mac,14,1968,1,1,0,-1,0
N.horse mac,14,1968,1,2,0,-1,0
N.horse mac,14,1968,1,3,0,-1,0
N.horse mac,14,1968,2,1,0,-1,0.183
N.horse mac,14,1968,2,2,0,-1,0.355
N.horse mac,14,1968,2,3,0,-1,0.471
N.horse mac,14,1968,3,0,0,-1,0
N.horse mac,14,1968,3,1,0,-1,0.119
N.horse mac,14,1968,3,2,0,-1,0.334
N.horse mac,14,1968,3,3,0,-1,0.686
N.horse mac,14,1968,4,0,0,-1,0
N.horse mac,14,1968,4,1,0,-1,0.191
N.horse mac,14,1968,4,2,0,-1,0.337
N.horse mac,14,1968,4,3,0,-1,0.503
N.horse mac,14,1969,1,1,0,-1,0
N.horse mac,14,1969,1,2,0,-1,0
N.horse mac,14,1969,1,3,0,-1,0
N.horse mac,14,1969,2,1,0,-1,0.183
N.horse mac,14,1969,2,2,0,-1,0.355
N.horse mac,14,1969,2,3,0,-1,0.471
N.horse mac,14,1969,3,0,0,-1,0
N.horse mac,14,1969,3,1,0,-1,0.119
N.horse mac,14,1969,3,2,0,-1,0.334
N.horse mac,14,1969,3,3,0,-1,0.686
N.horse mac,14,1969,4,0,0,-1,0
N.horse mac,14,1969,4,1,0,-1,0.191
N.horse mac,14,1969,4,2,0,-1,0.337
N.horse mac,14,1969,4,3,0,-1,0.503
N.horse mac,14,1970,1,1,0,-1,0
N.horse mac,14,1970,1,2,0,-1,0
N.horse mac,14,1970,1,3,0,-1,0
N.horse mac,14,1970,2,1,0,-1,0.183
N.horse mac,14,1970,2,2,0,-1,0.355
N.horse mac,14,1970,2,3,0,-1,0.471
N.horse mac,14,1970,3,0,0,-1,0
N.horse mac,14,1970,3,1,0,-1,0.119
N.horse mac,14,1970,3,2,0,-1,0.334
N.horse mac,14,1970,3,3,0,-1,0.686
N.horse mac,14,1970,4,0,0,-1,0
N.horse mac,14,1970,4,1,0,-1,0.191
N.horse mac,14,1970,4,2,0,-1,0.337
N.horse mac,14,1970,4,3,0,-1,0.503
N.horse mac,14,1971,1,1,0,-1,0
N.horse mac,14,1971,1,2,0,-1,0
N.horse mac,14,1971,1,3,0,-1,0
N.horse mac,14,1971,2,1,0,-1,0.183
N.horse mac,14,1971,2,2,0,-1,0.355
N.horse mac,14,1971,2,3,0,-1,0.471
N.horse mac,14,1971,3,0,0,-1,0
N.horse mac,14,1971,3,1,0,-1,0.119
N.horse mac,14,1971,3,2,0,-1,0.334
N.horse mac,14,1971,3,3,0,-1,0.686
N.horse mac,14,1971,4,0,0,-1,0
N.horse mac,14,1971,4,1,0,-1,0.191
N.horse mac,14,1971,4,2,0,-1,0.337
N.horse mac,14,1971,4,3,0,-1,0.503
N.horse mac,14,1972,1,1,0,-1,0
N.horse mac,14,1972,1,2,0,-1,0
N.horse mac,14,1972,1,3,0,-1,0
N.horse mac,14,1972,2,1,0,-1,0.183
N.horse mac,14,1972,2,2,0,-1,0.355
N.horse mac,14,1972,2,3,0,-1,0.471
N.horse mac,14,1972,3,0,0,-1,0
N.horse mac,14,1972,3,1,0,-1,0.119
N.horse mac,14,1972,3,2,0,-1,0.334
N.horse mac,14,1972,3,3,0,-1,0.686
N.horse mac,14,1972,4,0,0,-1,0
N.horse mac,14,1972,4,1,0,-1,0.191
N.horse mac,14,1972,4,2,0,-1,0.337
N.horse mac,14,1972,4,3,0,-1,0.503
N.horse mac,14,1973,1,1,0,-1,0
N.horse mac,14,1973,1,2,0,-1,0
N.horse mac,14,1973,1,3,0,-1,0
N.horse mac,14,1973,2,1,0,-1,0.183
N.horse mac,14,1973,2,2,0,-1,0.355
N.horse mac,14,1973,2,3,0,-1,0.471
N.horse mac,14,1973,3,0,0,-1,0
N.horse mac,14,1973,3,1,0,-1,0.119
N.horse mac,14,1973,3,2,0,-1,0.334
N.horse mac,14,1973,3,3,0,-1,0.686
N.horse mac,14,1973,4,0,0,-1,0
N.horse mac,14,1973,4,1,0,-1,0.191
N.horse mac,14,1973,4,2,0,-1,0.337
N.horse mac,14,1973,4,3,0,-1,0.503
N.horse mac,14,1974,1,1,0,-1,0
N.horse mac,14,1974,1,2,0,-1,0
N.horse mac,14,1974,1,3,0,-1,0
N.horse mac,14,1974,2,1,0,-1,0.183
N.horse mac,14,1974,2,2,0,-1,0.355
N.horse mac,14,1974,2,3,0,-1,0.471
N.horse mac,14,1974,3,0,0,-1,0
N.horse mac,14,1974,3,1,0,-1,0.119
N.horse mac,14,1974,3,2,0,-1,0.334
N.horse mac,14,1974,3,3,0,-1,0.686
N.horse mac,14,1974,4,0,0,-1,0
N.horse mac,14,1974,4,1,0,-1,0.191
N.horse mac,14,1974,4,2,0,-1,0.337
N.horse mac,14,1974,4,3,0,-1,0.503
N.horse mac,14,1975,1,1,410841,0.05,0
N.horse mac,14,1975,1,2,671826,0.103669,0
N.horse mac,14,1975,1,3,39542,0.233531,0
N.horse mac,14,1975,2,1,390804,0.05,0.183
N.horse mac,14,1975,2,2,1050890,0.124469,0.355
N.horse mac,14,1975,2,3,376135,0.233531,0.471
N.horse mac,14,1975,3,0,0,-1,0
N.horse mac,14,1975,3,1,371745,0.05,0.119
N.horse mac,14,1975,3,2,999641,0.124469,0.334
N.horse mac,14,1975,3,3,357791,0.233531,0.686
N.horse mac,14,1975,4,0,0,-1,0
N.horse mac,14,1975,4,1,353614,0.05,0.191
N.horse mac,14,1975,4,2,743864,0.115486,0.337
N.horse mac,14,1975,4,3,170171,0.233531,0.503
N.horse mac,14,1976,1,1,410841,0.05,0
N.horse mac,14,1976,1,2,671826,0.103669,0
N.horse mac,14,1976,1,3,39542,0.233531,0
N.horse mac,14,1976,2,1,390804,0.05,0.183
N.horse mac,14,1976,2,2,1050890,0.124469,0.355
N.horse mac,14,1976,2,3,376135,0.233531,0.471
N.horse mac,14,1976,3,0,0,-1,0
N.horse mac,14,1976,3,1,371745,0.05,0.119
N.horse mac,14,1976,3,2,999641,0.124469,0.334
N.horse mac,14,1976,3,3,357791,0.233531,0.686
N.horse mac,14,1976,4,0,0,-1,0
N.horse mac,14,1976,4,1,353614,0.05,0.191
N.horse mac,14,1976,4,2,743864,0.115486,0.337
N.horse mac,14,1976,4,3,170171,0.233531,0.503
N.horse mac,14,1977,1,1,410841,0.05,0
N.horse mac,14,1977,1,2,671826,0.103669,0
N.horse mac,14,1977,1,3,39542,0.233531,0
N.horse mac,14,1977,2,1,390804,0.05,0.183
N.horse mac,14,1977,2,2,1050890,0.124469,0.355
N.horse mac,14,1977,2,3,376135,0.233531,0.471
N.horse mac,14,1977,3,0,0,-1,0
N.horse mac,14,1977,3,1,371745,0.05,0.119
N.horse mac,14,1977,3,2,999641,0.124469,0.334
N.horse mac,14,1977,3,3,357791,0.233531,0.686
N.horse mac,14,1977,4,0,0,-1,0
N.horse mac,14,1977,4,1,353614,0.05,0.191
N.horse mac,14,1977,4,2,743864,0.115486,0.337
N.horse mac,14,1977,4,3,170171,0.233531,0.503
N.horse mac,14,1978,1,1,410841,0.05,0
N.horse mac,14,1978,1,2,671826,0.103669,0
N.horse mac,14,1978,1,3,39542,0.233531,0
N.horse mac,14,1978,2,1,390804,0.05,0.183
N.horse mac,14,1978,2,2,1050890,0.124469,0.355
N.horse mac,14,1978,2,3,376135,0.233531,0.471
N.horse mac,14,1978,3,0,0,-1,0
N.horse mac,14,1978,3,1,371745,0.05,0.119
N.horse mac,14,1978,3,2,999641,0.124469,0.334
N.horse mac,14,1978,3,3,357791,0.233531,0.686
N.horse mac,14,1978,4,0,0,-1,0
N.horse mac,14,1978,4,1,353614,0.05,0.191
N.horse mac,14,1978,4,2,743864,0.115486,0.337
N.horse mac,14,1978,4,3,170171,0.233531,0.503
N.horse mac,14,1979,1,1,410841,0.05,0
N.horse mac,14,1979,1,2,671826,0.103669,0
N.horse mac,14,1979,1,3,39542,0.233531,0
N.horse mac,14,1979,2,1,390804,0.05,0.183
N.horse mac,14,1979,2,2,1050890,0.124469,0.355
N.horse mac,14,1979,2,3,376135,0.233531,0.471
N.horse mac,14,1979,3,0,0,-1,0
N.horse mac,14,1979,3,1,371745,0.05,0.119
N.horse mac,14,1979,3,2,999641,0.124469,0.334
N.horse mac,14,1979,3,3,357791,0.233531,0.686
N.horse mac,14,1979,4,0,0,-1,0
N.horse mac,14,1979,4,1,353614,0.05,0.191
N.horse mac,14,1979,4,2,743864,0.115486,0.337
N.horse mac,14,1979,4,3,170171,0.233531,0.503
N.horse mac,14,1980,1,1,410841,0.05,0
N.horse mac,14,1980,1,2,671826,0.103669,0
N.horse mac,14,1980,1,3,39542,0.233531,0
N.horse mac,14,1980,2,1,390804,0.05,0.183
N.horse mac,14,1980,2,2,1050890,0.124469,0.355
N.horse mac,14,1980,2,3,376135,0.233531,0.471
N.horse mac,14,1980,3,0,0,-1,0
N.horse mac,14,1980,3,1,371745,0.05,0.119
N.horse mac,14,1980,3,2,999641,0.124469,0.334
N.horse mac,14,1980,3,3,357791,0.233531,0.686
N.horse mac,14,1980,4,0,0,-1,0
N.horse mac,14,1980,4,1,353614,0.05,0.191
N.horse mac,14,1980,4,2,743864,0.115486,0.337
N.horse mac,14,1980,4,3,170171,0.233531,0.503
N.horse mac,14,1981,1,1,410841,0.05,0
N.horse mac,14,1981,1,2,671826,0.103669,0
N.horse mac,14,1981,1,3,39542,0.233531,0
N.horse mac,14,1981,2,1,390804,0.05,0.183
N.horse mac,14,1981,2,2,1050890,0.124469,0.355
N.horse mac,14,1981,2,3,376135,0.233531,0.471
N.horse mac,14,1981,3,0,0,-1,0
N.horse mac,14,1981,3,1,371745,0.05,0.119
N.horse mac,14,1981,3,2,999641,0.124469,0.334
N.horse mac,14,1981,3,3,357791,0.233531,0.686
N.horse mac,14,1981,4,0,0,-1,0
N.horse mac,14,1981,4,1,353614,0.05,0.191
N.horse mac,14,1981,4,2,743864,0.115486,0.337
N.horse mac,14,1981,4,3,170171,0.233531,0.503
N.horse mac,14,1982,1,1,410841,0.05,0
N.horse mac,14,1982,1,2,671826,0.103669,0
N.horse mac,14,1982,1,3,39542,0.233531,0
N.horse mac,14,1982,2,1,390804,0.05,0.183
N.horse mac,14,1982,2,2,1050890,0.124469,0.355
N.horse mac,14,1982,2,3,376135,0.233531,0.471
N.horse mac,14,1982,3,0,0,-1,0
N.horse mac,14,1982,3,1,371745,0.05,0.119
N.horse mac,14,1982,3,2,999641,0.124469,0.334
N.horse mac,14,1982,3,3,357791,0.233531,0.686
N.horse mac,14,1982,4,0,0,-1,0
N.horse mac,14,1982,4,1,353614,0.05,0.191
N.horse mac,14,1982,4,2,743864,0.115486,0.337
N.horse mac,14,1982,4,3,170171,0.233531,0.503
N.horse mac,14,1983,1,1,410841,0.05,0
N.horse mac,14,1983,1,2,671826,0.103669,0
N.horse mac,14,1983,1,3,39542,0.233531,0
N.horse mac,14,1983,2,1,390804,0.05,0.183
N.horse mac,14,1983,2,2,1050890,0.124469,0.355
N.horse mac,14,1983,2,3,376135,0.233531,0.471
N.horse mac,14,1983,3,0,0,-1,0
N.horse mac,14,1983,3,1,371745,0.05,0.119
N.horse mac,14,1983,3,2,999641,0.124469,0.334
N.horse mac,14,1983,3,3,357791,0.233531,0.686
N.horse mac,14,1983,4,0,0,-1,0
N.horse mac,14,1983,4,1,353614,0.05,0.191
N.horse mac,14,1983,4,2,743864,0.115486,0.337
N.horse mac,14,1983,4,3,170171,0.233531,0.503
N.horse mac,14,1984,1,1,410841,0.05,0
N.horse mac,14,1984,1,2,671826,0.103669,0
N.horse mac,14,1984,1,3,39542,0.233531,0
N.horse mac,14,1984,2,1,390804,0.05,0.183
N.horse mac,14,1984,2,2,1050890,0.124469,0.355
N.horse mac,14,1984,2,3,376135,0.233531,0.471
N.horse mac,14,1984,3,0,0,-1,0
N.horse mac,14,1984,3,1,371745,0.05,0.119
N.horse mac,14,1984,3,2,999641,0.124469,0.334
N.horse mac,14,1984,3,3,357791,0.233531,0.686
N.horse mac,14,1984,4,0,0,-1,0
N.horse mac,14,1984,4,1,353614,0.05,0.191
N.horse mac,14,1984,4,2,743864,0.115486,0.337
N.horse mac,14,1984,4,3,170171,0.233531,0.503
N.horse mac,14,1985,1,1,410841,0.05,0
N.horse mac,14,1985,1,2,671826,0.103669,0
N.horse mac,14,1985,1,3,39542,0.233531,0
N.horse mac,14,1985,2,1,390804,0.05,0.183
N.horse mac,14,1985,2,2,1050890,0.124469,0.355
N.horse mac,14,1985,2,3,376135,0.233531,0.471
N.horse mac,14,1985,3,0,0,-1,0
N.horse mac,14,1985,3,1,371745,0.05,0.119
N.horse mac,14,1985,3,2,999641,0.124469,0.334
N.horse mac,14,1985,3,3,357791,0.233531,0.686
N.horse mac,14,1985,4,0,0,-1,0
N.horse mac,14,1985,4,1,353614,0.05,0.191
N.horse mac,14,1985,4,2,743864,0.115486,0.337
N.horse mac,14,1985,4,3,170171,0.233531,0.503
N.horse mac,14,1986,1,1,410841,0.05,0
N.horse mac,14,1986,1,2,671826,0.103669,0
N.horse mac,14,1986,1,3,39542,0.233531,0
N.horse mac,14,1986,2,1,390804,0.05,0.183
N.horse mac,14,1986,2,2,1050890,0.124469,0.355
N.horse mac,14,1986,2,3,376135,0.233531,0.471
N.horse mac,14,1986,3,0,0,-1,0
N.horse mac,14,1986,3,1,371745,0.05,0.119
N.horse mac,14,1986,3,2,999641,0.124469,0.334
N.horse mac,14,1986,3,3,357791,0.233531,0.686
N.horse mac,14,1986,4,0,0,-1,0
N.horse mac,14,1986,4,1,353614,0.05,0.191
N.horse mac,14,1986,4,2,743864,0.115486,0.337
N.horse mac,14,1986,4,3,170171,0.233531,0.503
N.horse mac,14,1987,1,1,410841,0.05,0
N.horse mac,14,1987,1,2,671826,0.103669,0
N.horse mac,14,1987,1,3,39542,0.233531,0
N.horse mac,14,1987,2,1,390804,0.05,0.183
N.horse mac,14,1987,2,2,1050890,0.124469,0.355
N.horse mac,14,1987,2,3,376135,0.233531,0.471
N.horse mac,14,1987,3,0,0,-1,0
N.horse mac,14,1987,3,1,371745,0.05,0.119
N.horse mac,14,1987,3,2,999641,0.124469,0.334
N.horse mac,14,1987,3,3,357791,0.233531,0.686
N.horse mac,14,1987,4,0,0,-1,0
N.horse mac,14,1987,4,1,353614,0.05,0.191
N.horse mac,14,1987,4,2,743864,0.115486,0.337
N.horse mac,14,1987,4,3,170171,0.233531,0.503
N.horse mac,14,1988,1,1,410841,0.05,0
N.horse mac,14,1988,1,2,671826,0.103669,0
N.horse mac,14,1988,1,3,39542,0.233531,0
N.horse mac,14,1988,2,1,390804,0.05,0.183
N.horse mac,14,1988,2,2,1050890,0.124469,0.355
N.horse mac,14,1988,2,3,376135,0.233531,0.471
N.horse mac,14,1988,3,0,0,-1,0
N.horse mac,14,1988,3,1,371745,0.05,0.119
N.horse mac,14,1988,3,2,999641,0.124469,0.334
N.horse mac,14,1988,3,3,357791,0.233531,0.686
N.horse mac,14,1988,4,0,0,-1,0
N.horse mac,14,1988,4,1,353614,0.05,0.191
N.horse mac,14,1988,4,2,743864,0.115486,0.337
N.horse mac,14,1988,4,3,170171,0.233531,0.503
N.horse mac,14,1989,1,1,410841,0.05,0
N.horse mac,14,1989,1,2,671826,0.103669,0
N.horse mac,14,1989,1,3,39542,0.233531,0
N.horse mac,14,1989,2,1,390804,0.05,0.183
N.horse mac,14,1989,2,2,1050890,0.124469,0.355
N.horse mac,14,1989,2,3,376135,0.233531,0.471
N.horse mac,14,1989,3,0,0,-1,0
N.horse mac,14,1989,3,1,371745,0.05,0.119
N.horse mac,14,1989,3,2,999641,0.124469,0.334
N.horse mac,14,1989,3,3,357791,0.233531,0.686
N.horse mac,14,1989,4,0,0,-1,0
N.horse mac,14,1989,4,1,353614,0.05,0.191
N.horse mac,14,1989,4,2,743864,0.115486,0.337
N.horse mac,14,1989,4,3,170171,0.233531,0.503
N.horse mac,14,1990,1,1,410841,0.05,0
N.horse mac,14,1990,1,2,671826,0.103669,0
N.horse mac,14,1990,1,3,39542,0.233531,0
N.horse mac,14,1990,2,1,390804,0.05,0.183
N.horse mac,14,1990,2,2,1050890,0.124469,0.355
N.horse mac,14,1990,2,3,376135,0.233531,0.471
N.horse mac,14,1990,3,0,0,-1,0
N.horse mac,14,1990,3,1,371745,0.05,0.119
N.horse mac,14,1990,3,2,999641,0.124469,0.334
N.horse mac,14,1990,3,3,357791,0.233531,0.686
N.horse mac,14,1990,4,0,0,-1,0
N.horse mac,14,1990,4,1,353614,0.05,0.191
N.horse mac,14,1990,4,2,743864,0.115486,0.337
N.horse mac,14,1990,4,3,170171,0.233531,0.503
N.horse mac,14,1991,1,1,410841,0.05,0
