"Year","Predator","Prey","Prey.no","eatenW"
1986,"GBB. Gull","Herring",21,694.399065635042
1987,"GBB. Gull","Herring",21,877.898760181217
1988,"GBB. Gull","Herring",21,918.773355009102
1989,"GBB. Gull","Herring",21,818.349484021551
1990,"GBB. Gull","Herring",21,682.955919786693
1991,"GBB. Gull","Herring",21,571.535746768846
1992,"GBB. Gull","Herring",21,490.97177420464
1993,"GBB. Gull","Herring",21,433.895071831301
1994,"GBB. Gull","Herring",21,393.18016658265
1995,"GBB. Gull","Herring",21,365.362794574324
1996,"GBB. Gull","Herring",21,354.765519848754
1997,"GBB. Gull","Herring",21,394.031032846293
1998,"GBB. Gull","Herring",21,400.297270970839
1999,"GBB. Gull","Herring",21,340.888701837837
2000,"GBB. Gull","Herring",21,486.567173248917
2001,"GBB. Gull","Herring",21,581.734143371436
2002,"GBB. Gull","Herring",21,814.61629796269
2003,"GBB. Gull","Herring",21,873.456722400956
2004,"GBB. Gull","Herring",21,636.815628952282
2005,"GBB. Gull","Herring",21,462.13897202581
2006,"GBB. Gull","Herring",21,327.564593282186
2007,"GBB. Gull","Herring",21,288.9224749097
2008,"GBB. Gull","Herring",21,306.55743908386
2009,"GBB. Gull","Herring",21,361.663922379402
2010,"GBB. Gull","Herring",21,476.824405118976
1963,"Grey seal","Herring",21,61.8253645691345
1964,"Grey seal","Herring",21,76.9543162363642
1965,"Grey seal","Herring",21,69.3513045111883
1966,"Grey seal","Herring",21,50.634791489807
1967,"Grey seal","Herring",21,32.5049984466051
1968,"Grey seal","Herring",21,23.9316954506706
1969,"Grey seal","Herring",21,29.2574360788126
1970,"Grey seal","Herring",21,30.4013359713026
1971,"Grey seal","Herring",21,21.7482031002027
1972,"Grey seal","Herring",21,26.2328600945849
1973,"Grey seal","Herring",21,28.828746245075
1974,"Grey seal","Herring",21,22.0812804611274
1975,"Grey seal","Herring",21,19.0214959450206
1976,"Grey seal","Herring",21,21.7795354890108
1977,"Grey seal","Herring",21,23.6121787289776
1978,"Grey seal","Herring",21,31.0843052609285
1979,"Grey seal","Herring",21,43.2606230328427
1980,"Grey seal","Herring",21,56.9479137487759
1981,"Grey seal","Herring",21,90.5441563594159
1982,"Grey seal","Herring",21,131.313547035374
1983,"Grey seal","Herring",21,206.863772671527
1984,"Grey seal","Herring",21,222.620458785924
1985,"Grey seal","Herring",21,297.018864625292
1986,"Grey seal","Herring",21,260.396340558321
1987,"Grey seal","Herring",21,334.121538469052
1988,"Grey seal","Herring",21,477.338788589114
1989,"Grey seal","Herring",21,514.496392594246
1990,"Grey seal","Herring",21,552.966926173092
1991,"Grey seal","Herring",21,505.048896965991
1992,"Grey seal","Herring",21,427.861564549621
1993,"Grey seal","Herring",21,408.008545263083
1994,"Grey seal","Herring",21,374.979276463119
1995,"Grey seal","Herring",21,357.537799421208
1996,"Grey seal","Herring",21,433.288247465053
1997,"Grey seal","Herring",21,415.124883960754
1998,"Grey seal","Herring",21,604.346060679501
1999,"Grey seal","Herring",21,767.50390036786
2000,"Grey seal","Herring",21,1025.86759636416
2001,"Grey seal","Herring",21,1355.42737553954
2002,"Grey seal","Herring",21,1853.54344386388
2003,"Grey seal","Herring",21,2929.76120229877
2004,"Grey seal","Herring",21,2695.70977173085
2005,"Grey seal","Herring",21,2057.74175285253
2006,"Grey seal","Herring",21,1347.28157083521
2007,"Grey seal","Herring",21,1070.97500648181
2008,"Grey seal","Herring",21,913.98574339483
2009,"Grey seal","Herring",21,1035.9791142184
2010,"Grey seal","Herring",21,891.141276369276
1963,"Guillemot","Herring",21,17689.52970858
1964,"Guillemot","Herring",21,24263.2541167
1965,"Guillemot","Herring",21,20897.37935398
1966,"Guillemot","Herring",21,12023.112095332
1967,"Guillemot","Herring",21,12560.293315885
1968,"Guillemot","Herring",21,19280.135264258
1969,"Guillemot","Herring",21,20625.962893476
1970,"Guillemot","Herring",21,16591.151068926
1971,"Guillemot","Herring",21,12864.965490842
1972,"Guillemot","Herring",21,12974.894491816
1973,"Guillemot","Herring",21,6110.868251413
1974,"Guillemot","Herring",21,5024.8099596664
1975,"Guillemot","Herring",21,5496.341318932
1976,"Guillemot","Herring",21,3438.172516777
1977,"Guillemot","Herring",21,5240.839974071
1978,"Guillemot","Herring",21,5808.1609564
1979,"Guillemot","Herring",21,7245.470365816
1980,"Guillemot","Herring",21,16101.630122174
1981,"Guillemot","Herring",21,28583.534556094
1982,"Guillemot","Herring",21,33279.148175906
1983,"Guillemot","Herring",21,45305.14097544
1984,"Guillemot","Herring",21,30906.77751545
1985,"Guillemot","Herring",21,44061.3768013
1986,"Guillemot","Herring",21,39046.26049456
1987,"Guillemot","Herring",21,41711.20221232
1988,"Guillemot","Herring",21,41965.56675045
1989,"Guillemot","Herring",21,33135.111254529
1990,"Guillemot","Herring",21,38245.090578092
1991,"Guillemot","Herring",21,33945.407977479
1992,"Guillemot","Herring",21,33837.00215149
1993,"Guillemot","Herring",21,39377.92185282
1994,"Guillemot","Herring",21,29409.30517436
1995,"Guillemot","Herring",21,27591.772755318
1996,"Guillemot","Herring",21,38145.076270032
1997,"Guillemot","Herring",21,22241.12795116
1998,"Guillemot","Herring",21,21670.304197996
1999,"Guillemot","Herring",21,40124.29932924
2000,"Guillemot","Herring",21,56064.21704174
2001,"Guillemot","Herring",21,70987.57538455
2002,"Guillemot","Herring",21,69212.79556123
2003,"Guillemot","Herring",21,57275.86716278
2004,"Guillemot","Herring",21,48791.656994357
2005,"Guillemot","Herring",21,38869.874664226
2006,"Guillemot","Herring",21,34099.635550088
2007,"Guillemot","Herring",21,41871.089796116
2008,"Guillemot","Herring",21,33546.02947909
2009,"Guillemot","Herring",21,35281.044660248
2010,"Guillemot","Herring",21,30595.72384777
1963,"H. porpoise","Herring",21,9977.53865378004
1964,"H. porpoise","Herring",21,9741.72430182801
1965,"H. porpoise","Herring",21,7569.76030965069
1966,"H. porpoise","Herring",21,6018.43241683355
1967,"H. porpoise","Herring",21,4189.52933469686
1968,"H. porpoise","Herring",21,2490.92123466124
1969,"H. porpoise","Herring",21,2634.06552007711
1970,"H. porpoise","Herring",21,2486.73767829649
1971,"H. porpoise","Herring",21,2016.25759773202
1972,"H. porpoise","Herring",21,1893.41699934286
1973,"H. porpoise","Herring",21,1605.15992496288
1974,"H. porpoise","Herring",21,1359.36838253904
1975,"H. porpoise","Herring",21,977.309227844391
1976,"H. porpoise","Herring",21,783.944283975666
1977,"H. porpoise","Herring",21,808.526915403667
1978,"H. porpoise","Herring",21,983.852586905599
1979,"H. porpoise","Herring",21,1291.02435521581
1980,"H. porpoise","Herring",21,1591.87227380768
1981,"H. porpoise","Herring",21,2515.60668956036
1982,"H. porpoise","Herring",21,4066.66503337969
1983,"H. porpoise","Herring",21,5634.24788355641
1984,"H. porpoise","Herring",21,6154.73312437788
1985,"H. porpoise","Herring",21,6975.79082435656
1986,"H. porpoise","Herring",21,6706.05702440049
1987,"H. porpoise","Herring",21,7372.50203731166
1988,"H. porpoise","Herring",21,8093.94081938004
1989,"H. porpoise","Herring",21,6477.42850197975
1990,"H. porpoise","Herring",21,6487.89200408385
1991,"H. porpoise","Herring",21,6773.63328186812
1992,"H. porpoise","Herring",21,6409.70898631889
1993,"H. porpoise","Herring",21,5758.69994092361
1994,"H. porpoise","Herring",21,5406.73899502804
1995,"H. porpoise","Herring",21,5287.0773736069
1996,"H. porpoise","Herring",21,6431.74508479159
1997,"H. porpoise","Herring",21,7946.53599079652
1998,"H. porpoise","Herring",21,8346.92553376253
1999,"H. porpoise","Herring",21,8227.47854126905
2000,"H. porpoise","Herring",21,9721.5834672806
2001,"H. porpoise","Herring",21,11970.3971292759
2002,"H. porpoise","Herring",21,16270.8824581354
2003,"H. porpoise","Herring",21,20728.6224049142
2004,"H. porpoise","Herring",21,19855.0586410068
2005,"H. porpoise","Herring",21,16214.8454535059
2006,"H. porpoise","Herring",21,12617.7433784594
2007,"H. porpoise","Herring",21,10040.612255836
2008,"H. porpoise","Herring",21,8890.10837560103
2009,"H. porpoise","Herring",21,9660.35579927143
2010,"H. porpoise","Herring",21,10636.9180779536
1963,"Her. Gull","Herring",21,1724.31973947606
1964,"Her. Gull","Herring",21,1767.38187839564
1965,"Her. Gull","Herring",21,1440.65956748353
1966,"Her. Gull","Herring",21,985.973195183743
1967,"Her. Gull","Herring",21,635.477921117664
1968,"Her. Gull","Herring",21,531.807570821426
1969,"Her. Gull","Herring",21,610.847206418013
1970,"Her. Gull","Herring",21,544.347282981375
1971,"Her. Gull","Herring",21,452.911655610713
1972,"Her. Gull","Herring",21,544.630926215621
1973,"Her. Gull","Herring",21,454.040350256647
1974,"Her. Gull","Herring",21,289.318870204298
1975,"Her. Gull","Herring",21,241.043478065498
1976,"Her. Gull","Herring",21,236.420156306182
1977,"Her. Gull","Herring",21,246.325450094786
1978,"Her. Gull","Herring",21,307.294687289787
1979,"Her. Gull","Herring",21,362.62848739816
1980,"Her. Gull","Herring",21,482.131066242559
1981,"Her. Gull","Herring",21,622.704539429264
1982,"Her. Gull","Herring",21,843.232481505862
1983,"Her. Gull","Herring",21,1133.91691564692
1984,"Her. Gull","Herring",21,1453.38832701194
1985,"Her. Gull","Herring",21,1467.62830721059
1986,"Her. Gull","Herring",21,1488.77236064825
1987,"Her. Gull","Herring",21,1870.73560547489
1988,"Her. Gull","Herring",21,1915.74846505622
1989,"Her. Gull","Herring",21,1709.54084456346
1990,"Her. Gull","Herring",21,1421.26781775068
1991,"Her. Gull","Herring",21,1202.68550097493
1992,"Her. Gull","Herring",21,1064.98600479074
1993,"Her. Gull","Herring",21,988.443925568803
1994,"Her. Gull","Herring",21,965.309220959282
1995,"Her. Gull","Herring",21,965.016095350228
1996,"Her. Gull","Herring",21,999.114604910256
1997,"Her. Gull","Herring",21,1202.76421676009
1998,"Her. Gull","Herring",21,1177.93193054396
1999,"Her. Gull","Herring",21,1045.2750071982
2000,"Her. Gull","Herring",21,1517.17596758425
2001,"Her. Gull","Herring",21,1895.78879808747
2002,"Her. Gull","Herring",21,2595.91810712251
2003,"Her. Gull","Herring",21,2774.4874031803
2004,"Her. Gull","Herring",21,1919.29028628218
2005,"Her. Gull","Herring",21,1221.81820319892
2006,"Her. Gull","Herring",21,829.27715973375
2007,"Her. Gull","Herring",21,703.241023114224
2008,"Her. Gull","Herring",21,719.959195166642
2009,"Her. Gull","Herring",21,834.905029620062
2010,"Her. Gull","Herring",21,1055.65890334298
1963,"Kittiwake","Herring",21,1153.5818350793
1964,"Kittiwake","Herring",21,1123.5549208294
1965,"Kittiwake","Herring",21,1264.9398516066
1966,"Kittiwake","Herring",21,900.56027135094
1967,"Kittiwake","Herring",21,764.97497179374
1968,"Kittiwake","Herring",21,1191.36112044273
1969,"Kittiwake","Herring",21,1387.60011627271
1970,"Kittiwake","Herring",21,1118.77767354297
1971,"Kittiwake","Herring",21,1058.89695839274
1972,"Kittiwake","Herring",21,1119.90611322378
1973,"Kittiwake","Herring",21,743.40974515659
1974,"Kittiwake","Herring",21,458.19934074159
1975,"Kittiwake","Herring",21,492.608789235025
1976,"Kittiwake","Herring",21,396.41506539301
1977,"Kittiwake","Herring",21,364.1719739782
1978,"Kittiwake","Herring",21,466.91430986126
1979,"Kittiwake","Herring",21,547.92445760397
1980,"Kittiwake","Herring",21,939.10754824178
1981,"Kittiwake","Herring",21,1472.41985397024
1982,"Kittiwake","Herring",21,1945.50896431562
1983,"Kittiwake","Herring",21,2402.26148725995
1984,"Kittiwake","Herring",21,2483.78708107066
1985,"Kittiwake","Herring",21,2548.26626356515
1986,"Kittiwake","Herring",21,2823.8971603177
1987,"Kittiwake","Herring",21,3547.9269512985
1988,"Kittiwake","Herring",21,2960.6141943868
1989,"Kittiwake","Herring",21,2175.61982511664
1990,"Kittiwake","Herring",21,1809.57964831613
1991,"Kittiwake","Herring",21,1742.10651384976
1992,"Kittiwake","Herring",21,1670.37915542127
1993,"Kittiwake","Herring",21,1699.75284493539
1994,"Kittiwake","Herring",21,1535.64997171491
1995,"Kittiwake","Herring",21,1268.91332762792
1996,"Kittiwake","Herring",21,1082.66842445555
1997,"Kittiwake","Herring",21,975.2082764496
1998,"Kittiwake","Herring",21,718.55879434968
1999,"Kittiwake","Herring",21,758.14910627884
2000,"Kittiwake","Herring",21,1671.1769513363
2001,"Kittiwake","Herring",21,1594.0740898663
2002,"Kittiwake","Herring",21,2525.83915268495
2003,"Kittiwake","Herring",21,1636.8648974359
2004,"Kittiwake","Herring",21,822.00197462733
2005,"Kittiwake","Herring",21,747.91760455779
2006,"Kittiwake","Herring",21,629.76110671644
2007,"Kittiwake","Herring",21,647.9774270844
2008,"Kittiwake","Herring",21,733.41665943107
2009,"Kittiwake","Herring",21,789.00801801195
2010,"Kittiwake","Herring",21,935.10004206025
1963,"N. mackerel","Herring",21,347954.870152776
1964,"N. mackerel","Herring",21,431007.444110176
1965,"N. mackerel","Herring",21,217519.127092974
1966,"N. mackerel","Herring",21,116268.498543716
1967,"N. mackerel","Herring",21,195465.285352542
1968,"N. mackerel","Herring",21,147348.071953801
1969,"N. mackerel","Herring",21,94141.054833368
1970,"N. mackerel","Herring",21,60136.718431148
1971,"N. mackerel","Herring",21,58270.033481962
1972,"N. mackerel","Herring",21,38020.953428536
1973,"N. mackerel","Herring",21,12072.4684153717
1974,"N. mackerel","Herring",21,15347.2823405644
1975,"N. mackerel","Herring",21,7873.2731732812
1976,"N. mackerel","Herring",21,5244.12144049524
1977,"N. mackerel","Herring",21,7871.44568841036
1978,"N. mackerel","Herring",21,3388.12439133312
1979,"N. mackerel","Herring",21,4583.83599959992
1980,"N. mackerel","Herring",21,13395.509958042
1981,"N. mackerel","Herring",21,11022.7380882566
1982,"N. mackerel","Herring",21,9669.8085365952
1983,"N. mackerel","Herring",21,12604.505447916
1984,"N. mackerel","Herring",21,5791.6813114496
1985,"N. mackerel","Herring",21,7684.505535756
1986,"N. mackerel","Herring",21,10976.4966443026
1987,"N. mackerel","Herring",21,6292.3316456264
1988,"N. mackerel","Herring",21,5822.7666434621
1989,"N. mackerel","Herring",21,6094.115673903
1990,"N. mackerel","Herring",21,4179.706574518
1991,"N. mackerel","Herring",21,5774.283644698
1992,"N. mackerel","Herring",21,7038.329721871
1993,"N. mackerel","Herring",21,7371.608739306
1994,"N. mackerel","Herring",21,4972.721895856
1995,"N. mackerel","Herring",21,6056.619397052
1996,"N. mackerel","Herring",21,4517.24846863
1997,"N. mackerel","Herring",21,4008.917846172
1998,"N. mackerel","Herring",21,1372.31940740672
1999,"N. mackerel","Herring",21,4044.88005382642
2000,"N. mackerel","Herring",21,3333.2292638168
2001,"N. mackerel","Herring",21,10058.7258058924
2002,"N. mackerel","Herring",21,5196.776428115
2003,"N. mackerel","Herring",21,3161.4785982311
2004,"N. mackerel","Herring",21,3758.47932936244
2005,"N. mackerel","Herring",21,2350.12121477264
2006,"N. mackerel","Herring",21,3285.2169983276
2007,"N. mackerel","Herring",21,4554.623839905
2008,"N. mackerel","Herring",21,4280.028543813
2009,"N. mackerel","Herring",21,5533.62560626
2010,"N. mackerel","Herring",21,5686.423267917
1975,"N.horse mac","Herring",21,10609.127014311
1976,"N.horse mac","Herring",21,6427.618671341
1977,"N.horse mac","Herring",21,11375.22137745
1978,"N.horse mac","Herring",21,9646.50384593
1979,"N.horse mac","Herring",21,15361.430648242
1980,"N.horse mac","Herring",21,44006.54077603
1981,"N.horse mac","Herring",21,31829.8134049
1982,"N.horse mac","Herring",21,78783.33966944
1983,"N.horse mac","Herring",21,34539.89844018
1984,"N.horse mac","Herring",21,52170.37024794
1985,"N.horse mac","Herring",21,47097.41339499
1986,"N.horse mac","Herring",21,75694.3186398
1987,"N.horse mac","Herring",21,78852.47789664
1988,"N.horse mac","Herring",21,36880.45556587
1989,"N.horse mac","Herring",21,48509.08003284
1990,"N.horse mac","Herring",21,37073.06013733
1991,"N.horse mac","Herring",21,31960.90316342
1992,"N.horse mac","Herring",21,54943.06442464
1993,"N.horse mac","Herring",21,41327.47197348
1994,"N.horse mac","Herring",21,27584.32158664
1995,"N.horse mac","Herring",21,45970.75742112
1996,"N.horse mac","Herring",21,24812.13353066
1997,"N.horse mac","Herring",21,36209.763926
1998,"N.horse mac","Herring",21,36294.8144986
1999,"N.horse mac","Herring",21,63762.27505116
2000,"N.horse mac","Herring",21,44681.58884294
2001,"N.horse mac","Herring",21,96041.0117499
2002,"N.horse mac","Herring",21,101800.14064304
2003,"N.horse mac","Herring",21,36427.88702105
2004,"N.horse mac","Herring",21,52655.95624534
2005,"N.horse mac","Herring",21,22950.40087564
2006,"N.horse mac","Herring",21,36886.5104699
2007,"N.horse mac","Herring",21,32685.86777694
2008,"N.horse mac","Herring",21,43085.08865682
2009,"N.horse mac","Herring",21,27867.4028087
2010,"N.horse mac","Herring",21,58042.1052897
1963,"Puffin","Herring",21,318.593761794
1964,"Puffin","Herring",21,480.485492865
1965,"Puffin","Herring",21,344.95318466
1966,"Puffin","Herring",21,249.432001588
1967,"Puffin","Herring",21,404.359856796
1968,"Puffin","Herring",21,531.316408168
1969,"Puffin","Herring",21,442.468137342
1970,"Puffin","Herring",21,458.846852464
1971,"Puffin","Herring",21,401.069998994
1972,"Puffin","Herring",21,389.314834888
1973,"Puffin","Herring",21,168.2472495144
1974,"Puffin","Herring",21,286.560586242
1975,"Puffin","Herring",21,197.2302931214
1976,"Puffin","Herring",21,160.6824044595
1977,"Puffin","Herring",21,318.480912099
1978,"Puffin","Herring",21,241.60964548
1979,"Puffin","Herring",21,443.164081024
1980,"Puffin","Herring",21,979.8630919
1981,"Puffin","Herring",21,1103.954786676
1982,"Puffin","Herring",21,1461.44997768
1983,"Puffin","Herring",21,1329.4353072
1984,"Puffin","Herring",21,1225.941622024
1985,"Puffin","Herring",21,1760.96041716
1986,"Puffin","Herring",21,1664.908449295
1987,"Puffin","Herring",21,1525.494674144
1988,"Puffin","Herring",21,1486.872954483
1989,"Puffin","Herring",21,1584.147633495
1990,"Puffin","Herring",21,1614.579504433
1991,"Puffin","Herring",21,1384.991419196
1992,"Puffin","Herring",21,1706.914045935
1993,"Puffin","Herring",21,1705.395430228
1994,"Puffin","Herring",21,1266.671535948
1995,"Puffin","Herring",21,1388.121944034
1996,"Puffin","Herring",21,1489.682200944
1997,"Puffin","Herring",21,753.41780353
1998,"Puffin","Herring",21,1111.027300768
1999,"Puffin","Herring",21,2663.886026403
2000,"Puffin","Herring",21,2115.452619504
2001,"Puffin","Herring",21,3795.25518995
2002,"Puffin","Herring",21,2373.539472444
2003,"Puffin","Herring",21,2161.97990715
2004,"Puffin","Herring",21,2412.6549174
2005,"Puffin","Herring",21,1477.7476686
2006,"Puffin","Herring",21,1670.643975
2007,"Puffin","Herring",21,1651.46530332
2008,"Puffin","Herring",21,1320.652180953
2009,"Puffin","Herring",21,1390.815040524
2010,"Puffin","Herring",21,985.61920527
1963,"Razorbill","Herring",21,1586.84730708
1964,"Razorbill","Herring",21,2012.594475213
1965,"Razorbill","Herring",21,1429.219477833
1966,"Razorbill","Herring",21,963.389603484
1967,"Razorbill","Herring",21,1214.546449536
1968,"Razorbill","Herring",21,1620.012629998
1969,"Razorbill","Herring",21,1293.511264227
1970,"Razorbill","Herring",21,812.752947356
1971,"Razorbill","Herring",21,1402.23020728
1972,"Razorbill","Herring",21,1020.507616688
1973,"Razorbill","Herring",21,379.7147100929
1974,"Razorbill","Herring",21,461.009351026
1975,"Razorbill","Herring",21,367.3197841054
1976,"Razorbill","Herring",21,205.4029421934
1977,"Razorbill","Herring",21,401.843793309
1978,"Razorbill","Herring",21,338.73505015
1979,"Razorbill","Herring",21,491.020158111
1980,"Razorbill","Herring",21,1244.919364381
1981,"Razorbill","Herring",21,959.108210214
1982,"Razorbill","Herring",21,1900.35563256
