Species,Year,Quarter,Species.n,Age,M1,M2,MsingleSpecies,F,Z,N,N.bar,C,west,weca,Yield (SOP),propmat,TSB,SSB,Length.in.the.sea(mm),FoodRation
N. mackerel,2003,4,12,4,-1,-1,-1,-1,0,19851,19851,-1,0.316,-1,-1,-1,6272.92,-1,709,0.228
N. mackerel,2003,4,12,5,-1,-1,-1,-1,0,11621,11621,-1,0.371,-1,-1,-1,4311.39,-1,737,0.263
N. mackerel,2003,4,12,6,-1,-1,-1,-1,0,22255,22255,-1,0.487922,-1,-1,-1,10858.7,-1,390,0.281
N. mackerel,2004,1,12,1,-1,-1,-1,-1,0,81567,81567,-1,0.078,-1,-1,-1,6362.23,-1,252,0.034
N. mackerel,2004,1,12,2,-1,-1,-1,-1,0,123303,123303,-1,0.164,-1,-1,-1,20221.7,-1,302,0.094
N. mackerel,2004,1,12,3,-1,-1,-1,-1,0,60240,60240,-1,0.241,-1,-1,-1,14517.8,-1,325,0.117
N. mackerel,2004,1,12,4,-1,-1,-1,-1,0,18205,18205,-1,0.342,-1,-1,-1,6226.11,-1,341,0.128
N. mackerel,2004,1,12,5,-1,-1,-1,-1,0,18972,18972,-1,0.39,-1,-1,-1,7399.08,-1,354,0.143
N. mackerel,2004,1,12,6,-1,-1,-1,-1,0,27007,27007,-1,0.486189,-1,-1,-1,13130.5,-1,368,0.167
N. mackerel,2004,2,12,1,-1,-1,-1,-1,0,74547,74547,-1,0.078,-1,-1,-1,5814.67,-1,293,0.097
N. mackerel,2004,2,12,2,-1,-1,-1,-1,0,140863,140863,-1,0.164,-1,-1,-1,23101.5,-1,326,0.184
N. mackerel,2004,2,12,3,-1,-1,-1,-1,0,68819,68819,-1,0.241,-1,-1,-1,16585.4,-1,349,0.23
N. mackerel,2004,2,12,4,-1,-1,-1,-1,0,20798,20798,-1,0.342,-1,-1,-1,7112.92,-1,363,0.256
N. mackerel,2004,2,12,5,-1,-1,-1,-1,0,21674,21674,-1,0.39,-1,-1,-1,8452.86,-1,374,0.265
N. mackerel,2004,2,12,6,-1,-1,-1,-1,0,30854,30854,-1,0.486118,-1,-1,-1,14998.7,-1,386,0.263
N. mackerel,2004,3,12,1,-1,-1,-1,-1,0,68131,68131,-1,0.078,-1,-1,-1,5314.22,-1,305,0.289
N. mackerel,2004,3,12,2,-1,-1,-1,-1,0,128739,128739,-1,0.164,-1,-1,-1,21113.2,-1,346,0.352
N. mackerel,2004,3,12,3,-1,-1,-1,-1,0,31448,31448,-1,0.241,-1,-1,-1,7578.97,-1,363,0.382
N. mackerel,2004,3,12,4,-1,-1,-1,-1,0,9504,9504,-1,0.342,-1,-1,-1,3250.37,-1,374,0.384
N. mackerel,2004,3,12,5,-1,-1,-1,-1,0,9904,9904,-1,0.39,-1,-1,-1,3862.56,-1,383,0.325
N. mackerel,2004,3,12,6,-1,-1,-1,-1,0,14099,14099,-1,0.486046,-1,-1,-1,6852.76,-1,393,0.359
N. mackerel,2004,4,12,1,-1,-1,-1,-1,0,62267,62267,-1,0.078,-1,-1,-1,4856.83,-1,309,0.221
N. mackerel,2004,4,12,2,-1,-1,-1,-1,0,94127,94127,-1,0.164,-1,-1,-1,15436.8,-1,339,0.253
N. mackerel,2004,4,12,3,-1,-1,-1,-1,0,40237,40237,-1,0.241,-1,-1,-1,9697.12,-1,357,0.262
N. mackerel,2004,4,12,4,-1,-1,-1,-1,0,12160,12160,-1,0.342,-1,-1,-1,4158.72,-1,368,0.228
N. mackerel,2004,4,12,5,-1,-1,-1,-1,0,12672,12672,-1,0.39,-1,-1,-1,4942.08,-1,379,0.263
N. mackerel,2004,4,12,6,-1,-1,-1,-1,0,18040,18040,-1,0.485975,-1,-1,-1,8766.99,-1,390,0.281
N. mackerel,2005,1,12,1,-1,-1,-1,-1,0,104235,104235,-1,0.078,-1,-1,-1,8130.33,-1,252,0.034
N. mackerel,2005,1,12,2,-1,-1,-1,-1,0,54715,54715,-1,0.164,-1,-1,-1,8973.26,-1,302,0.094
N. mackerel,2005,1,12,3,-1,-1,-1,-1,0,98285,98285,-1,0.241,-1,-1,-1,23686.7,-1,325,0.117
N. mackerel,2005,1,12,4,-1,-1,-1,-1,0,43726,43726,-1,0.342,-1,-1,-1,14954.3,-1,341,0.128
N. mackerel,2005,1,12,5,-1,-1,-1,-1,0,11969,11969,-1,0.39,-1,-1,-1,4667.91,-1,354,0.143
N. mackerel,2005,1,12,6,-1,-1,-1,-1,0,25880,25880,-1,0.486189,-1,-1,-1,12582.6,-1,368,0.167
N. mackerel,2005,2,12,1,-1,-1,-1,-1,0,95263,95263,-1,0.078,-1,-1,-1,7430.51,-1,293,0.097
N. mackerel,2005,2,12,2,-1,-1,-1,-1,0,62508,62508,-1,0.164,-1,-1,-1,10251.3,-1,326,0.184
N. mackerel,2005,2,12,3,-1,-1,-1,-1,0,112282,112282,-1,0.241,-1,-1,-1,27060,-1,349,0.23
N. mackerel,2005,2,12,4,-1,-1,-1,-1,0,49953,49953,-1,0.342,-1,-1,-1,17083.9,-1,363,0.256
N. mackerel,2005,2,12,5,-1,-1,-1,-1,0,13674,13674,-1,0.39,-1,-1,-1,5332.86,-1,374,0.265
N. mackerel,2005,2,12,6,-1,-1,-1,-1,0,29566,29566,-1,0.486118,-1,-1,-1,14372.6,-1,386,0.263
N. mackerel,2005,3,12,1,-1,-1,-1,-1,0,87064,87064,-1,0.078,-1,-1,-1,6790.99,-1,305,0.289
N. mackerel,2005,3,12,2,-1,-1,-1,-1,0,57128,57128,-1,0.164,-1,-1,-1,9368.99,-1,346,0.352
N. mackerel,2005,3,12,3,-1,-1,-1,-1,0,51309,51309,-1,0.241,-1,-1,-1,12365.5,-1,363,0.382
N. mackerel,2005,3,12,4,-1,-1,-1,-1,0,22827,22827,-1,0.342,-1,-1,-1,7806.83,-1,374,0.384
N. mackerel,2005,3,12,5,-1,-1,-1,-1,0,6248,6248,-1,0.39,-1,-1,-1,2436.72,-1,383,0.325
N. mackerel,2005,3,12,6,-1,-1,-1,-1,0,13511,13511,-1,0.486046,-1,-1,-1,6566.97,-1,393,0.359
N. mackerel,2005,4,12,1,-1,-1,-1,-1,0,79571,79571,-1,0.078,-1,-1,-1,6206.54,-1,309,0.221
N. mackerel,2005,4,12,2,-1,-1,-1,-1,0,41769,41769,-1,0.164,-1,-1,-1,6850.12,-1,339,0.253
N. mackerel,2005,4,12,3,-1,-1,-1,-1,0,65650,65650,-1,0.241,-1,-1,-1,15821.7,-1,357,0.262
N. mackerel,2005,4,12,4,-1,-1,-1,-1,0,29207,29207,-1,0.342,-1,-1,-1,9988.79,-1,368,0.228
N. mackerel,2005,4,12,5,-1,-1,-1,-1,0,7995,7995,-1,0.39,-1,-1,-1,3118.05,-1,379,0.263
N. mackerel,2005,4,12,6,-1,-1,-1,-1,0,17287,17287,-1,0.485975,-1,-1,-1,8401.05,-1,390,0.281
N. mackerel,2006,1,12,1,-1,-1,-1,-1,0,159950,159950,-1,0.078,-1,-1,-1,12476.1,-1,252,0.034
N. mackerel,2006,1,12,2,-1,-1,-1,-1,0,70438,70438,-1,0.164,-1,-1,-1,11551.8,-1,302,0.094
N. mackerel,2006,1,12,3,-1,-1,-1,-1,0,44568,44568,-1,0.241,-1,-1,-1,10740.9,-1,325,0.117
N. mackerel,2006,1,12,4,-1,-1,-1,-1,0,74853,74853,-1,0.342,-1,-1,-1,25599.7,-1,341,0.128
N. mackerel,2006,1,12,5,-1,-1,-1,-1,0,31016,31016,-1,0.39,-1,-1,-1,12096.2,-1,354,0.143
N. mackerel,2006,1,12,6,-1,-1,-1,-1,0,23953,23953,-1,0.486189,-1,-1,-1,11645.7,-1,368,0.167
N. mackerel,2006,2,12,1,-1,-1,-1,-1,0,146184,146184,-1,0.078,-1,-1,-1,11402.4,-1,293,0.097
N. mackerel,2006,2,12,2,-1,-1,-1,-1,0,80469,80469,-1,0.164,-1,-1,-1,13196.9,-1,326,0.184
N. mackerel,2006,2,12,3,-1,-1,-1,-1,0,50915,50915,-1,0.241,-1,-1,-1,12270.5,-1,349,0.23
N. mackerel,2006,2,12,4,-1,-1,-1,-1,0,85513,85513,-1,0.342,-1,-1,-1,29245.4,-1,363,0.256
N. mackerel,2006,2,12,5,-1,-1,-1,-1,0,35433,35433,-1,0.39,-1,-1,-1,13818.9,-1,374,0.265
N. mackerel,2006,2,12,6,-1,-1,-1,-1,0,27365,27365,-1,0.486118,-1,-1,-1,13302.6,-1,386,0.263
N. mackerel,2006,3,12,1,-1,-1,-1,-1,0,133602,133602,-1,0.078,-1,-1,-1,10421,-1,305,0.289
N. mackerel,2006,3,12,2,-1,-1,-1,-1,0,73543,73543,-1,0.164,-1,-1,-1,12061.1,-1,346,0.352
N. mackerel,2006,3,12,3,-1,-1,-1,-1,0,23266,23266,-1,0.241,-1,-1,-1,5607.11,-1,363,0.382
N. mackerel,2006,3,12,4,-1,-1,-1,-1,0,39076,39076,-1,0.342,-1,-1,-1,13364,-1,374,0.384
N. mackerel,2006,3,12,5,-1,-1,-1,-1,0,16192,16192,-1,0.39,-1,-1,-1,6314.88,-1,383,0.325
N. mackerel,2006,3,12,6,-1,-1,-1,-1,0,12505,12505,-1,0.486046,-1,-1,-1,6078.01,-1,393,0.359
N. mackerel,2006,4,12,1,-1,-1,-1,-1,0,122103,122103,-1,0.078,-1,-1,-1,9524.03,-1,309,0.221
N. mackerel,2006,4,12,2,-1,-1,-1,-1,0,53771,53771,-1,0.164,-1,-1,-1,8818.44,-1,339,0.253
N. mackerel,2006,4,12,3,-1,-1,-1,-1,0,29769,29769,-1,0.241,-1,-1,-1,7174.33,-1,357,0.262
N. mackerel,2006,4,12,4,-1,-1,-1,-1,0,49998,49998,-1,0.342,-1,-1,-1,17099.3,-1,368,0.228
N. mackerel,2006,4,12,5,-1,-1,-1,-1,0,20717,20717,-1,0.39,-1,-1,-1,8079.63,-1,379,0.263
N. mackerel,2006,4,12,6,-1,-1,-1,-1,0,16000,16000,-1,0.485975,-1,-1,-1,7775.6,-1,390,0.281
N. mackerel,2007,1,12,1,-1,-1,-1,-1,0,162954,162954,-1,0.078,-1,-1,-1,12710.4,-1,252,0.034
N. mackerel,2007,1,12,2,-1,-1,-1,-1,0,108451,108451,-1,0.164,-1,-1,-1,17786,-1,302,0.094
N. mackerel,2007,1,12,3,-1,-1,-1,-1,0,57942,57942,-1,0.241,-1,-1,-1,13964,-1,325,0.117
N. mackerel,2007,1,12,4,-1,-1,-1,-1,0,34692,34692,-1,0.342,-1,-1,-1,11864.7,-1,341,0.128
N. mackerel,2007,1,12,5,-1,-1,-1,-1,0,54959,54959,-1,0.39,-1,-1,-1,21434,-1,354,0.143
N. mackerel,2007,1,12,6,-1,-1,-1,-1,0,37490,37490,-1,0.486189,-1,-1,-1,18227.2,-1,368,0.167
N. mackerel,2007,2,12,1,-1,-1,-1,-1,0,148928,148928,-1,0.078,-1,-1,-1,11616.4,-1,293,0.097
N. mackerel,2007,2,12,2,-1,-1,-1,-1,0,123896,123896,-1,0.164,-1,-1,-1,20318.9,-1,326,0.184
N. mackerel,2007,2,12,3,-1,-1,-1,-1,0,66194,66194,-1,0.241,-1,-1,-1,15952.8,-1,349,0.23
N. mackerel,2007,2,12,4,-1,-1,-1,-1,0,39632,39632,-1,0.342,-1,-1,-1,13554.1,-1,363,0.256
N. mackerel,2007,2,12,5,-1,-1,-1,-1,0,62786,62786,-1,0.39,-1,-1,-1,24486.5,-1,374,0.265
N. mackerel,2007,2,12,6,-1,-1,-1,-1,0,42829,42829,-1,0.486118,-1,-1,-1,20819.9,-1,386,0.263
N. mackerel,2007,3,12,1,-1,-1,-1,-1,0,136110,136110,-1,0.078,-1,-1,-1,10616.6,-1,305,0.289
N. mackerel,2007,3,12,2,-1,-1,-1,-1,0,113232,113232,-1,0.164,-1,-1,-1,18570,-1,346,0.352
N. mackerel,2007,3,12,3,-1,-1,-1,-1,0,30248,30248,-1,0.241,-1,-1,-1,7289.77,-1,363,0.382
N. mackerel,2007,3,12,4,-1,-1,-1,-1,0,18111,18111,-1,0.342,-1,-1,-1,6193.96,-1,374,0.384
N. mackerel,2007,3,12,5,-1,-1,-1,-1,0,28691,28691,-1,0.39,-1,-1,-1,11189.5,-1,383,0.325
N. mackerel,2007,3,12,6,-1,-1,-1,-1,0,19571,19571,-1,0.486046,-1,-1,-1,9512.41,-1,393,0.359
N. mackerel,2007,4,12,1,-1,-1,-1,-1,0,124395,124395,-1,0.078,-1,-1,-1,9702.81,-1,309,0.221
N. mackerel,2007,4,12,2,-1,-1,-1,-1,0,82789,82789,-1,0.164,-1,-1,-1,13577.4,-1,339,0.253
N. mackerel,2007,4,12,3,-1,-1,-1,-1,0,38703,38703,-1,0.241,-1,-1,-1,9327.42,-1,357,0.262
N. mackerel,2007,4,12,4,-1,-1,-1,-1,0,23173,23173,-1,0.342,-1,-1,-1,7925.17,-1,368,0.228
N. mackerel,2007,4,12,5,-1,-1,-1,-1,0,36711,36711,-1,0.39,-1,-1,-1,14317.3,-1,379,0.263
N. mackerel,2007,4,12,6,-1,-1,-1,-1,0,25041,25041,-1,0.485975,-1,-1,-1,12169.3,-1,390,0.281
N. mackerel,2008,1,12,1,-1,-1,-1,-1,0,89927,89927,-1,0.078,-1,-1,-1,7014.31,-1,252,0.034
N. mackerel,2008,1,12,2,-1,-1,-1,-1,0,110277,110277,-1,0.164,-1,-1,-1,18085.4,-1,302,0.094
N. mackerel,2008,1,12,3,-1,-1,-1,-1,0,88714,88714,-1,0.241,-1,-1,-1,21380.1,-1,325,0.117
N. mackerel,2008,1,12,4,-1,-1,-1,-1,0,44546,44546,-1,0.342,-1,-1,-1,15234.7,-1,341,0.128
N. mackerel,2008,1,12,5,-1,-1,-1,-1,0,24977,24977,-1,0.39,-1,-1,-1,9741.03,-1,354,0.143
N. mackerel,2008,1,12,6,-1,-1,-1,-1,0,61143,61143,-1,0.486189,-1,-1,-1,29727.1,-1,368,0.167
N. mackerel,2008,2,12,1,-1,-1,-1,-1,0,82187,82187,-1,0.078,-1,-1,-1,6410.59,-1,293,0.097
N. mackerel,2008,2,12,2,-1,-1,-1,-1,0,125982,125982,-1,0.164,-1,-1,-1,20661,-1,326,0.184
N. mackerel,2008,2,12,3,-1,-1,-1,-1,0,101349,101349,-1,0.241,-1,-1,-1,24425.1,-1,349,0.23
N. mackerel,2008,2,12,4,-1,-1,-1,-1,0,50890,50890,-1,0.342,-1,-1,-1,17404.4,-1,363,0.256
N. mackerel,2008,2,12,5,-1,-1,-1,-1,0,28535,28535,-1,0.39,-1,-1,-1,11128.7,-1,374,0.265
N. mackerel,2008,2,12,6,-1,-1,-1,-1,0,69851,69851,-1,0.486118,-1,-1,-1,33955.8,-1,386,0.263
N. mackerel,2008,3,12,1,-1,-1,-1,-1,0,75113,75113,-1,0.078,-1,-1,-1,5858.81,-1,305,0.289
N. mackerel,2008,3,12,2,-1,-1,-1,-1,0,115139,115139,-1,0.164,-1,-1,-1,18882.8,-1,346,0.352
N. mackerel,2008,3,12,3,-1,-1,-1,-1,0,46313,46313,-1,0.241,-1,-1,-1,11161.4,-1,363,0.382
N. mackerel,2008,3,12,4,-1,-1,-1,-1,0,23255,23255,-1,0.342,-1,-1,-1,7953.21,-1,374,0.384
N. mackerel,2008,3,12,5,-1,-1,-1,-1,0,13039,13039,-1,0.39,-1,-1,-1,5085.21,-1,383,0.325
N. mackerel,2008,3,12,6,-1,-1,-1,-1,0,31920,31920,-1,0.486046,-1,-1,-1,15514.6,-1,393,0.359
N. mackerel,2008,4,12,1,-1,-1,-1,-1,0,68648,68648,-1,0.078,-1,-1,-1,5354.54,-1,309,0.221
N. mackerel,2008,4,12,2,-1,-1,-1,-1,0,84183,84183,-1,0.164,-1,-1,-1,13806,-1,339,0.253
N. mackerel,2008,4,12,3,-1,-1,-1,-1,0,59257,59257,-1,0.241,-1,-1,-1,14280.9,-1,357,0.262
N. mackerel,2008,4,12,4,-1,-1,-1,-1,0,29755,29755,-1,0.342,-1,-1,-1,10176.2,-1,368,0.228
N. mackerel,2008,4,12,5,-1,-1,-1,-1,0,16684,16684,-1,0.39,-1,-1,-1,6506.76,-1,379,0.263
N. mackerel,2008,4,12,6,-1,-1,-1,-1,0,40841,40841,-1,0.485975,-1,-1,-1,19847.7,-1,390,0.281
N. mackerel,2009,1,12,1,-1,-1,-1,-1,0,106204,106204,-1,0.078,-1,-1,-1,8283.91,-1,252,0.034
N. mackerel,2009,1,12,2,-1,-1,-1,-1,0,60965,60965,-1,0.164,-1,-1,-1,9998.26,-1,302,0.094
N. mackerel,2009,1,12,3,-1,-1,-1,-1,0,90679,90679,-1,0.241,-1,-1,-1,21853.6,-1,325,0.117
N. mackerel,2009,1,12,4,-1,-1,-1,-1,0,68996,68996,-1,0.342,-1,-1,-1,23596.6,-1,341,0.128
N. mackerel,2009,1,12,5,-1,-1,-1,-1,0,32663,32663,-1,0.39,-1,-1,-1,12738.6,-1,354,0.143
N. mackerel,2009,1,12,6,-1,-1,-1,-1,0,57245,57245,-1,0.486189,-1,-1,-1,27831.9,-1,368,0.167
N. mackerel,2009,2,12,1,-1,-1,-1,-1,0,97063,97063,-1,0.078,-1,-1,-1,7570.91,-1,293,0.097
N. mackerel,2009,2,12,2,-1,-1,-1,-1,0,69647,69647,-1,0.164,-1,-1,-1,11422.1,-1,326,0.184
N. mackerel,2009,2,12,3,-1,-1,-1,-1,0,103593,103593,-1,0.241,-1,-1,-1,24965.9,-1,349,0.23
N. mackerel,2009,2,12,4,-1,-1,-1,-1,0,78823,78823,-1,0.342,-1,-1,-1,26957.5,-1,363,0.256
N. mackerel,2009,2,12,5,-1,-1,-1,-1,0,37315,37315,-1,0.39,-1,-1,-1,14552.9,-1,374,0.265
N. mackerel,2009,2,12,6,-1,-1,-1,-1,0,65397,65397,-1,0.486118,-1,-1,-1,31790.7,-1,386,0.263
N. mackerel,2009,3,12,1,-1,-1,-1,-1,0,88709,88709,-1,0.078,-1,-1,-1,6919.3,-1,305,0.289
N. mackerel,2009,3,12,2,-1,-1,-1,-1,0,63653,63653,-1,0.164,-1,-1,-1,10439.1,-1,346,0.352
N. mackerel,2009,3,12,3,-1,-1,-1,-1,0,47338,47338,-1,0.241,-1,-1,-1,11408.5,-1,363,0.382
N. mackerel,2009,3,12,4,-1,-1,-1,-1,0,36019,36019,-1,0.342,-1,-1,-1,12318.5,-1,374,0.384
N. mackerel,2009,3,12,5,-1,-1,-1,-1,0,17052,17052,-1,0.39,-1,-1,-1,6650.28,-1,383,0.325
N. mackerel,2009,3,12,6,-1,-1,-1,-1,0,29884,29884,-1,0.486046,-1,-1,-1,14525,-1,393,0.359
N. mackerel,2009,4,12,1,-1,-1,-1,-1,0,81074,81074,-1,0.078,-1,-1,-1,6323.77,-1,309,0.221
N. mackerel,2009,4,12,2,-1,-1,-1,-1,0,46539,46539,-1,0.164,-1,-1,-1,7632.4,-1,339,0.253
N. mackerel,2009,4,12,3,-1,-1,-1,-1,0,60570,60570,-1,0.241,-1,-1,-1,14597.4,-1,357,0.262
N. mackerel,2009,4,12,4,-1,-1,-1,-1,0,46087,46087,-1,0.342,-1,-1,-1,15761.8,-1,368,0.228
N. mackerel,2009,4,12,5,-1,-1,-1,-1,0,21818,21818,-1,0.39,-1,-1,-1,8509.02,-1,379,0.263
N. mackerel,2009,4,12,6,-1,-1,-1,-1,0,38237,38237,-1,0.485975,-1,-1,-1,18582.2,-1,390,0.281
N. mackerel,2010,1,12,1,-1,-1,-1,-1,0,92020,92020,-1,0.078,-1,-1,-1,7177.56,-1,252,0.034
N. mackerel,2010,1,12,2,-1,-1,-1,-1,0,72016,72016,-1,0.164,-1,-1,-1,11810.6,-1,302,0.094
N. mackerel,2010,1,12,3,-1,-1,-1,-1,0,50164,50164,-1,0.241,-1,-1,-1,12089.5,-1,325,0.117
N. mackerel,2010,1,12,4,-1,-1,-1,-1,0,70630,70630,-1,0.342,-1,-1,-1,24155.5,-1,341,0.128
N. mackerel,2010,1,12,5,-1,-1,-1,-1,0,50711,50711,-1,0.39,-1,-1,-1,19777.3,-1,354,0.143
N. mackerel,2010,1,12,6,-1,-1,-1,-1,0,60659,60659,-1,0.486189,-1,-1,-1,29491.7,-1,368,0.167
N. mackerel,2010,2,12,1,-1,-1,-1,-1,0,84100,84100,-1,0.078,-1,-1,-1,6559.8,-1,293,0.097
N. mackerel,2010,2,12,2,-1,-1,-1,-1,0,82272,82272,-1,0.164,-1,-1,-1,13492.6,-1,326,0.184
N. mackerel,2010,2,12,3,-1,-1,-1,-1,0,57308,57308,-1,0.241,-1,-1,-1,13811.2,-1,349,0.23
N. mackerel,2010,2,12,4,-1,-1,-1,-1,0,80689,80689,-1,0.342,-1,-1,-1,27595.6,-1,363,0.256
N. mackerel,2010,2,12,5,-1,-1,-1,-1,0,57933,57933,-1,0.39,-1,-1,-1,22593.9,-1,374,0.265
N. mackerel,2010,2,12,6,-1,-1,-1,-1,0,69298,69298,-1,0.486118,-1,-1,-1,33687,-1,386,0.263
N. mackerel,2010,3,12,1,-1,-1,-1,-1,0,76861,76861,-1,0.078,-1,-1,-1,5995.16,-1,305,0.289
N. mackerel,2010,3,12,2,-1,-1,-1,-1,0,75191,75191,-1,0.164,-1,-1,-1,12331.3,-1,346,0.352
N. mackerel,2010,3,12,3,-1,-1,-1,-1,0,26188,26188,-1,0.241,-1,-1,-1,6311.31,-1,363,0.382
N. mackerel,2010,3,12,4,-1,-1,-1,-1,0,36872,36872,-1,0.342,-1,-1,-1,12610.2,-1,374,0.384
N. mackerel,2010,3,12,5,-1,-1,-1,-1,0,26474,26474,-1,0.39,-1,-1,-1,10324.9,-1,383,0.325
N. mackerel,2010,3,12,6,-1,-1,-1,-1,0,31667,31667,-1,0.486046,-1,-1,-1,15391.6,-1,393,0.359
N. mackerel,2010,4,12,1,-1,-1,-1,-1,0,70246,70246,-1,0.078,-1,-1,-1,5479.19,-1,309,0.221
N. mackerel,2010,4,12,2,-1,-1,-1,-1,0,54976,54976,-1,0.164,-1,-1,-1,9016.06,-1,339,0.253
N. mackerel,2010,4,12,3,-1,-1,-1,-1,0,33507,33507,-1,0.241,-1,-1,-1,8075.19,-1,357,0.262
N. mackerel,2010,4,12,4,-1,-1,-1,-1,0,47178,47178,-1,0.342,-1,-1,-1,16134.9,-1,368,0.228
N. mackerel,2010,4,12,5,-1,-1,-1,-1,0,33873,33873,-1,0.39,-1,-1,-1,13210.5,-1,379,0.263
N. mackerel,2010,4,12,6,-1,-1,-1,-1,0,40518,40518,-1,0.485975,-1,-1,-1,19690.7,-1,390,0.281
W.horse mac,1986,3,13,1,-1,-1,-1,-1,0,128649,128649,-1,0.178104,-1,-1,-1,22912.9,-1,270,0.119
W.horse mac,1986,3,13,2,-1,-1,-1,-1,0,66777,66777,-1,0.315198,-1,-1,-1,21048,-1,316,0.334
W.horse mac,1986,4,13,1,-1,-1,-1,-1,0,244749,244749,-1,0.178104,-1,-1,-1,43590.8,-1,270,0.191
W.horse mac,1986,4,13,2,-1,-1,-1,-1,0,127040,127040,-1,0.315198,-1,-1,-1,40042.8,-1,316,0.337
W.horse mac,1987,3,13,1,-1,-1,-1,-1,0,1549510,1549510,-1,0.127189,-1,-1,-1,197081,-1,245,0.119
W.horse mac,1987,3,13,2,-1,-1,-1,-1,0,104575,104575,-1,0.258546,-1,-1,-1,27037.4,-1,301,0.334
W.horse mac,1987,4,13,1,-1,-1,-1,-1,0,11791500,11791500,-1,0.127189,-1,-1,-1,1499750,-1,245,0.191
W.horse mac,1987,4,13,2,-1,-1,-1,-1,0,795802,795802,-1,0.258546,-1,-1,-1,205751,-1,301,0.337
W.horse mac,1988,3,13,1,-1,-1,-1,-1,0,1278380,1278380,-1,0.140897,-1,-1,-1,180120,-1,252,0.119
W.horse mac,1988,3,13,2,-1,-1,-1,-1,0,109098,109098,-1,0.289638,-1,-1,-1,31598.9,-1,314,0.334
W.horse mac,1988,4,13,1,-1,-1,-1,-1,0,9728280,9728280,-1,0.140897,-1,-1,-1,1370690,-1,252,0.191
W.horse mac,1988,4,13,2,-1,-1,-1,-1,0,830220,830220,-1,0.289638,-1,-1,-1,240463,-1,314,0.337
W.horse mac,1989,3,13,1,-1,-1,-1,-1,0,1079930,1079930,-1,0.157175,-1,-1,-1,169738,-1,260,0.119
W.horse mac,1989,3,13,2,-1,-1,-1,-1,0,97351,97351,-1,0.255904,-1,-1,-1,24912.5,-1,301,0.334
W.horse mac,1989,4,13,1,-1,-1,-1,-1,0,8218070,8218070,-1,0.157175,-1,-1,-1,1291670,-1,260,0.191
W.horse mac,1989,4,13,2,-1,-1,-1,-1,0,740822,740822,-1,0.255904,-1,-1,-1,189579,-1,301,0.337
W.horse mac,1990,3,13,1,-1,-1,-1,-1,0,89783,89783,-1,0.129145,-1,-1,-1,11595,-1,246,0.119
W.horse mac,1990,3,13,2,-1,-1,-1,-1,0,916270,916270,-1,0.166774,-1,-1,-1,152810,-1,265,0.334
W.horse mac,1990,4,13,1,-1,-1,-1,-1,0,683236,683236,-1,0.129145,-1,-1,-1,88236.5,-1,246,0.191
W.horse mac,1990,4,13,2,-1,-1,-1,-1,0,6972660,6972660,-1,0.166774,-1,-1,-1,1162860,-1,265,0.337
W.horse mac,1991,3,13,1,-1,-1,-1,-1,0,149752,149752,-1,0.139948,-1,-1,-1,20957.5,-1,252,0.119
W.horse mac,1991,3,13,2,-1,-1,-1,-1,0,721421,721421,-1,0.191091,-1,-1,-1,137857,-1,276,0.334
W.horse mac,1991,4,13,1,-1,-1,-1,-1,0,1139590,1139590,-1,0.139948,-1,-1,-1,159483,-1,252,0.191
W.horse mac,1991,4,13,2,-1,-1,-1,-1,0,5489890,5489890,-1,0.191091,-1,-1,-1,1049070,-1,276,0.337
W.horse mac,1992,3,13,1,-1,-1,-1,-1,0,397712,397712,-1,0.14191,-1,-1,-1,56439.3,-1,253,0.119
W.horse mac,1992,3,13,2,-1,-1,-1,-1,0,1156640,1156640,-1,0.1874,-1,-1,-1,216754,-1,278,0.334
W.horse mac,1992,4,13,1,-1,-1,-1,-1,0,2080740,2080740,-1,0.14191,-1,-1,-1,295277,-1,253,0.191
W.horse mac,1992,4,13,2,-1,-1,-1,-1,0,6051260,6051260,-1,0.1874,-1,-1,-1,1134010,-1,277,0.337
W.horse mac,1993,3,13,1,-1,-1,-1,-1,0,163212,163212,-1,0.164852,-1,-1,-1,26905.8,-1,264,0.119
W.horse mac,1993,3,13,2,-1,-1,-1,-1,0,477156,477156,-1,0.217137,-1,-1,-1,103608,-1,287,0.334
W.horse mac,1993,4,13,1,-1,-1,-1,-1,0,2018270,2018270,-1,0.164852,-1,-1,-1,332716,-1,264,0.191
W.horse mac,1993,4,13,2,-1,-1,-1,-1,0,5900500,5900500,-1,0.217137,-1,-1,-1,1281220,-1,287,0.337
W.horse mac,1994,3,13,1,-1,-1,-1,-1,0,120653,120653,-1,0.165928,-1,-1,-1,20019.7,-1,265,0.119
W.horse mac,1994,3,13,2,-1,-1,-1,-1,0,387709,387709,-1,0.22697,-1,-1,-1,87998.3,-1,291,0.334
W.horse mac,1994,4,13,1,-1,-1,-1,-1,0,1492000,1492000,-1,0.165928,-1,-1,-1,247564,-1,265,0.191
W.horse mac,1994,4,13,2,-1,-1,-1,-1,0,4794410,4794410,-1,0.22697,-1,-1,-1,1088190,-1,291,0.337
W.horse mac,1995,3,13,1,-1,-1,-1,-1,0,96419,96419,-1,0.132788,-1,-1,-1,12803.3,-1,249,0.119
W.horse mac,1995,3,13,2,-1,-1,-1,-1,0,310544,310544,-1,0.22096,-1,-1,-1,68617.8,-1,289,0.334
W.horse mac,1995,4,13,1,-1,-1,-1,-1,0,1192320,1192320,-1,0.132788,-1,-1,-1,158326,-1,249,0.191
