"Predator","Quarter","Year","Predator.length.class","Prey","Quarter.no","SMS.area","Predator.no","Size.model","Predator.length","Predator.length.mean","Predator.weight","Predator.size","Predator.available.food","Diri.p","Diri.sum.p","Diri.like","Prey.no","Prey.length.class","Prey.length.mean","Prey.weight","Prey.size","N.haul","N.samples","stomcon","stomcon.hat","Residual","L.N.bar","Prey.avail","Prey.avail.part","Suit","Stom.var","obj.contrib","stom.input","stom.used.all","stom.used.like","stom.used.avail","stom.used.prey","Pred.avail","stomcon.hat.part","Residual.part","year.range","year"
"Cod","Q1",1981,15,"Sprat",1,1,17,0,500,576,1.57771,1.57771,3364810,1.16128,33.6971,-10.8365,24,7,53,0.0017,0.00128534,89,89,0.0342315,0.0344624,-0.000230952,37456200,115960,8716.39,0.181048,0.000959007,0,0.00105243,1,1,1,1,3364811.78,0.00259045395995374,-0.00153802395995374,"1977-81","Y1981"
"Cod","Q1",1981,15,"Sprat",1,1,17,0,500,576,1.57771,1.57771,3364810,1.16128,33.6971,-10.8365,24,8,85,0.00418,0.00553342,89,89,0,0,0,54113300,0,54211.4,0.181048,0,0,0.0025649,1,0,1,1,3364811.78,0.0161112726489563,-0.0135463726489563,"1977-81","Y1981"
"Cod","Q1",1981,15,"Sprat",1,1,17,0,500,576,1.57771,1.57771,3364810,1.16128,33.6971,-10.8365,24,9,123,0.01087,0.0173364,89,89,0,0,0,16896000,0,53031.9,0.181048,0,0,0.0306142,1,0,1,1,3364811.78,0.0157607329822175,0.0148534670177825,"1977-81","Y1981"
"Cod","Q1",1981,16,"Other",1,1,17,0,700,822,4.35817,4.35817,3363220,10.5989,35.6464,-14.6365,0,0,-1,-1,9999,94,94,0.254895,0.297334,-0.0424391,-1,1e+06,1e+06,1,0.00570115,0,0.254895,1,1,1,1,3363216,0.297334456068239,-0.0424394560682395,"1977-81","Y1981"
"Cod","Q1",1981,16,"Cod",1,1,17,0,700,822,4.35817,4.35817,3363220,4.15679,35.6464,-14.6365,17,9,130,0.01429,0.0224373,94,94,0.0876458,0.116612,-0.0289661,370266,392191,21500.3,2.58797,0.00281102,0,0.00045928,1,1,1,1,3363216,0.00639278000580397,-0.00593350000580397,"1977-81","Y1981"
"Cod","Q1",1981,16,"Cod",1,1,17,0,700,822,4.35817,4.35817,3363220,4.15679,35.6464,-14.6365,17,10,167,0.03998,0.0458931,94,94,0,0,0,281614,0,33447.3,2.58797,0,0,0.00544469,1,0,1,1,3363216,0.00994503475245123,-0.00450034475245123,"1977-81","Y1981"
"Cod","Q1",1981,16,"Cod",1,1,17,0,700,822,4.35817,4.35817,3363220,4.15679,35.6464,-14.6365,17,11,217,0.08297,0.0969891,94,94,0,0,0,141539,0,35527,2.58797,0,0,0.0193223,1,0,1,1,3363216,0.0105634012207363,0.00875889877926366,"1977-81","Y1981"
"Cod","Q1",1981,16,"Cod",1,1,17,0,700,822,4.35817,4.35817,3363220,4.15679,35.6464,-14.6365,17,12,267,0.14616,0.175392,94,94,0,0,0,127471,0,57860.1,2.58797,0,0,0.0354889,1,0,1,1,3363216,0.0172038013615539,0.0182850986384461,"1977-81","Y1981"
"Cod","Q1",1981,16,"Cod",1,1,17,0,700,822,4.35817,4.35817,3363220,4.15679,35.6464,-14.6365,17,13,367,0.23214,0.435243,94,94,0,0,0,216493,0,243857,2.58797,0,0,0.0269307,1,0,1,1,3363216,0.0725070884534327,-0.0455763884534327,"1977-81","Y1981"
"Cod","Q1",1981,16,"Whiting",1,1,17,0,700,822,4.35817,4.35817,3363220,6.04675,35.6464,-14.6365,18,9,126,0.01357,0.0161589,94,94,0.283374,0.169631,0.113742,3043140,570507,37157,0.755624,0.00384367,0,0.0149973,1,1,1,1,3363216,0.0110480563841276,0.00394924361587243,"1977-81","Y1981"
"Cod","Q1",1981,16,"Whiting",1,1,17,0,700,822,4.35817,4.35817,3363220,6.04675,35.6464,-14.6365,18,10,167,0.03845,0.0370506,94,94,0,0,0,4511400,0,126302,0.755624,0,0,0.0242946,1,0,1,1,3363216,0.0375539364703308,-0.0132593364703308,"1977-81","Y1981"
"Cod","Q1",1981,16,"Whiting",1,1,17,0,700,822,4.35817,4.35817,3363220,6.04675,35.6464,-14.6365,18,11,217,0.0805,0.0801378,94,94,0,0,0,2911060,0,176276,0.755624,0,0,0.141931,1,0,1,1,3363216,0.052412928577885,0.089518071422115,"1977-81","Y1981"
"Cod","Q1",1981,16,"Whiting",1,1,17,0,700,822,4.35817,4.35817,3363220,6.04675,35.6464,-14.6365,18,12,267,0.14282,0.147602,94,94,0,0,0,1547960,0,172647,0.755624,0,0,0.0848039,1,0,1,1,3363216,0.0513339018368133,0.0334699981631867,"1977-81","Y1981"
"Cod","Q1",1981,16,"Whiting",1,1,17,0,700,822,4.35817,4.35817,3363220,6.04675,35.6464,-14.6365,18,13,317,0.22814,0.244727,94,94,0,0,0,314319,0,58124.3,0.755624,0,0,0.0173466,1,0,1,1,3363216,0.0172823571248472,6.42428751528278e-05,"1977-81","Y1981"
"Cod","Q1",1981,16,"Haddock",1,1,17,0,700,822,4.35817,4.35817,3363220,6.96339,35.6464,-14.6365,19,9,128,0.01144,0.0164823,94,94,0.277133,0.195346,0.0817862,1386270,656992,40654.5,1.77927,0.00428927,0,0.021186,1,1,1,1,3363216,0.0120879836442262,0.00909801635577376,"1977-81","Y1981"
"Cod","Q1",1981,16,"Haddock",1,1,17,0,700,822,4.35817,4.35817,3363220,6.96339,35.6464,-14.6365,19,10,167,0.03336,0.0349569,94,94,0,0,0,2764400,0,171939,1.77927,0,0,0.0321252,1,0,1,1,3363216,0.051123389041917,-0.018998189041917,"1977-81","Y1981"
"Cod","Q1",1981,16,"Haddock",1,1,17,0,700,822,4.35817,4.35817,3363220,6.96339,35.6464,-14.6365,19,11,217,0.07129,0.0732929,94,94,0,0,0,1183010,0,154274,1.77927,0,0,0.155667,1,0,1,1,3363216,0.0458709758754716,0.109796024124528,"1977-81","Y1981"
"Cod","Q1",1981,16,"Haddock",1,1,17,0,700,822,4.35817,4.35817,3363220,6.96339,35.6464,-14.6365,19,12,267,0.12848,0.13171,94,94,0,0,0,1238000,0,290124,1.77927,0,0,0.0681542,1,0,1,1,3363216,0.0862638617323419,-0.0181096617323419,"1977-81","Y1981"
"Cod","Q1",1981,16,"Herring",1,1,17,0,700,822,4.35817,4.35817,3363220,1.99901,35.6464,-14.6365,21,9,125,0.0126,0.0182225,94,94,0.0194069,0.0560788,-0.0366719,8043110,188605,29544.5,0.201579,0.00144445,0,0.00320665,1,1,1,1,3363216,0.0087845978373081,-0.0055779478373081,"1977-81","Y1981"
"Cod","Q1",1981,16,"Herring",1,1,17,0,700,822,4.35817,4.35817,3363220,1.99901,35.6464,-14.6365,21,10,167,0.03386,0.0446067,94,94,0,0,0,4945550,0,44469.2,0.201579,0,0,0.00866415,1,0,1,1,3363216,0.0132222253937898,-0.00455807539378975,"1977-81","Y1981"
"Cod","Q1",1981,16,"Herring",1,1,17,0,700,822,4.35817,4.35817,3363220,1.99901,35.6464,-14.6365,21,11,217,0.06827,0.10021,94,94,0,0,0,2454980,0,49591.3,0.201579,0,0,0.00264114,1,0,1,1,3363216,0.0147452022112169,-0.0121040622112169,"1977-81","Y1981"
"Cod","Q1",1981,16,"Herring",1,1,17,0,700,822,4.35817,4.35817,3363220,1.99901,35.6464,-14.6365,21,12,267,0.11761,0.190199,94,94,0,0,0,1695360,0,65000.2,0.201579,0,0,0.00489495,1,0,1,1,3363216,0.0193267991113268,-0.0144318491113268,"1977-81","Y1981"
"Cod","Q1",1981,16,"Sandeel",1,1,17,0,700,822,4.35817,4.35817,3363220,0.994001,35.6464,-14.6365,22,8,85,0.00153,0.00316331,94,94,0.0039254,0.027885,-0.0239596,47427900,93783.4,6457.01,0.0430383,0.000739704,0,0.00098338,1,1,1,1,3363216,0.00191989155617718,-0.000936511556177183,"1977-81","Y1981"
"Cod","Q1",1981,16,"Sandeel",1,1,17,0,700,822,4.35817,4.35817,3363220,0.994001,35.6464,-14.6365,22,9,119,0.00422,0.0096669,94,94,0,0,0,122903000,0,51133.4,0.0430383,0,0,0.00257736,1,0,1,1,3363216,0.0152037216759197,-0.0126263616759197,"1977-81","Y1981"
"Cod","Q1",1981,16,"Sandeel",1,1,17,0,700,822,4.35817,4.35817,3363220,0.994001,35.6464,-14.6365,22,10,167,0.01341,0.0297776,94,94,0,0,0,28241000,0,36193,0.0430383,0,0,0.00036466,1,0,1,1,3363216,0.0107614259684778,-0.0103967659684778,"1977-81","Y1981"
"Cod","Q1",1981,16,"Nor. pout",1,1,17,0,700,822,4.35817,4.35817,3363220,3.6585,35.6464,-14.6365,23,8,87,0.0037,0.00681935,94,94,0.0533974,0.102633,-0.0492358,5632240,345178,16091.2,0.418953,0.0025132,0,0.00941785,1,1,1,1,3363216,0.00478446819948525,0.00463338180051475,"1977-81","Y1981"
"Cod","Q1",1981,16,"Nor. pout",1,1,17,0,700,822,4.35817,4.35817,3363220,3.6585,35.6464,-14.6365,23,9,116,0.00979,0.0162881,94,94,0,0,0,27856200,0,190089,0.418953,0,0,0.0158102,1,0,1,1,3363216,0.0565200094195556,-0.0407098094195556,"1977-81","Y1981"
"Cod","Q1",1981,16,"Nor. pout",1,1,17,0,700,822,4.35817,4.35817,3363220,3.6585,35.6464,-14.6365,23,10,167,0.02959,0.0490726,94,94,0,0,0,6760880,0,138998,0.418953,0,0,0.0281693,1,0,1,1,3363216,0.0413288947245731,-0.0131595947245731,"1977-81","Y1981"
"Cod","Q1",1981,16,"Sprat",1,1,17,0,700,822,4.35817,4.35817,3363220,1.22904,35.6464,-14.6365,24,7,53,0.0017,0.00128534,94,94,0.0202229,0.0344788,-0.0142559,37456200,115960,8716.39,0.181048,0.000908412,0,0.00025152,1,1,1,1,3363216,0.00259168307952864,-0.00234016307952864,"1977-81","Y1981"
"Cod","Q1",1981,16,"Sprat",1,1,17,0,700,822,4.35817,4.35817,3363220,1.22904,35.6464,-14.6365,24,8,85,0.00418,0.00553342,94,94,0,0,0,54113300,0,54211.4,0.181048,0,0,0.00454329,1,0,1,1,3363216,0.0161189171316978,-0.0115756271316978,"1977-81","Y1981"
"Cod","Q1",1981,16,"Sprat",1,1,17,0,700,822,4.35817,4.35817,3363220,1.22904,35.6464,-14.6365,24,9,123,0.01087,0.0173364,94,94,0,0,0,16896000,0,53031.9,0.181048,0,0,0.0154281,1,0,1,1,3363216,0.0157682111407653,-0.000340111140765268,"1977-81","Y1981"
"Cod","Q1",1981,17,"Other",1,1,17,0,1000,1053,8.84309,8.84309,2838580,5.14138,14.5942,-15.0626,0,0,-1,-1,9999,40,40,0.557783,0.352289,0.205493,-1,1e+06,1e+06,1,0.0146325,0,0.557783,1,1,1,1,2838576.49,0.35228925608413,0.20549374391587,"1977-81","Y1981"
"Cod","Q1",1981,17,"Cod",1,1,17,0,1000,1053,8.84309,8.84309,2838580,1.90586,14.5942,-15.0626,17,10,167,0.03998,0.0458931,40,40,0.107497,0.13059,-0.0230939,281614,370691,33447.3,2.58797,0.00728069,0,0.00049303,1,1,1,1,2838576.49,0.0117831244350227,-0.0112900944350227,"1977-81","Y1981"
"Cod","Q1",1981,17,"Cod",1,1,17,0,1000,1053,8.84309,8.84309,2838580,1.90586,14.5942,-15.0626,17,11,217,0.08297,0.0969891,40,40,0,0,0,141539,0,35527,2.58797,0,0,0.0238858,1,0,1,1,2838576.49,0.0125157804009009,0.0113700195990991,"1977-81","Y1981"
"Cod","Q1",1981,17,"Cod",1,1,17,0,1000,1053,8.84309,8.84309,2838580,1.90586,14.5942,-15.0626,17,12,267,0.14616,0.175392,40,40,0,0,0,127471,0,57860.1,2.58797,0,0,0.0344235,1,0,1,1,2838576.49,0.0203834915859533,0.0140400084140467,"1977-81","Y1981"
"Cod","Q1",1981,17,"Cod",1,1,17,0,1000,1053,8.84309,8.84309,2838580,1.90586,14.5942,-15.0626,17,13,367,0.23214,0.435243,40,40,0,0,0,216493,0,243857,2.58797,0,0,0.0486942,1,0,1,1,2838576.49,0.0859082011209076,-0.0372140011209076,"1977-81","Y1981"
"Cod","Q1",1981,17,"Whiting",1,1,17,0,1000,1053,8.84309,8.84309,2838580,2.9332,14.5942,-15.0626,18,9,126,0.01357,0.0161589,40,40,0.268058,0.200984,0.067074,3043140,570507,37157,0.755624,0.010298,0,0.00228672,1,1,1,1,2838576.49,0.013090011888318,-0.010803291888318,"1977-81","Y1981"
"Cod","Q1",1981,17,"Whiting",1,1,17,0,1000,1053,8.84309,8.84309,2838580,2.9332,14.5942,-15.0626,18,10,167,0.03845,0.0370506,40,40,0,0,0,4511400,0,126302,0.755624,0,0,0.0230028,1,0,1,1,2838576.49,0.0444948376219377,-0.0214920376219377,"1977-81","Y1981"
"Cod","Q1",1981,17,"Whiting",1,1,17,0,1000,1053,8.84309,8.84309,2838580,2.9332,14.5942,-15.0626,18,11,217,0.0805,0.0801378,40,40,0,0,0,2911060,0,176276,0.755624,0,0,0.159441,1,0,1,1,2838576.49,0.062100140905486,0.097340859094514,"1977-81","Y1981"
"Cod","Q1",1981,17,"Whiting",1,1,17,0,1000,1053,8.84309,8.84309,2838580,2.9332,14.5942,-15.0626,18,12,267,0.14282,0.147602,40,40,0,0,0,1547960,0,172647,0.755624,0,0,0.0584478,1,0,1,1,2838576.49,0.0608216831951567,-0.00237388319515673,"1977-81","Y1981"
"Cod","Q1",1981,17,"Whiting",1,1,17,0,1000,1053,8.84309,8.84309,2838580,2.9332,14.5942,-15.0626,18,13,317,0.22814,0.244727,40,40,0,0,0,314319,0,58124.3,0.755624,0,0,0.024879,1,0,1,1,2838576.49,0.0204765664074108,0.00440243359258922,"1977-81","Y1981"
"Cod","Q1",1981,17,"Haddock",1,1,17,0,1000,1053,8.84309,8.84309,2838580,1.09303,14.5942,-15.0626,19,9,128,0.01144,0.0164823,40,40,0.0152844,0.0748945,-0.0596101,1386270,212594,40654.5,1.77927,0.00444302,0,0.0025195,1,1,1,1,2838576.49,0.0143221435614722,-0.0118026435614722,"1977-81","Y1981"
"Cod","Q1",1981,17,"Haddock",1,1,17,0,1000,1053,8.84309,8.84309,2838580,1.09303,14.5942,-15.0626,19,10,167,0.03336,0.0349569,40,40,0,0,0,2764400,0,171939,1.77927,0,0,0.0127649,1,0,1,1,2838576.49,0.0605722624018492,-0.0478073624018492,"1977-81","Y1981"
"Cod","Q1",1981,17,"Herring",1,1,17,0,1000,1053,8.84309,8.84309,2838580,0.969691,14.5942,-15.0626,21,9,125,0.0126,0.0182225,40,40,0.0241493,0.0664436,-0.0422943,8043110,188605,29544.5,0.201579,0.00397769,0,0.00023333,1,1,1,1,2838576.49,0.0104082099263776,-0.0101748799263776,"1977-81","Y1981"
"Cod","Q1",1981,17,"Herring",1,1,17,0,1000,1053,8.84309,8.84309,2838580,0.969691,14.5942,-15.0626,21,10,167,0.03386,0.0446067,40,40,0,0,0,4945550,0,44469.2,0.201579,0,0,0.00204148,1,0,1,1,2838576.49,0.0156660213866564,-0.0136245413866564,"1977-81","Y1981"
"Cod","Q1",1981,17,"Herring",1,1,17,0,1000,1053,8.84309,8.84309,2838580,0.969691,14.5942,-15.0626,21,11,217,0.06827,0.10021,40,40,0,0,0,2454980,0,49591.3,0.201579,0,0,0.00283851,1,0,1,1,2838576.49,0.0174704821852449,-0.0146319721852449,"1977-81","Y1981"
"Cod","Q1",1981,17,"Herring",1,1,17,0,1000,1053,8.84309,8.84309,2838580,0.969691,14.5942,-15.0626,21,12,267,0.11761,0.190199,40,40,0,0,0,1695360,0,65000.2,0.201579,0,0,0.019036,1,0,1,1,2838576.49,0.0228988721033196,-0.00386287210331964,"1977-81","Y1981"
"Cod","Q1",1981,17,"Sandeel",1,1,17,0,1000,1053,8.84309,8.84309,2838580,0.262896,14.5942,-15.0626,22,9,119,0.00422,0.0096669,40,40,0.00040869,0.0180137,-0.017605,122903000,51133.4,51133.4,0.0430383,0.00113435,0,0.00040869,1,1,1,1,2838576.49,0.0180137474470522,-0.0176050574470522,"1977-81","Y1981"
"Cod","Q1",1981,17,"Nor. pout",1,1,17,0,1000,1053,8.84309,8.84309,2838580,1.69196,14.5942,-15.0626,23,9,116,0.00979,0.0162881,40,40,0.00554763,0.115934,-0.110386,27856200,329086,190089,0.418953,0.0065725,0,0.0033177,1,1,1,1,2838576.49,0.0669663123997761,-0.0636486123997761,"1977-81","Y1981"
"Cod","Q1",1981,17,"Nor. pout",1,1,17,0,1000,1053,8.84309,8.84309,2838580,1.69196,14.5942,-15.0626,23,10,167,0.02959,0.0490726,40,40,0,0,0,6760880,0,138998,0.418953,0,0,0.00222993,1,0,1,1,2838576.49,0.0489675020171819,-0.0467375720171819,"1977-81","Y1981"
"Cod","Q1",1981,17,"Sprat",1,1,17,0,1000,1053,8.84309,8.84309,2838580,0.596193,14.5942,-15.0626,24,7,53,0.0017,0.00128534,40,40,0.0212731,0.0408513,-0.0195782,37456200,115960,8716.39,0.181048,0.00251263,0,0.00207429,1,1,1,1,2838576.49,0.00307069054883915,-0.000996400548839147,"1977-81","Y1981"
"Cod","Q1",1981,17,"Sprat",1,1,17,0,1000,1053,8.84309,8.84309,2838580,0.596193,14.5942,-15.0626,24,8,85,0.00418,0.00553342,40,40,0,0,0,54113300,0,54211.4,0.181048,0,0,0.0179778,1,0,1,1,2838576.49,0.0190980937772792,-0.00112029377727919,"1977-81","Y1981"
"Cod","Q1",1981,17,"Sprat",1,1,17,0,1000,1053,8.84309,8.84309,2838580,0.596193,14.5942,-15.0626,24,9,123,0.01087,0.0173364,40,40,0,0,0,16896000,0,53031.9,0.181048,0,0,0.00122104,1,0,1,1,2838576.49,0.018682568599728,-0.017461528599728,"1977-81","Y1981"
"Cod","Q1",1985,14,"Other",1,1,17,0,150,130,0.0224373,0.0224373,1011380,9.41893,9.52609,-0.103925,0,0,-1,-1,9999,27,27,0.95708,0.988751,-0.031671,-1,1e+06,1e+06,1,0.00105668,0,0.95708,1,1,1,1,1011377.196,0.98875078848426,-0.03167078848426,"1982-93","Y1985"
"Cod","Q1",1985,14,"Sandeel",1,1,17,0,150,130,0.0224373,0.0224373,1011380,0.00771048,9.52609,-0.103925,22,11,77,0.0012,0.00227835,27,27,0.016048,0.000809407,0.0152386,8348420,818.616,818.616,0.0430383,7.68331e-05,0,0.016048,1,1,1,1,1011377.196,0.000809407215465831,0.0152385927845342,"1982-93","Y1985"
"Cod","Q1",1985,14,"Sprat",1,1,17,0,150,130,0.0224373,0.0224373,1011380,0.0994505,9.52609,-0.103925,24,9,55,0.00117,0.00144123,27,27,0.0268722,0.0104398,0.0164324,10542800,10558.6,2750.94,0.181048,0.000981449,0,0.00443404,1,1,1,1,1011377.196,0.00271999409407289,0.00171404590592711,"1982-93","Y1985"
"Cod","Q1",1985,14,"Sprat",1,1,17,0,150,130,0.0224373,0.0224373,1011380,0.0994505,9.52609,-0.103925,24,10,66,0.00196,0.00253184,27,27,0,0,0,17033000,0,7807.64,0.181048,0,0,0.0224382,1,0,1,1,1011377.196,0.00771981020620125,0.0147183897937988,"1982-93","Y1985"
"Cod","Q1",1985,15,"Other",1,1,17,0,200,168,0.0466826,0.0466826,1233040,18.4756,22.7812,-5.82762,0,0,-1,-1,9999,61,61,0.963381,0.811004,0.152377,-1,1e+06,1e+06,1,0.00644529,0,0.963381,1,1,1,1,1233039.244,0.811004195418779,0.152376804581221,"1982-93","Y1985"
"Cod","Q1",1985,15,"Haddock",1,1,17,0,200,168,0.0466826,0.0466826,1233040,0.23391,22.7812,-5.82762,19,13,110,0.00907,0.0107391,61,61,0.00038601,0.0102677,-0.00988168,662584,12660.5,12660.5,1.77927,0.000427324,0,0.00038601,1,1,1,1,1233039.244,0.0102677186160995,-0.00988170861609946,"1982-93","Y1985"
"Cod","Q1",1985,15,"Herring",1,1,17,0,200,168,0.0466826,0.0466826,1233040,0.0130496,22.7812,-5.82762,21,12,88,0.00551,0.00615952,61,61,0.00589162,0.000572824,0.0053188,568863,706.315,706.315,0.201579,2.40735e-05,0,0.00589162,1,1,1,1,1233039.244,0.000572824428287215,0.00531879557171279,"1982-93","Y1985"
"Cod","Q1",1985,15,"Sandeel",1,1,17,0,200,168,0.0466826,0.0466826,1233040,0.150671,22.7812,-5.82762,22,11,77,0.0012,0.00227835,61,61,0.011551,0.00661384,0.00493714,8348420,8155.13,818.616,0.0430383,0.000276273,0,0.00083377,1,1,1,1,1233039.244,0.00066390101043694,0.00016986898956306,"1982-93","Y1985"
"Cod","Q1",1985,15,"Sandeel",1,1,17,0,200,168,0.0466826,0.0466826,1233040,0.150671,22.7812,-5.82762,22,12,88,0.00175,0.00354939,61,61,0,0,0,48026400,0,7336.51,0.0430383,0,0,0.0107172,1,0,1,1,1233039.244,0.00594994038973183,0.00476725961026817,"1982-93","Y1985"
"Cod","Q1",1985,15,"Nor. pout",1,1,17,0,200,168,0.0466826,0.0466826,1233040,3.5676,22.7812,-5.82762,23,11,77,0.00292,0.00471251,61,61,0.00376565,0.156603,-0.152837,346684,193098,684.463,0.418953,0.00555391,0,0.00106792,1,1,1,1,1233039.244,0.000555102364608924,0.000512817635391076,"1982-93","Y1985"
"Cod","Q1",1985,15,"Nor. pout",1,1,17,0,200,168,0.0466826,0.0466826,1233040,3.5676,22.7812,-5.82762,23,12,88,0.00423,0.00705935,61,61,0,0,0,5793670,0,17135,0.418953,0,0,0.00202759,1,0,1,1,1233039.244,0.0138965568885008,-0.0118689668885008,"1982-93","Y1985"
"Cod","Q1",1985,15,"Nor. pout",1,1,17,0,200,168,0.0466826,0.0466826,1233040,3.5676,22.7812,-5.82762,23,13,110,0.00784,0.0138696,61,61,0,0,0,30164800,0,175278,0.418953,0,0,0.00067014,1,0,1,1,1233039.244,0.142151193364613,-0.141481053364613,"1982-93","Y1985"
"Cod","Q1",1985,15,"Sprat",1,1,17,0,200,168,0.0466826,0.0466826,1233040,0.340318,22.7812,-5.82762,24,10,66,0.00196,0.00253184,61,61,0.0150252,0.0149386,8.66178e-05,17033000,18419.9,7807.64,0.181048,0.000618785,0,0.00990445,1,1,1,1,1233039.244,0.00633202879631948,0.00357242120368052,"1982-93","Y1985"
"Cod","Q1",1985,15,"Sprat",1,1,17,0,200,168,0.0466826,0.0466826,1233040,0.340318,22.7812,-5.82762,24,11,77,0.00304,0.00407688,61,61,0,0,0,14377600,0,10612.2,0.181048,0,0,0.00512075,1,0,1,1,1233039.244,0.00860653872262317,-0.00348578872262317,"1982-93","Y1985"
"Cod","Q1",1985,16,"Other",1,1,17,0,250,218,0.0982716,0.0982716,1448560,17.3416,25.1203,-13.911,0,0,-1,-1,9999,67,67,0.741683,0.69034,0.0513428,-1,1e+06,1e+06,1,0.00818408,0,0.741683,1,1,1,1,1448560.992,0.690340279437816,0.051342720562184,"1982-93","Y1985"
"Cod","Q1",1985,16,"Whiting",1,1,17,0,250,218,0.0982716,0.0982716,1448560,0.241118,25.1203,-13.911,18,13,110,0.01087,0.0108315,67,67,0.00433483,0.00959855,-0.00526372,1698830,13904.1,13904.1,0.755624,0.000363948,0,0.00433483,1,1,1,1,1448560.992,0.00959856027933134,-0.00526373027933134,"1982-93","Y1985"
"Cod","Q1",1985,16,"Haddock",1,1,17,0,250,218,0.0982716,0.0982716,1448560,0.219552,25.1203,-13.911,19,13,110,0.00907,0.0107391,67,67,0.0258549,0.00874003,0.0171148,662584,12660.5,12660.5,1.77927,0.000331682,0,0.0258549,1,1,1,1,1448560.992,0.00874005310782247,0.0171148468921775,"1982-93","Y1985"
"Cod","Q1",1985,16,"Herring",1,1,17,0,250,218,0.0982716,0.0982716,1448560,0.435483,25.1203,-13.911,21,11,77,0.00386,0.00407688,67,67,0.0276725,0.0173359,0.0103366,156737,25112.1,128.808,0.201579,0.000652189,0,0.00553343,1,1,1,1,1448560.992,8.89213507138262e-05,0.00544450864928617,"1982-93","Y1985"
"Cod","Q1",1985,16,"Herring",1,1,17,0,250,218,0.0982716,0.0982716,1448560,0.435483,25.1203,-13.911,21,12,88,0.00551,0.00615952,67,67,0,0,0,568863,0,706.315,0.201579,0,0,0.00984376,1,0,1,1,1448560.992,0.000487597694471121,0.00935616230552888,"1982-93","Y1985"
"Cod","Q1",1985,16,"Herring",1,1,17,0,250,218,0.0982716,0.0982716,1448560,0.435483,25.1203,-13.911,21,13,110,0.01002,0.0122754,67,67,0,0,0,9811000,0,24277,0.201579,0,0,0.0122953,1,0,1,1,1448560.992,0.0167593909639119,-0.00446409096391186,"1982-93","Y1985"
"Cod","Q1",1985,16,"Sandeel",1,1,17,0,250,218,0.0982716,0.0982716,1448560,0.994382,25.1203,-13.911,22,11,77,0.0012,0.00227835,67,67,0.020904,0.0395848,-0.0186808,8348420,57341,818.616,0.0430383,0.00145549,0,0.00582252,1,1,1,1,1448560.992,0.000565123598192267,0.00525739640180773,"1982-93","Y1985"
"Cod","Q1",1985,16,"Sandeel",1,1,17,0,250,218,0.0982716,0.0982716,1448560,0.994382,25.1203,-13.911,22,12,88,0.00175,0.00354939,67,67,0,0,0,48026400,0,7336.51,0.0430383,0,0,0.0024407,1,0,1,1,1448560.992,0.00506468836349833,-0.00262398836349833,"1982-93","Y1985"
"Cod","Q1",1985,16,"Sandeel",1,1,17,0,250,218,0.0982716,0.0982716,1448560,0.994382,25.1203,-13.911,22,13,110,0.00329,0.00744552,67,67,0,0,0,153493000,0,49185.9,0.0430383,0,0,0.0126407,1,0,1,1,1448560.992,0.0339550079504005,-0.0213143079504005,"1982-93","Y1985"
"Cod","Q1",1985,16,"Nor. pout",1,1,17,0,250,218,0.0982716,0.0982716,1448560,5.52107,25.1203,-13.911,23,11,77,0.00292,0.00471251,67,67,0.165553,0.219785,-0.0542319,346684,318372,684.463,0.418953,0.006565,0,0.0214478,1,1,1,1,1448560.992,0.000472512378684846,0.0209752876213152,"1982-93","Y1985"
"Cod","Q1",1985,16,"Nor. pout",1,1,17,0,250,218,0.0982716,0.0982716,1448560,5.52107,25.1203,-13.911,23,12,88,0.00423,0.00705935,67,67,0,0,0,5793670,0,17135,0.418953,0,0,0.0252546,1,0,1,1,1448560.992,0.011828980688167,0.013425619311833,"1982-93","Y1985"
"Cod","Q1",1985,16,"Nor. pout",1,1,17,0,250,218,0.0982716,0.0982716,1448560,5.52107,25.1203,-13.911,23,13,110,0.00784,0.0138696,67,67,0,0,0,30164800,0,175278,0.418953,0,0,0.055745,1,0,1,1,1448560.992,0.121001463499302,-0.0652564634993015,"1982-93","Y1985"
"Cod","Q1",1985,16,"Nor. pout",1,1,17,0,250,218,0.0982716,0.0982716,1448560,5.52107,25.1203,-13.911,23,14,165,0.02404,0.0473155,67,67,0,0,0,6319680,0,125275,0.418953,0,0,0.0631061,1,0,1,1,1448560.992,0.0864823785065724,-0.0233762785065724,"1982-93","Y1985"
"Cod","Q1",1985,16,"Sprat",1,1,17,0,250,218,0.0982716,0.0982716,1448560,0.367135,25.1203,-13.911,24,9,55,0.00117,0.00144123,67,67,0.0139972,0.0146151,-0.000617811,10542800,21170.8,2750.94,0.181048,0.000551351,0,0.0061192,1,1,1,1,1448560.992,0.00189908468831667,0.00422011531168333,"1982-93","Y1985"
"Cod","Q1",1985,16,"Sprat",1,1,17,0,250,218,0.0982716,0.0982716,1448560,0.367135,25.1203,-13.911,24,10,66,0.00196,0.00253184,67,67,0,0,0,17033000,0,7807.64,0.181048,0,0,0.0016352,1,0,1,1,1448560.992,0.00538992837934987,-0.00375472837934987,"1982-93","Y1985"
"Cod","Q1",1985,16,"Sprat",1,1,17,0,250,218,0.0982716,0.0982716,1448560,0.367135,25.1203,-13.911,24,11,77,0.00304,0.00407688,67,67,0,0,0,14377600,0,10612.2,0.181048,0,0,0.00624285,1,0,1,1,1448560.992,0.00732602911344999,-0.00108317911344999,"1982-93","Y1985"
