"Year","Predator","Prey","Prey.no","eatenW"
2009,"Fulmar","Whiting",17,368.2007205948
2010,"Fulmar","Whiting",17,676.44724410879
2011,"Fulmar","Whiting",17,801.0586790625
2012,"Fulmar","Whiting",17,471.575343841
2013,"Fulmar","Whiting",17,601.8460636177
2014,"Fulmar","Whiting",17,651.0710713416
2015,"Fulmar","Whiting",17,923.468884224
2016,"Fulmar","Whiting",17,931.11822149
2017,"Fulmar","Whiting",17,537.60444590704
2018,"Fulmar","Whiting",17,515.1759683288
2019,"Fulmar","Whiting",17,648.24367794732
1974,"G. gurnards","Whiting",17,100577.94419934
1975,"G. gurnards","Whiting",17,70827.9549539944
1976,"G. gurnards","Whiting",17,128779.70394823
1977,"G. gurnards","Whiting",17,18132.3846978737
1978,"G. gurnards","Whiting",17,107560.732859199
1979,"G. gurnards","Whiting",17,4235.23315675489
1980,"G. gurnards","Whiting",17,8592.0078782605
1981,"G. gurnards","Whiting",17,138341.318713943
1982,"G. gurnards","Whiting",17,33344.5283984445
1983,"G. gurnards","Whiting",17,27926.5355412568
1984,"G. gurnards","Whiting",17,58479.0824288702
1985,"G. gurnards","Whiting",17,16082.5962940702
1986,"G. gurnards","Whiting",17,42502.7835161238
1987,"G. gurnards","Whiting",17,28084.513423158
1988,"G. gurnards","Whiting",17,17200.2172531743
1989,"G. gurnards","Whiting",17,33570.9111572765
1990,"G. gurnards","Whiting",17,37699.1200217266
1991,"G. gurnards","Whiting",17,27528.3868884857
1992,"G. gurnards","Whiting",17,60962.8955453266
1993,"G. gurnards","Whiting",17,45059.5886284121
1994,"G. gurnards","Whiting",17,54065.497922244
1995,"G. gurnards","Whiting",17,50557.1403929254
1996,"G. gurnards","Whiting",17,23821.8255099515
1997,"G. gurnards","Whiting",17,59575.6241133196
1998,"G. gurnards","Whiting",17,114795.707505368
1999,"G. gurnards","Whiting",17,129589.318516217
2000,"G. gurnards","Whiting",17,98496.915675563
2001,"G. gurnards","Whiting",17,118968.282686961
2002,"G. gurnards","Whiting",17,94616.1975661145
2003,"G. gurnards","Whiting",17,78321.1743614441
2004,"G. gurnards","Whiting",17,74640.0176969246
2005,"G. gurnards","Whiting",17,65677.5641257684
2006,"G. gurnards","Whiting",17,72808.4013882255
2007,"G. gurnards","Whiting",17,89957.4781837783
2008,"G. gurnards","Whiting",17,83403.92673477
2009,"G. gurnards","Whiting",17,38395.2647878565
2010,"G. gurnards","Whiting",17,90162.3045684019
2011,"G. gurnards","Whiting",17,90986.0226734437
2012,"G. gurnards","Whiting",17,58792.5810404332
2013,"G. gurnards","Whiting",17,69801.8067837516
2014,"G. gurnards","Whiting",17,82086.4404707858
2015,"G. gurnards","Whiting",17,120106.220365729
2016,"G. gurnards","Whiting",17,114929.120293988
2017,"G. gurnards","Whiting",17,86239.9360498236
2018,"G. gurnards","Whiting",17,48277.2072039609
2019,"G. gurnards","Whiting",17,60131.4313656894
1974,"GBB. Gull","Whiting",17,318.15683075
1975,"GBB. Gull","Whiting",17,314.2525228619
1976,"GBB. Gull","Whiting",17,376.9877328505
1977,"GBB. Gull","Whiting",17,323.871446096
1978,"GBB. Gull","Whiting",17,276.242348042
1979,"GBB. Gull","Whiting",17,253.0215311195
1980,"GBB. Gull","Whiting",17,203.3331658601
1981,"GBB. Gull","Whiting",17,263.3291130228
1982,"GBB. Gull","Whiting",17,149.31125197384
1983,"GBB. Gull","Whiting",17,161.1891834672
1984,"GBB. Gull","Whiting",17,172.7135041125
1985,"GBB. Gull","Whiting",17,198.8296152508
1986,"GBB. Gull","Whiting",17,236.3847640544
1987,"GBB. Gull","Whiting",17,230.2198113215
1988,"GBB. Gull","Whiting",17,284.3044164675
1989,"GBB. Gull","Whiting",17,177.6770579
1990,"GBB. Gull","Whiting",17,144.95386768044
1991,"GBB. Gull","Whiting",17,124.80429734532
1992,"GBB. Gull","Whiting",17,165.07260196
1993,"GBB. Gull","Whiting",17,124.487016216
1994,"GBB. Gull","Whiting",17,97.75709023812
1995,"GBB. Gull","Whiting",17,86.76549249336
1996,"GBB. Gull","Whiting",17,40.42487181655
1997,"GBB. Gull","Whiting",17,69.1197116742
1998,"GBB. Gull","Whiting",17,124.5858239498
1999,"GBB. Gull","Whiting",17,80.38245746317
2000,"GBB. Gull","Whiting",17,88.11014504006
2001,"GBB. Gull","Whiting",17,108.75573462105
2002,"GBB. Gull","Whiting",17,72.5721057915
2003,"GBB. Gull","Whiting",17,61.91723460581
2004,"GBB. Gull","Whiting",17,66.09956507952
2005,"GBB. Gull","Whiting",17,57.91417704738
2006,"GBB. Gull","Whiting",17,66.9354620886
2007,"GBB. Gull","Whiting",17,85.18822268215
2008,"GBB. Gull","Whiting",17,78.6662441152
2009,"GBB. Gull","Whiting",17,43.85398312332
2010,"GBB. Gull","Whiting",17,88.91565787599
2011,"GBB. Gull","Whiting",17,89.47052284015
2012,"GBB. Gull","Whiting",17,55.40542180789
2013,"GBB. Gull","Whiting",17,73.0229512584
2014,"GBB. Gull","Whiting",17,75.19146791247
2015,"GBB. Gull","Whiting",17,106.3470279168
2016,"GBB. Gull","Whiting",17,120.233705526
2017,"GBB. Gull","Whiting",17,73.96510532424
2018,"GBB. Gull","Whiting",17,60.83015944128
2019,"GBB. Gull","Whiting",17,87.10315622424
1974,"Grey seal","Whiting",17,932.912780474944
1975,"Grey seal","Whiting",17,1342.02553310411
1976,"Grey seal","Whiting",17,1553.37894300874
1977,"Grey seal","Whiting",17,1712.28056423159
1978,"Grey seal","Whiting",17,1806.22193456969
1979,"Grey seal","Whiting",17,1634.65597017023
1980,"Grey seal","Whiting",17,1559.01489154556
1981,"Grey seal","Whiting",17,1465.33657349532
1982,"Grey seal","Whiting",17,1449.81170519204
1983,"Grey seal","Whiting",17,1333.33654987286
1984,"Grey seal","Whiting",17,1163.62809384515
1985,"Grey seal","Whiting",17,1166.77380747749
1986,"Grey seal","Whiting",17,1687.67418206739
1987,"Grey seal","Whiting",17,1666.19015908421
1988,"Grey seal","Whiting",17,1850.76918470616
1989,"Grey seal","Whiting",17,2562.84206295597
1990,"Grey seal","Whiting",17,2690.12448357695
1991,"Grey seal","Whiting",17,2617.3015207533
1992,"Grey seal","Whiting",17,2330.68955426005
1993,"Grey seal","Whiting",17,2070.58274865664
1994,"Grey seal","Whiting",17,1590.13791125501
1995,"Grey seal","Whiting",17,1935.10919249203
1996,"Grey seal","Whiting",17,1688.18382460559
1997,"Grey seal","Whiting",17,1451.04972692882
1998,"Grey seal","Whiting",17,2613.41697988562
1999,"Grey seal","Whiting",17,2080.30209711243
2000,"Grey seal","Whiting",17,2901.93040481404
2001,"Grey seal","Whiting",17,3758.12381501023
2002,"Grey seal","Whiting",17,4505.51993148732
2003,"Grey seal","Whiting",17,4359.58271639203
2004,"Grey seal","Whiting",17,4323.19951394729
2005,"Grey seal","Whiting",17,4761.62723483211
2006,"Grey seal","Whiting",17,3270.25401121906
2007,"Grey seal","Whiting",17,2640.6796128763
2008,"Grey seal","Whiting",17,3018.19685288872
2009,"Grey seal","Whiting",17,2437.20238197822
2010,"Grey seal","Whiting",17,3532.81919130312
2011,"Grey seal","Whiting",17,4550.37149994476
2012,"Grey seal","Whiting",17,3558.98000777381
2013,"Grey seal","Whiting",17,2674.13475311817
2014,"Grey seal","Whiting",17,2999.49184405417
2015,"Grey seal","Whiting",17,3082.92454025382
2016,"Grey seal","Whiting",17,3816.79165059564
2017,"Grey seal","Whiting",17,2121.94801161487
2018,"Grey seal","Whiting",17,2885.50685207053
2019,"Grey seal","Whiting",17,1863.92447479589
1974,"Guillemot","Whiting",17,8254.97935136144
1975,"Guillemot","Whiting",17,14839.0785852154
1976,"Guillemot","Whiting",17,15970.359851444
1977,"Guillemot","Whiting",17,16700.2307921815
1978,"Guillemot","Whiting",17,12901.7561950542
1979,"Guillemot","Whiting",17,12358.3320135697
1980,"Guillemot","Whiting",17,17908.2828162565
1981,"Guillemot","Whiting",17,10745.3120577886
1982,"Guillemot","Whiting",17,9462.30658262366
1983,"Guillemot","Whiting",17,9636.06074430181
1984,"Guillemot","Whiting",17,11358.0402500121
1985,"Guillemot","Whiting",17,9591.59653637071
1986,"Guillemot","Whiting",17,12587.8679918108
1987,"Guillemot","Whiting",17,14328.3005820447
1988,"Guillemot","Whiting",17,13878.8928811013
1989,"Guillemot","Whiting",17,19366.5492970961
1990,"Guillemot","Whiting",17,11387.2146512812
1991,"Guillemot","Whiting",17,10777.7013345622
1992,"Guillemot","Whiting",17,9062.81228737146
1993,"Guillemot","Whiting",17,8840.75801096477
1994,"Guillemot","Whiting",17,7340.44260286476
1995,"Guillemot","Whiting",17,6331.77600873107
1996,"Guillemot","Whiting",17,5585.94859602686
1997,"Guillemot","Whiting",17,3251.63186438059
1998,"Guillemot","Whiting",17,6768.40764261116
1999,"Guillemot","Whiting",17,9043.39980320881
2000,"Guillemot","Whiting",17,7238.54843113867
2001,"Guillemot","Whiting",17,9587.25652336839
2002,"Guillemot","Whiting",17,7752.53279212277
2003,"Guillemot","Whiting",17,6362.71673351867
2004,"Guillemot","Whiting",17,5497.58437012647
2005,"Guillemot","Whiting",17,6607.34284326575
2006,"Guillemot","Whiting",17,6328.22246893233
2007,"Guillemot","Whiting",17,5578.54324518133
2008,"Guillemot","Whiting",17,6664.6575374219
2009,"Guillemot","Whiting",17,4422.73918549589
2010,"Guillemot","Whiting",17,3081.33432772854
2011,"Guillemot","Whiting",17,5135.33303318319
2012,"Guillemot","Whiting",17,4832.8201211337
2013,"Guillemot","Whiting",17,3284.78107831675
2014,"Guillemot","Whiting",17,4224.22568890504
2015,"Guillemot","Whiting",17,4136.27721756936
2016,"Guillemot","Whiting",17,7674.76174559006
2017,"Guillemot","Whiting",17,6332.98231616617
2018,"Guillemot","Whiting",17,5041.93425759755
2019,"Guillemot","Whiting",17,5126.15238563791
1974,"H. porpoise","Whiting",17,55400.2354474631
1975,"H. porpoise","Whiting",17,57999.3411460041
1976,"H. porpoise","Whiting",17,57656.2234306131
1977,"H. porpoise","Whiting",17,54902.8777945125
1978,"H. porpoise","Whiting",17,50169.9793595032
1979,"H. porpoise","Whiting",17,57254.3601064804
1980,"H. porpoise","Whiting",17,53457.4224504386
1981,"H. porpoise","Whiting",17,43864.2712475532
1982,"H. porpoise","Whiting",17,38750.3858860735
1983,"H. porpoise","Whiting",17,34648.2335614482
1984,"H. porpoise","Whiting",17,31436.7897612243
1985,"H. porpoise","Whiting",17,32694.1979501113
1986,"H. porpoise","Whiting",17,40939.8942668309
1987,"H. porpoise","Whiting",17,35502.8793065154
1988,"H. porpoise","Whiting",17,39640.8100930392
1989,"H. porpoise","Whiting",17,42889.4560658525
1990,"H. porpoise","Whiting",17,39380.5869978704
1991,"H. porpoise","Whiting",17,41040.8995551709
1992,"H. porpoise","Whiting",17,38216.7714839696
1993,"H. porpoise","Whiting",17,35054.254006983
1994,"H. porpoise","Whiting",17,32911.8922792394
1995,"H. porpoise","Whiting",17,32388.1418040197
1996,"H. porpoise","Whiting",17,29095.8550713459
1997,"H. porpoise","Whiting",17,24646.170174709
1998,"H. porpoise","Whiting",17,28692.8918269108
1999,"H. porpoise","Whiting",17,31172.8696381682
2000,"H. porpoise","Whiting",17,35806.3504204326
2001,"H. porpoise","Whiting",17,37238.9024650428
2002,"H. porpoise","Whiting",17,32849.4135007764
2003,"H. porpoise","Whiting",17,26982.8411521855
2004,"H. porpoise","Whiting",17,24943.9059452157
2005,"H. porpoise","Whiting",17,25029.043018226
2006,"H. porpoise","Whiting",17,24860.7378134804
2007,"H. porpoise","Whiting",17,23397.5897439608
2008,"H. porpoise","Whiting",17,26248.3223361505
2009,"H. porpoise","Whiting",17,24154.3440482605
2010,"H. porpoise","Whiting",17,27533.9361936652
2011,"H. porpoise","Whiting",17,29076.4116373171
2012,"H. porpoise","Whiting",17,26576.5241714408
2013,"H. porpoise","Whiting",17,24245.9396317364
2014,"H. porpoise","Whiting",17,25847.8308542567
2015,"H. porpoise","Whiting",17,27140.415690465
2016,"H. porpoise","Whiting",17,30035.7964615552
2017,"H. porpoise","Whiting",17,28600.9526408859
2018,"H. porpoise","Whiting",17,29775.2663581024
2019,"H. porpoise","Whiting",17,31129.2937597691
1974,"Her. Gull","Whiting",17,978.4897682659
1975,"Her. Gull","Whiting",17,948.0514189251
1976,"Her. Gull","Whiting",17,1132.3392127596
1977,"Her. Gull","Whiting",17,1003.485509466
1978,"Her. Gull","Whiting",17,870.633968414
1979,"Her. Gull","Whiting",17,812.9166617495
1980,"Her. Gull","Whiting",17,660.1945758855
1981,"Her. Gull","Whiting",17,854.3171442305
1982,"Her. Gull","Whiting",17,481.48803270128
1983,"Her. Gull","Whiting",17,530.0264934664
1984,"Her. Gull","Whiting",17,553.8063760125
1985,"Her. Gull","Whiting",17,653.63247204
1986,"Her. Gull","Whiting",17,770.0556265344
1987,"Her. Gull","Whiting",17,737.7838135298
1988,"Her. Gull","Whiting",17,926.38316628
1989,"Her. Gull","Whiting",17,599.5168659475
1990,"Her. Gull","Whiting",17,493.62090882013
1991,"Her. Gull","Whiting",17,442.76498138772
1992,"Her. Gull","Whiting",17,612.52898473
1993,"Her. Gull","Whiting",17,507.39791793
1994,"Her. Gull","Whiting",17,444.1759638558
1995,"Her. Gull","Whiting",17,446.87482788456
1996,"Her. Gull","Whiting",17,247.59966035525
1997,"Her. Gull","Whiting",17,472.0343665854
1998,"Her. Gull","Whiting",17,792.8191999342
1999,"Her. Gull","Whiting",17,568.1295610126
2000,"Her. Gull","Whiting",17,644.9427040771
2001,"Her. Gull","Whiting",17,775.5412200535
2002,"Her. Gull","Whiting",17,521.595403595
2003,"Her. Gull","Whiting",17,427.6329289002
2004,"Her. Gull","Whiting",17,410.66934783945
2005,"Her. Gull","Whiting",17,327.16023516027
2006,"Her. Gull","Whiting",17,347.7578494026
2007,"Her. Gull","Whiting",17,404.06786996789
2008,"Her. Gull","Whiting",17,332.9105179712
2009,"Her. Gull","Whiting",17,180.21126096504
2010,"Her. Gull","Whiting",17,318.63410582091
2011,"Her. Gull","Whiting",17,301.6826839015
2012,"Her. Gull","Whiting",17,192.93236118947
2013,"Her. Gull","Whiting",17,256.0048814466
2014,"Her. Gull","Whiting",17,260.43597106527
2015,"Her. Gull","Whiting",17,360.6097267392
2016,"Her. Gull","Whiting",17,425.0816350956
2017,"Her. Gull","Whiting",17,271.41833919592
2018,"Her. Gull","Whiting",17,213.90429016683
2019,"Her. Gull","Whiting",17,318.54182448348
1974,"Kittiwake","Whiting",17,602.161351209
1975,"Kittiwake","Whiting",17,553.1973113968
1976,"Kittiwake","Whiting",17,818.760159216
1977,"Kittiwake","Whiting",17,680.859888962
1978,"Kittiwake","Whiting",17,505.728295072
1979,"Kittiwake","Whiting",17,464.633107862
1980,"Kittiwake","Whiting",17,414.2139424277
1981,"Kittiwake","Whiting",17,556.0525741573
1982,"Kittiwake","Whiting",17,372.4680943698
1983,"Kittiwake","Whiting",17,363.9030645656
1984,"Kittiwake","Whiting",17,428.2236401625
1985,"Kittiwake","Whiting",17,433.334648694
1986,"Kittiwake","Whiting",17,483.7759976384
1987,"Kittiwake","Whiting",17,563.3499054233
1988,"Kittiwake","Whiting",17,608.6927199375
1989,"Kittiwake","Whiting",17,385.252792595
1990,"Kittiwake","Whiting",17,355.86713414707
1991,"Kittiwake","Whiting",17,333.42599528604
1992,"Kittiwake","Whiting",17,379.510630918
1993,"Kittiwake","Whiting",17,264.293978361
1994,"Kittiwake","Whiting",17,193.25894598702
1995,"Kittiwake","Whiting",17,195.82962943842
1996,"Kittiwake","Whiting",17,88.8661903071
1997,"Kittiwake","Whiting",17,160.58361302205
1998,"Kittiwake","Whiting",17,472.2441174708
1999,"Kittiwake","Whiting",17,272.1938153606
2000,"Kittiwake","Whiting",17,322.1444304117
2001,"Kittiwake","Whiting",17,416.3630518135
2002,"Kittiwake","Whiting",17,303.27837736
2003,"Kittiwake","Whiting",17,357.60826369444
2004,"Kittiwake","Whiting",17,313.27907632917
2005,"Kittiwake","Whiting",17,258.81469243245
2006,"Kittiwake","Whiting",17,237.45004350235
2007,"Kittiwake","Whiting",17,237.86524197644
2008,"Kittiwake","Whiting",17,201.74573523072
2009,"Kittiwake","Whiting",17,75.87050451372
2010,"Kittiwake","Whiting",17,135.27330634081
2011,"Kittiwake","Whiting",17,210.248810078
2012,"Kittiwake","Whiting",17,117.22533597971
2013,"Kittiwake","Whiting",17,135.20621800345
2014,"Kittiwake","Whiting",17,138.87129655203
2015,"Kittiwake","Whiting",17,211.5691882048
2016,"Kittiwake","Whiting",17,199.949143645
2017,"Kittiwake","Whiting",17,103.35777238464
2018,"Kittiwake","Whiting",17,114.63210464528
2019,"Kittiwake","Whiting",17,121.2454250163
1974,"N.horse mac","Whiting",17,33555.6358412
1975,"N.horse mac","Whiting",17,34123.02575262
1976,"N.horse mac","Whiting",17,30306.34303711
1977,"N.horse mac","Whiting",17,27764.8076046
1978,"N.horse mac","Whiting",17,23229.458845
1979,"N.horse mac","Whiting",17,28492.53217635
1980,"N.horse mac","Whiting",17,25983.72999567
1981,"N.horse mac","Whiting",17,27590.93675575
1982,"N.horse mac","Whiting",17,22504.379131432
1983,"N.horse mac","Whiting",17,24068.16185144
1984,"N.horse mac","Whiting",17,22772.654775
1985,"N.horse mac","Whiting",17,23969.66232364
1986,"N.horse mac","Whiting",17,26234.8308704
1987,"N.horse mac","Whiting",17,24916.13451322
1988,"N.horse mac","Whiting",17,28726.99219665
1989,"N.horse mac","Whiting",17,22354.64832525
1990,"N.horse mac","Whiting",17,21751.728268543
1991,"N.horse mac","Whiting",17,21034.481630832
1992,"N.horse mac","Whiting",17,22665.8441607
1993,"N.horse mac","Whiting",17,22978.65474885
1994,"N.horse mac","Whiting",17,19190.883153068
1995,"N.horse mac","Whiting",17,19803.130829451
1996,"N.horse mac","Whiting",17,15766.846673365
1997,"N.horse mac","Whiting",17,22061.87086065
1998,"N.horse mac","Whiting",17,25798.09719264
1999,"N.horse mac","Whiting",17,21277.80163237
2000,"N.horse mac","Whiting",17,22997.75683478
2001,"N.horse mac","Whiting",17,23896.61349175
2002,"N.horse mac","Whiting",17,21242.1450605
2003,"N.horse mac","Whiting",17,19474.232952076
2004,"N.horse mac","Whiting",17,20222.925307767
2005,"N.horse mac","Whiting",17,19199.795844978
2006,"N.horse mac","Whiting",17,18284.838759075
2007,"N.horse mac","Whiting",17,20409.356850955
2008,"N.horse mac","Whiting",17,19642.790093696
2009,"N.horse mac","Whiting",17,14309.161493364
2010,"N.horse mac","Whiting",17,18929.931725936
2011,"N.horse mac","Whiting",17,18679.508727235
2012,"N.horse mac","Whiting",17,15155.308885409
2013,"N.horse mac","Whiting",17,15351.148688964
2014,"N.horse mac","Whiting",17,19363.527615642
2015,"N.horse mac","Whiting",17,22062.7629024
2016,"N.horse mac","Whiting",17,22984.48665388
2017,"N.horse mac","Whiting",17,17300.657213608
2018,"N.horse mac","Whiting",17,15765.131780798
2019,"N.horse mac","Whiting",17,18453.951284184
1974,"Razorbill","Whiting",17,50.0888712252788
1975,"Razorbill","Whiting",17,75.4748556021393
1976,"Razorbill","Whiting",17,70.2143820246043
1977,"Razorbill","Whiting",17,108.957553095511
1978,"Razorbill","Whiting",17,87.4411699480403
1979,"Razorbill","Whiting",17,66.3439335472214
1980,"Razorbill","Whiting",17,108.127865913419
1981,"Razorbill","Whiting",17,124.506608924329
1982,"Razorbill","Whiting",17,137.276281545656
1983,"Razorbill","Whiting",17,117.121732581162
1984,"Razorbill","Whiting",17,144.77614715195
1985,"Razorbill","Whiting",17,132.291495518635
1986,"Razorbill","Whiting",17,235.479693159622
1987,"Razorbill","Whiting",17,164.43721872143
1988,"Razorbill","Whiting",17,121.556501196592
1989,"Razorbill","Whiting",17,141.911287724253
1990,"Razorbill","Whiting",17,103.888220665058
1991,"Razorbill","Whiting",17,132.344176775131
1992,"Razorbill","Whiting",17,124.806053407534
1993,"Razorbill","Whiting",17,97.0806137463688
1994,"Razorbill","Whiting",17,63.1189018416959
1995,"Razorbill","Whiting",17,83.4895644921525
1996,"Razorbill","Whiting",17,109.996394990339
1997,"Razorbill","Whiting",17,40.544734698796
1998,"Razorbill","Whiting",17,61.0383302218133
1999,"Razorbill","Whiting",17,102.718425364074
2000,"Razorbill","Whiting",17,43.5561305193103
2001,"Razorbill","Whiting",17,60.8710222690264
2002,"Razorbill","Whiting",17,106.493611476542
2003,"Razorbill","Whiting",17,38.8025734907311
2004,"Razorbill","Whiting",17,48.942467435295
2005,"Razorbill","Whiting",17,30.0358762067746
2006,"Razorbill","Whiting",17,33.5402205809361
2007,"Razorbill","Whiting",17,61.0959223752873
2008,"Razorbill","Whiting",17,94.9497126836519
2009,"Razorbill","Whiting",17,40.1906579532705
2010,"Razorbill","Whiting",17,51.8915704705255
2011,"Razorbill","Whiting",17,78.0025956292063
2012,"Razorbill","Whiting",17,55.5835564308435
2013,"Razorbill","Whiting",17,34.7901136942526
