data Species.n Quarter Year fleet Age observed model residual stand.residual s2
catch 23 2 2019 -9 1  5.834286e+06 4.704017e+06 2.153351e-01 5.721284e-01 1.416585e-01
catch 23 2 2019 -9 2  9.124597e+05 1.055384e+06 -1.455159e-01 -3.866241e-01 1.416585e-01
catch 23 2 2019 -9 3  2.088100e+06 2.579848e+06 -2.114761e-01 -5.618752e-01 1.416585e-01
catch 23 2 2019 -9 4  1.146481e+05 3.337087e+05 -1.068401e+00 -1.416966e+00 5.685256e-01
catch 23 2 2020 -9 1  1.507613e+07 1.101522e+07 3.138345e-01 8.338335e-01 1.416585e-01
catch 23 2 2020 -9 2  1.435231e+06 2.099153e+06 -3.802086e-01 -1.010184e+00 1.416585e-01
catch 23 2 2020 -9 3  4.292313e+05 3.332243e+05 2.531802e-01 6.726798e-01 1.416585e-01
catch 23 2 2020 -9 4  6.306521e+05 6.872053e+05 -8.587871e-02 -1.138965e-01 5.685256e-01
catch 23 2 2021 -9 1  4.078475e+06 2.251801e+06 5.939928e-01 1.578192e+00 1.416585e-01
catch 23 2 2021 -9 2  1.986498e+06 2.114178e+06 -6.229298e-02 -1.655075e-01 1.416585e-01
catch 23 2 2021 -9 3  2.963174e+05 3.047855e+05 -2.817732e-02 -7.486491e-02 1.416585e-01
catch 23 2 2021 -9 4  1.574263e+05 1.176769e+05 2.910141e-01 3.859571e-01 5.685256e-01
catch 23 2 2022 -9 1  9.251231e+05 7.139639e+05 2.590944e-01 6.883933e-01 1.416585e-01
catch 23 2 2022 -9 2  1.558742e+05 2.507963e+05 -4.755918e-01 -1.263610e+00 1.416585e-01
catch 23 2 2022 -9 3  1.950544e+05 1.967909e+05 -8.863349e-03 -2.354922e-02 1.416585e-01
catch 23 2 2022 -9 4  8.037537e+04 3.346491e+04 8.762103e-01 1.162073e+00 5.685256e-01
catch 23 3 1974 -9 0  7.590000e+04 2.594944e+05 -1.229318e+00 -8.692594e-01 2.000000e+00
catch 23 3 1974 -9 1  2.264000e+05 3.107900e+05 -3.168141e-01 -3.190441e-01 9.860694e-01
catch 23 3 1974 -9 2  1.000000e+04 3.146262e+05 -3.448800e+00 -3.473076e+00 9.860694e-01
catch 23 3 1974 -9 3  -99.9 -99.9 -99.9  -99.9 -99.9
catch 23 3 1974 -9 4  3.000000e+03 1.076816e+05 -3.580566e+00 -2.664257e+00 1.806139e+00
catch 23 3 1975 -9 0  5.000000e+04 1.614148e+05 -1.171954e+00 -8.286968e-01 2.000000e+00
catch 23 3 1975 -9 1  4.799000e+05 1.111736e+06 -8.401004e-01 -8.460138e-01 9.860694e-01
catch 23 3 1975 -9 2  1.046000e+06 2.596701e+05 1.393317e+00 1.403124e+00 9.860694e-01
catch 23 3 1975 -9 3  1.703000e+05 1.762700e+05 -3.445541e-02 -3.469794e-02 9.860694e-01
catch 23 3 1975 -9 4  2.532000e+05 8.373348e+04 1.106541e+00 8.233639e-01 1.806139e+00
catch 23 3 1976 -9 0  -99.9 -99.9 -99.9  -99.9 -99.9
catch 23 3 1976 -9 1  2.487000e+05 9.316849e+05 -1.320747e+00 -1.330044e+00 9.860694e-01
catch 23 3 1976 -9 2  2.358400e+06 1.084958e+06 7.764420e-01 7.819073e-01 9.860694e-01
catch 23 3 1976 -9 3  3.918000e+05 1.644458e+05 8.681706e-01 8.742816e-01 9.860694e-01
catch 23 3 1976 -9 4  1.958000e+05 1.502855e+05 2.645572e-01 1.968539e-01 1.806139e+00
catch 23 3 1977 -9 0  1.326270e+07 1.261498e+06 2.352655e+00 1.663579e+00 2.000000e+00
catch 23 3 1977 -9 1  2.693000e+05 1.715073e+06 -1.851385e+00 -1.864417e+00 9.860694e-01
catch 23 3 1977 -9 2  2.700000e+04 3.787836e+05 -2.641128e+00 -2.659719e+00 9.860694e-01
catch 23 3 1977 -9 3  8.100000e+03 2.841617e+05 -3.557679e+00 -3.582722e+00 9.860694e-01
catch 23 3 1977 -9 4  1.350000e+04 7.541691e+04 -1.720342e+00 -1.280086e+00 1.806139e+00
catch 23 3 1978 -9 0  4.122410e+07 8.849940e+05 3.841197e+00 2.716137e+00 2.000000e+00
catch 23 3 1978 -9 1  2.773800e+06 4.604807e+06 -5.068826e-01 -5.104505e-01 9.860694e-01
catch 23 3 1978 -9 2  3.851000e+05 9.147890e+05 -8.651903e-01 -8.712803e-01 9.860694e-01
catch 23 3 1978 -9 3  1.245000e+05 1.303859e+05 -4.619284e-02 -4.651799e-02 9.860694e-01
catch 23 3 1978 -9 4  1.579000e+05 1.102808e+05 3.589321e-01 2.670772e-01 1.806139e+00
catch 23 3 1979 -9 0  1.946600e+06 1.388251e+06 3.380393e-01 2.390299e-01 2.000000e+00
catch 23 3 1979 -9 1  5.210000e+06 2.405471e+06 7.728341e-01 7.782741e-01 9.860694e-01
catch 23 3 1979 -9 2  2.085200e+06 1.720710e+06 1.921276e-01 1.934800e-01 9.860694e-01
catch 23 3 1979 -9 3  1.382000e+05 1.959861e+05 -3.493421e-01 -3.518010e-01 9.860694e-01
catch 23 3 1979 -9 4  1.402000e+05 4.858695e+04 1.059715e+00 7.885215e-01 1.806139e+00
catch 23 3 1980 -9 0  7.170000e+04 6.352235e+05 -2.181486e+00 -1.542544e+00 2.000000e+00
catch 23 3 1980 -9 1  4.737700e+06 2.983333e+06 4.625106e-01 4.657662e-01 9.860694e-01
catch 23 3 1980 -9 2  8.403000e+05 7.720323e+05 8.473262e-02 8.532905e-02 9.860694e-01
catch 23 3 1980 -9 3  5.753000e+05 3.325072e+05 5.482300e-01 5.520890e-01 9.860694e-01
catch 23 3 1980 -9 4  9.200000e+03 4.130935e+04 -1.501885e+00 -1.117535e+00 1.806139e+00
catch 23 3 1981 -9 0  4.342000e+07 2.449083e+06 2.875206e+00 2.033078e+00 2.000000e+00
catch 23 3 1981 -9 1  4.070000e+05 1.548685e+06 -1.336348e+00 -1.345754e+00 9.860694e-01
catch 23 3 1981 -9 2  1.892000e+06 1.175963e+06 4.755469e-01 4.788942e-01 9.860694e-01
catch 23 3 1981 -9 3  1.150000e+05 1.960433e+05 -5.334034e-01 -5.371580e-01 9.860694e-01
catch 23 3 1981 -9 4  3.900000e+04 8.454959e+04 -7.737765e-01 -5.757580e-01 1.806139e+00
catch 23 3 1982 -9 0  3.685470e+06 2.604800e+05 2.649627e+00 1.873569e+00 2.000000e+00
catch 23 3 1982 -9 1  3.450694e+06 5.291239e+06 -4.274772e-01 -4.304862e-01 9.860694e-01
catch 23 3 1982 -9 2  3.583806e+05 4.871956e+05 -3.070701e-01 -3.092315e-01 9.860694e-01
catch 23 3 1982 -9 3  2.515978e+05 2.324088e+05 7.933424e-02 7.989266e-02 9.860694e-01
catch 23 3 1982 -9 4  2.925556e+04 5.477339e+04 -6.271349e-01 -4.666437e-01 1.806139e+00
catch 23 3 1983 -9 0  1.160686e+07 1.133383e+06 2.326389e+00 1.645006e+00 2.000000e+00
catch 23 3 1983 -9 1  2.995962e+05 4.029940e+05 -2.964859e-01 -2.985729e-01 9.860694e-01
catch 23 3 1983 -9 2  3.502779e+06 1.381677e+06 9.302587e-01 9.368067e-01 9.860694e-01
catch 23 3 1983 -9 3  6.403869e+05 8.357652e+04 2.036310e+00 2.050643e+00 9.860694e-01
catch 23 3 1983 -9 4  2.496640e+03 4.567581e+04 -2.906623e+00 -2.162784e+00 1.806139e+00
catch 23 3 1984 -9 0  -99.9 -99.9 -99.9  -99.9 -99.9
catch 23 3 1984 -9 1  1.146338e+07 3.887785e+06 1.081318e+00 1.088930e+00 9.860694e-01
catch 23 3 1984 -9 2  1.114403e+05 2.289159e+05 -7.198657e-01 -7.249327e-01 9.860694e-01
catch 23 3 1984 -9 3  7.023414e+05 5.122971e+05 3.155148e-01 3.177357e-01 9.860694e-01
catch 23 3 1984 -9 4  5.328694e+04 4.373967e+04 1.974358e-01 1.469096e-01 1.806139e+00
catch 23 3 1985 -9 0  9.722922e+06 2.991666e+06 1.178656e+00 8.334356e-01 2.000000e+00
catch 23 3 1985 -9 1  1.543941e+06 1.674073e+06 -8.092127e-02 -8.149087e-02 9.860694e-01
catch 23 3 1985 -9 2  2.629423e+06 1.670042e+06 4.539160e-01 4.571111e-01 9.860694e-01
catch 23 3 1985 -9 3  1.819180e+06 6.255640e+04 3.370073e+00 3.393794e+00 9.860694e-01
catch 23 3 1985 -9 4  2.426659e+05 1.364667e+05 5.756049e-01 4.283008e-01 1.806139e+00
catch 23 3 1986 -9 0  1.322790e+05 2.807524e+05 -7.525594e-01 -5.321399e-01 2.000000e+00
catch 23 3 1986 -9 1  6.318687e+06 3.531691e+06 5.817346e-01 5.858294e-01 9.860694e-01
catch 23 3 1986 -9 2  3.460514e+05 3.422981e+05 1.090554e-02 1.098231e-02 9.860694e-01
catch 23 3 1986 -9 3  2.846362e+05 2.221313e+05 2.479432e-01 2.496885e-01 9.860694e-01
catch 23 3 1986 -9 4  2.125913e+04 2.343149e+04 -9.729428e-02 -7.239553e-02 1.806139e+00
catch 23 3 1987 -9 0  2.127855e+05 1.736449e+05 2.032725e-01 1.437354e-01 2.000000e+00
catch 23 3 1987 -9 1  2.209971e+06 6.140512e+05 1.280656e+00 1.289671e+00 9.860694e-01
catch 23 3 1987 -9 2  4.758399e+06 1.466598e+06 1.176966e+00 1.185250e+00 9.860694e-01
catch 23 3 1987 -9 3  1.399529e+05 1.009444e+05 3.267364e-01 3.290363e-01 9.860694e-01
catch 23 3 1987 -9 4  3.641632e+04 6.381630e+04 -5.609916e-01 -4.174273e-01 1.806139e+00
catch 23 3 1988 -9 0  -99.9 -99.9 -99.9  -99.9 -99.9
catch 23 3 1988 -9 1  -99.9 -99.9 -99.9  -99.9 -99.9
catch 23 3 1988 -9 2  2.502168e+05 4.785051e+05 -6.483390e-01 -6.529026e-01 9.860694e-01
catch 23 3 1988 -9 3  2.228427e+06 8.047111e+05 1.018568e+00 1.025737e+00 9.860694e-01
catch 23 3 1988 -9 4  7.271257e+04 8.146290e+04 -1.136335e-01 -8.455333e-02 1.806139e+00
catch 23 3 1989 -9 0  7.403000e+02 6.556794e+05 -6.786372e+00 -4.798689e+00 2.000000e+00
catch 23 3 1989 -9 1  1.198539e+06 2.965499e+06 -9.059417e-01 -9.123185e-01 9.860694e-01
catch 23 3 1989 -9 2  1.221489e+05 3.875088e+05 -1.154498e+00 -1.162624e+00 9.860694e-01
catch 23 3 1989 -9 3  2.591036e+04 1.474615e+05 -1.738924e+00 -1.751164e+00 9.860694e-01
catch 23 3 1989 -9 4  9.105643e+04 2.442104e+05 -9.865508e-01 -7.340808e-01 1.806139e+00
catch 23 3 1990 -9 0  6.036157e+05 1.140692e+06 -6.364525e-01 -4.500399e-01 2.000000e+00
catch 23 3 1990 -9 1  1.453935e+06 1.700911e+06 -1.568900e-01 -1.579944e-01 9.860694e-01
catch 23 3 1990 -9 2  4.822859e+05 1.109566e+06 -8.331874e-01 -8.390522e-01 9.860694e-01
catch 23 3 1990 -9 3  7.178679e+04 9.289053e+04 -2.577213e-01 -2.595354e-01 9.860694e-01
catch 23 3 1990 -9 4  2.123271e+04 8.235904e+04 -1.355545e+00 -1.008645e+00 1.806139e+00
catch 23 3 1991 -9 0  1.314116e+07 1.421193e+06 2.224253e+00 1.572784e+00 2.000000e+00
catch 23 3 1991 -9 1  1.237753e+07 1.835643e+06 1.908488e+00 1.921922e+00 9.860694e-01
catch 23 3 1991 -9 2  3.731374e+05 4.468547e+05 -1.802866e-01 -1.815557e-01 9.860694e-01
catch 23 3 1991 -9 3  1.204019e+05 1.955715e+05 -4.850905e-01 -4.885050e-01 9.860694e-01
catch 23 3 1991 -9 4  -99.9 -99.9 -99.9  -99.9 -99.9
catch 23 3 1992 -9 0  1.412461e+05 3.003865e+05 -7.545662e-01 -5.335588e-01 2.000000e+00
catch 23 3 1992 -9 1  4.114057e+06 3.286546e+06 2.245723e-01 2.261531e-01 9.860694e-01
catch 23 3 1992 -9 2  4.026569e+05 7.266544e+05 -5.903663e-01 -5.945218e-01 9.860694e-01
catch 23 3 1992 -9 3  1.654899e+05 1.191558e+05 3.284778e-01 3.307900e-01 9.860694e-01
catch 23 3 1992 -9 4  3.583857e+04 5.175511e+04 -3.674984e-01 -2.734512e-01 1.806139e+00
catch 23 3 1993 -9 0  2.424702e+06 8.821332e+05 1.011121e+00 7.149704e-01 2.000000e+00
catch 23 3 1993 -9 1  5.914176e+05 6.776300e+05 -1.360791e-01 -1.370370e-01 9.860694e-01
catch 23 3 1993 -9 2  8.357184e+05 1.332643e+06 -4.666276e-01 -4.699121e-01 9.860694e-01
catch 23 3 1993 -9 3  3.573552e+05 2.089181e+05 5.367878e-01 5.405662e-01 9.860694e-01
catch 23 3 1993 -9 4  9.697827e+04 4.301303e+04 8.129839e-01 6.049318e-01 1.806139e+00
catch 23 3 1994 -9 0  -99.9 -99.9 -99.9  -99.9 -99.9
catch 23 3 1994 -9 1  3.928457e+06 2.208362e+06 5.759959e-01 5.800503e-01 9.860694e-01
catch 23 3 1994 -9 2  4.684857e+05 3.084277e+05 4.180179e-01 4.209603e-01 9.860694e-01
catch 23 3 1994 -9 3  4.243811e+05 4.273871e+05 -7.058136e-03 -7.107818e-03 9.860694e-01
catch 23 3 1994 -9 4  2.812962e+05 7.020410e+04 1.388002e+00 1.032796e+00 1.806139e+00
catch 23 3 1995 -9 0  2.982852e+04 2.941135e+05 -2.288501e+00 -1.618214e+00 2.000000e+00
catch 23 3 1995 -9 1  4.048675e+06 2.940344e+06 3.198631e-01 3.221146e-01 9.860694e-01
catch 23 3 1995 -9 2  2.488131e+06 1.019700e+06 8.920232e-01 8.983021e-01 9.860694e-01
catch 23 3 1995 -9 3  2.888691e+05 1.022701e+05 1.038356e+00 1.045665e+00 9.860694e-01
catch 23 3 1995 -9 4  1.636364e+05 1.427296e+05 1.366946e-01 1.017128e-01 1.806139e+00
catch 23 3 1996 -9 0  1.132963e+07 2.638847e+06 1.457079e+00 1.030310e+00 2.000000e+00
catch 23 3 1996 -9 1  3.896831e+06 1.131990e+06 1.236186e+00 1.244888e+00 9.860694e-01
catch 23 3 1996 -9 2  4.384149e+06 1.855162e+06 8.600235e-01 8.660771e-01 9.860694e-01
catch 23 3 1996 -9 3  5.881044e+05 4.578181e+05 2.504325e-01 2.521953e-01 9.860694e-01
catch 23 3 1996 -9 4  1.079936e+06 9.778506e+04 2.401885e+00 1.787214e+00 1.806139e+00
catch 23 3 1997 -9 0  9.743850e+03 2.488677e+05 -3.240285e+00 -2.291227e+00 2.000000e+00
catch 23 3 1997 -9 1  1.695247e+07 4.681490e+06 1.286797e+00 1.295855e+00 9.860694e-01
catch 23 3 1997 -9 2  3.092475e+05 3.662917e+05 -1.692880e-01 -1.704796e-01 9.860694e-01
catch 23 3 1997 -9 3  3.439456e+05 4.093263e+05 -1.740290e-01 -1.752540e-01 9.860694e-01
catch 23 3 1997 -9 4  1.469039e+05 1.098463e+05 2.906965e-01 2.163038e-01 1.806139e+00
catch 23 3 1998 -9 0  2.909444e+04 6.423498e+05 -3.094586e+00 -2.188203e+00 2.000000e+00
catch 23 3 1998 -9 1  5.712577e+05 9.971261e+05 -5.570368e-01 -5.609577e-01 9.860694e-01
catch 23 3 1998 -9 2  2.953517e+06 3.204573e+06 -8.158221e-02 -8.215646e-02 9.860694e-01
catch 23 3 1998 -9 3  2.412477e+05 1.768188e+05 3.106985e-01 3.128855e-01 9.860694e-01
catch 23 3 1998 -9 4  2.014663e+05 2.305437e+05 -1.348183e-01 -1.003167e-01 1.806139e+00
catch 23 3 1999 -9 0  7.472189e+05 1.640882e+06 -7.866310e-01 -5.562321e-01 2.000000e+00
catch 23 3 1999 -9 1  1.680101e+06 1.863791e+06 -1.037585e-01 -1.044889e-01 9.860694e-01
catch 23 3 1999 -9 2  1.983466e+05 4.211691e+05 -7.530184e-01 -7.583188e-01 9.860694e-01
catch 23 3 1999 -9 3  1.108682e+06 9.341804e+05 1.712578e-01 1.724632e-01 9.860694e-01
catch 23 3 1999 -9 4  3.541009e+05 1.155096e+05 1.120228e+00 8.335487e-01 1.806139e+00
catch 23 3 2000 -9 0  6.306154e+06 1.428208e+06 1.485105e+00 1.050128e+00 2.000000e+00
catch 23 3 2000 -9 1  3.753861e+06 2.473700e+06 4.170697e-01 4.200054e-01 9.860694e-01
catch 23 3 2000 -9 2  3.469857e+05 4.581502e+05 -2.779135e-01 -2.798698e-01 9.860694e-01
catch 23 3 2000 -9 3  2.156434e+05 7.409525e+04 1.068275e+00 1.075794e+00 9.860694e-01
catch 23 3 2000 -9 4  3.862753e+05 1.709128e+05 8.153966e-01 6.067270e-01 1.806139e+00
catch 23 3 2001 -9 0  6.558803e+07 3.166439e+06 3.030786e+00 2.143089e+00 2.000000e+00
catch 23 3 2001 -9 1  3.775932e+06 4.270808e+06 -1.231560e-01 -1.240229e-01 9.860694e-01
catch 23 3 2001 -9 2  9.648737e+05 1.009951e+06 -4.565978e-02 -4.598118e-02 9.860694e-01
catch 23 3 2001 -9 3  1.110201e+05 1.105728e+05 4.037397e-03 4.065816e-03 9.860694e-01
catch 23 3 2001 -9 4  2.949801e+05 5.981439e+04 1.595662e+00 1.187313e+00 1.806139e+00
catch 23 3 2002 -9 0  1.320797e+04 2.354769e+05 -2.880793e+00 -2.037028e+00 2.000000e+00
catch 23 3 2002 -9 1  1.855023e+06 4.441887e+06 -8.731820e-01 -8.793283e-01 9.860694e-01
catch 23 3 2002 -9 2  3.053577e+05 9.627666e+05 -1.148327e+00 -1.156410e+00 9.860694e-01
catch 23 3 2002 -9 3  7.344441e+04 1.434130e+05 -6.691995e-01 -6.739099e-01 9.860694e-01
catch 23 3 2002 -9 4  8.203612e+04 2.401537e+04 1.228466e+00 9.140868e-01 1.806139e+00
catch 23 3 2003 -9 0  2.678160e+06 1.274951e+06 7.422227e-01 5.248307e-01 2.000000e+00
catch 23 3 2003 -9 1  5.168886e+05 5.310005e+05 -2.693558e-02 -2.712517e-02 9.860694e-01
catch 23 3 2003 -9 2  4.595690e+06 1.407959e+06 1.182978e+00 1.191305e+00 9.860694e-01
catch 23 3 2003 -9 3  1.959728e+05 1.928543e+05 1.604112e-02 1.615403e-02 9.860694e-01
catch 23 3 2003 -9 4  6.342607e+04 3.671847e+04 5.465951e-01 4.067149e-01 1.806139e+00
catch 23 3 2004 -9 0  6.632111e+05 6.006526e+05 9.907652e-02 7.005768e-02 2.000000e+00
catch 23 3 2004 -9 1  3.493963e+06 1.889365e+06 6.147957e-01 6.191232e-01 9.860694e-01
catch 23 3 2004 -9 2  2.867713e+05 1.171212e+05 8.954756e-01 9.017788e-01 9.860694e-01
catch 23 3 2004 -9 3  4.913654e+05 1.915728e+05 9.419202e-01 9.485503e-01 9.860694e-01
catch 23 3 2004 -9 4  8.775549e+04 3.557435e+04 9.029296e-01 6.718593e-01 1.806139e+00
catch 23 3 2005 -9 0  1.546477e+05 1.733344e+05 -1.140728e-01 -8.066167e-02 2.000000e+00
catch 23 3 2005 -9 1  8.141703e+05 4.183319e+05 6.658943e-01 6.705815e-01 9.860694e-01
catch 23 3 2005 -9 2  4.306834e+05 1.385902e+05 1.133852e+00 1.141833e+00 9.860694e-01
catch 23 3 2005 -9 3  3.887016e+04 5.589550e+03 1.939328e+00 1.952979e+00 9.860694e-01
catch 23 3 2005 -9 4  1.045857e+05 1.232035e+04 2.138754e+00 1.591422e+00 1.806139e+00
catch 23 3 2006 -9 0  3.959639e+04 1.406985e+05 -1.267881e+00 -8.965276e-01 2.000000e+00
catch 23 3 2006 -9 1  1.632693e+06 9.467904e+05 5.449085e-01 5.487441e-01 9.860694e-01
catch 23 3 2006 -9 2  1.786827e+05 7.941814e+04 8.108846e-01 8.165924e-01 9.860694e-01
catch 23 3 2006 -9 3  8.267537e+04 2.529930e+04 1.184145e+00 1.192480e+00 9.860694e-01
catch 23 3 2006 -9 4  3.439687e+04 2.974059e+03 2.448038e+00 1.821556e+00 1.806139e+00
catch 23 3 2007 -9 0  -99.9 -99.9 -99.9  -99.9 -99.9
catch 23 3 2007 -9 1  -99.9 -99.9 -99.9  -99.9 -99.9
catch 23 3 2007 -9 2  -99.9 -99.9 -99.9  -99.9 -99.9
catch 23 3 2007 -9 3  -99.9 -99.9 -99.9  -99.9 -99.9
catch 23 3 2007 -9 4  -99.9 -99.9 -99.9  -99.9 -99.9
catch 23 3 2008 -9 0  -99.9 -99.9 -99.9  -99.9 -99.9
catch 23 3 2008 -9 1  -99.9 -99.9 -99.9  -99.9 -99.9
catch 23 3 2008 -9 2  -99.9 -99.9 -99.9  -99.9 -99.9
catch 23 3 2008 -9 3  -99.9 -99.9 -99.9  -99.9 -99.9
catch 23 3 2008 -9 4  -99.9 -99.9 -99.9  -99.9 -99.9
catch 23 3 2009 -9 0  8.455294e+05 6.673446e+05 2.366565e-01 1.673414e-01 2.000000e+00
catch 23 3 2009 -9 1  1.985195e+06 7.073067e+05 1.032008e+00 1.039273e+00 9.860694e-01
catch 23 3 2009 -9 2  3.876532e+05 2.581312e+05 4.066429e-01 4.095052e-01 9.860694e-01
catch 23 3 2009 -9 3  3.967583e+04 3.096572e+04 2.478613e-01 2.496060e-01 9.860694e-01
catch 23 3 2009 -9 4  2.663330e+03 9.764698e+03 -1.299196e+00 -9.667167e-01 1.806139e+00
catch 23 3 2010 -9 0  2.846793e+04 2.307713e+04 2.099360e-01 1.484472e-01 2.000000e+00
catch 23 3 2010 -9 1  1.796852e+06 1.583603e+06 1.263341e-01 1.272233e-01 9.860694e-01
catch 23 3 2010 -9 2  5.696813e+04 7.030813e+04 -2.103954e-01 -2.118764e-01 9.860694e-01
catch 23 3 2010 -9 3  1.697693e+04 3.098792e+04 -6.017421e-01 -6.059777e-01 9.860694e-01
catch 23 3 2010 -9 4  2.990220e+03 3.864720e+03 -2.565422e-01 -1.908900e-01 1.806139e+00
catch 23 3 2011 -9 0  -99.9 -99.9 -99.9  -99.9 -99.9
catch 23 3 2011 -9 1  -99.9 -99.9 -99.9  -99.9 -99.9
catch 23 3 2011 -9 2  -99.9 -99.9 -99.9  -99.9 -99.9
catch 23 3 2011 -9 3  -99.9 -99.9 -99.9  -99.9 -99.9
catch 23 3 2011 -9 4  -99.9 -99.9 -99.9  -99.9 -99.9
catch 23 3 2012 -9 0  -99.9 -99.9 -99.9  -99.9 -99.9
catch 23 3 2012 -9 1  -99.9 -99.9 -99.9  -99.9 -99.9
catch 23 3 2012 -9 2  -99.9 -99.9 -99.9  -99.9 -99.9
catch 23 3 2012 -9 3  -99.9 -99.9 -99.9  -99.9 -99.9
catch 23 3 2012 -9 4  -99.9 -99.9 -99.9  -99.9 -99.9
catch 23 3 2013 -9 0  8.477020e+03 1.425499e+05 -2.822333e+00 -1.995691e+00 2.000000e+00
catch 23 3 2013 -9 1  1.130896e+06 8.033413e+05 3.419858e-01 3.443930e-01 9.860694e-01
catch 23 3 2013 -9 2  2.176801e+05 8.633952e+04 9.247391e-01 9.312483e-01 9.860694e-01
catch 23 3 2013 -9 3  8.970090e+04 2.255920e+04 1.380338e+00 1.390054e+00 9.860694e-01
catch 23 3 2013 -9 4  5.584481e+04 9.527438e+04 -5.341843e-01 -3.974803e-01 1.806139e+00
catch 23 3 2014 -9 0  9.651391e+05 1.257803e+05 2.037735e+00 1.440896e+00 2.000000e+00
catch 23 3 2014 -9 1  9.507359e+04 4.160790e+05 -1.476224e+00 -1.486615e+00 9.860694e-01
catch 23 3 2014 -9 2  7.996249e+04 9.210985e+04 -1.414243e-01 -1.424197e-01 9.860694e-01
catch 23 3 2014 -9 3  1.394916e+04 1.191799e+04 1.573700e-01 1.584777e-01 9.860694e-01
catch 23 3 2014 -9 4  1.651610e+04 1.469185e+04 1.170431e-01 8.709036e-02 1.806139e+00
catch 23 3 2015 -9 0  -99.9 -99.9 -99.9  -99.9 -99.9
catch 23 3 2015 -9 1  -99.9 -99.9 -99.9  -99.9 -99.9
catch 23 3 2015 -9 2  -99.9 -99.9 -99.9  -99.9 -99.9
catch 23 3 2015 -9 3  -99.9 -99.9 -99.9  -99.9 -99.9
catch 23 3 2015 -9 4  -99.9 -99.9 -99.9  -99.9 -99.9
catch 23 3 2016 -9 0  -99.9 -99.9 -99.9  -99.9 -99.9
catch 23 3 2016 -9 1  -99.9 -99.9 -99.9  -99.9 -99.9
catch 23 3 2016 -9 2  -99.9 -99.9 -99.9  -99.9 -99.9
catch 23 3 2016 -9 3  -99.9 -99.9 -99.9  -99.9 -99.9
catch 23 3 2016 -9 4  -99.9 -99.9 -99.9  -99.9 -99.9
catch 23 3 2017 -9 0  2.608420e+03 1.959666e+04 -2.016615e+00 -1.425962e+00 2.000000e+00
catch 23 3 2017 -9 1  8.648601e+05 1.165115e+06 -2.980070e-01 -3.001047e-01 9.860694e-01
catch 23 3 2017 -9 2  4.150004e+04 7.285934e+04 -5.628363e-01 -5.667981e-01 9.860694e-01
catch 23 3 2017 -9 3  6.232406e+04 1.046288e+05 -5.180712e-01 -5.217179e-01 9.860694e-01
catch 23 3 2017 -9 4  8.433390e+03 2.199722e+04 -9.587174e-01 -7.133703e-01 1.806139e+00
catch 23 3 2018 -9 0  9.274045e+04 4.220503e+04 7.872652e-01 5.566806e-01 2.000000e+00
catch 23 3 2018 -9 1  1.637824e+05 1.485767e+05 9.743749e-02 9.812334e-02 9.860694e-01
catch 23 3 2018 -9 2  8.364022e+05 3.145807e+05 9.778689e-01 9.847520e-01 9.860694e-01
catch 23 3 2018 -9 3  4.489697e+04 1.864309e+04 8.788946e-01 8.850811e-01 9.860694e-01
catch 23 3 2018 -9 4  1.194961e+04 2.986432e+04 -9.159658e-01 -6.815593e-01 1.806139e+00
catch 23 3 2019 -9 0  6.021326e+06 6.168265e+04 4.581060e+00 3.239299e+00 2.000000e+00
catch 23 3 2019 -9 1  3.212311e+05 1.842313e+05 5.559688e-01 5.598823e-01 9.860694e-01
catch 23 3 2019 -9 2  1.582197e+04 2.527805e+04 -4.685370e-01 -4.718350e-01 9.860694e-01
catch 23 3 2019 -9 3  1.712731e+04 5.760048e+04 -1.212857e+00 -1.221394e+00 9.860694e-01
catch 23 3 2019 -9 4  4.103200e+02 7.832277e+03 -2.949071e+00 -2.194369e+00 1.806139e+00
catch 23 3 2020 -9 0  7.310458e+04 3.253216e+04 8.096618e-01 5.725174e-01 2.000000e+00
catch 23 3 2020 -9 1  1.149497e+05 4.395634e+05 -1.341287e+00 -1.350728e+00 9.860694e-01
catch 23 3 2020 -9 2  1.352315e+04 5.165518e+04 -1.340187e+00 -1.349621e+00 9.860694e-01
catch 23 3 2020 -9 3  3.241950e+03 7.753792e+03 -8.720070e-01 -8.781450e-01 9.860694e-01
catch 23 3 2020 -9 4  6.921210e+03 1.647080e+04 -8.669984e-01 -6.451233e-01 1.806139e+00
catch 23 3 2021 -9 0  1.603040e+03 1.908711e+04 -2.477111e+00 -1.751582e+00 2.000000e+00
catch 23 3 2021 -9 1  4.891473e+04 9.446927e+04 -6.581960e-01 -6.628290e-01 9.860694e-01
catch 23 3 2021 -9 2  2.826339e+04 5.854850e+04 -7.282881e-01 -7.334145e-01 9.860694e-01
catch 23 3 2021 -9 3  1.580870e+03 8.690106e+03 -1.704210e+00 -1.716206e+00 9.860694e-01
catch 23 3 2021 -9 4  1.295330e+03 3.489882e+03 -9.911024e-01 -7.374676e-01 1.806139e+00
catch 23 3 2022 -9 0  -99.9 -99.9 -99.9  -99.9 -99.9
catch 23 3 2022 -9 1  -99.9 -99.9 -99.9  -99.9 -99.9
catch 23 3 2022 -9 2  -99.9 -99.9 -99.9  -99.9 -99.9
catch 23 3 2022 -9 3  -99.9 -99.9 -99.9  -99.9 -99.9
catch 23 3 2022 -9 4  -99.9 -99.9 -99.9  -99.9 -99.9
