"Year","Predator","Prey","Prey.no","eatenW"
2019,"A.radiata","Whiting",17,991.03276125
2020,"A.radiata","Whiting",17,1022.168096808
2021,"A.radiata","Whiting",17,271.0609624662
2022,"A.radiata","Whiting",17,1048.403688572
1974,"Cod","Whiting",17,86132.0510996786
1975,"Cod","Whiting",17,98915.3861939048
1976,"Cod","Whiting",17,126229.92588541
1977,"Cod","Whiting",17,141130.705463222
1978,"Cod","Whiting",17,142195.316547294
1979,"Cod","Whiting",17,121318.788597984
1980,"Cod","Whiting",17,128080.667238182
1981,"Cod","Whiting",17,102983.490559492
1982,"Cod","Whiting",17,58934.2141483115
1983,"Cod","Whiting",17,44997.7518150321
1984,"Cod","Whiting",17,53171.5618573764
1985,"Cod","Whiting",17,60766.4504905295
1986,"Cod","Whiting",17,56934.7961041269
1987,"Cod","Whiting",17,67564.3945680456
1988,"Cod","Whiting",17,61120.7280487501
1989,"Cod","Whiting",17,59299.2888993804
1990,"Cod","Whiting",17,48270.8271784453
1991,"Cod","Whiting",17,34656.4179087995
1992,"Cod","Whiting",17,36298.4234045062
1993,"Cod","Whiting",17,36722.6028431264
1994,"Cod","Whiting",17,34807.7325047577
1995,"Cod","Whiting",17,39275.1114350814
1996,"Cod","Whiting",17,32169.5984953413
1997,"Cod","Whiting",17,33639.0993826736
1998,"Cod","Whiting",17,36143.5014158508
1999,"Cod","Whiting",17,19744.1895593707
2000,"Cod","Whiting",17,16502.4448762351
2001,"Cod","Whiting",17,23857.3996914948
2002,"Cod","Whiting",17,16372.4214493657
2003,"Cod","Whiting",17,9615.92137416686
2004,"Cod","Whiting",17,8260.8065908523
2005,"Cod","Whiting",17,8320.84403999421
2006,"Cod","Whiting",17,9339.54237562535
2007,"Cod","Whiting",17,12934.0805355527
2008,"Cod","Whiting",17,13463.8492139353
2009,"Cod","Whiting",17,12373.7153492516
2010,"Cod","Whiting",17,15718.7163399334
2011,"Cod","Whiting",17,20959.1371589402
2012,"Cod","Whiting",17,19284.1718094697
2013,"Cod","Whiting",17,17825.3233776426
2014,"Cod","Whiting",17,20418.4368880925
2015,"Cod","Whiting",17,24599.6877195712
2016,"Cod","Whiting",17,24412.0203516202
2017,"Cod","Whiting",17,22986.3295606267
2018,"Cod","Whiting",17,17912.708865962
2019,"Cod","Whiting",17,16132.8616101949
2020,"Cod","Whiting",17,19137.3826395389
2021,"Cod","Whiting",17,26743.4980154857
2022,"Cod","Whiting",17,27945.3647803442
1974,"Fulmar","Whiting",17,4139.606892582
1975,"Fulmar","Whiting",17,3198.20481405
1976,"Fulmar","Whiting",17,4788.371230704
1977,"Fulmar","Whiting",17,4558.153450717
1978,"Fulmar","Whiting",17,3928.636445311
1979,"Fulmar","Whiting",17,3226.253566382
1980,"Fulmar","Whiting",17,3081.4093064554
1981,"Fulmar","Whiting",17,3213.456277146
1982,"Fulmar","Whiting",17,2289.4138584064
1983,"Fulmar","Whiting",17,2926.22420776
1984,"Fulmar","Whiting",17,3426.5969700768
1985,"Fulmar","Whiting",17,3714.182544693
1986,"Fulmar","Whiting",17,4065.757523128
1987,"Fulmar","Whiting",17,4428.17040269
1988,"Fulmar","Whiting",17,5591.305306521
1989,"Fulmar","Whiting",17,3783.79203261
1990,"Fulmar","Whiting",17,2996.7638519972
1991,"Fulmar","Whiting",17,2546.6984620022
1992,"Fulmar","Whiting",17,3360.617688531
1993,"Fulmar","Whiting",17,2586.542254786
1994,"Fulmar","Whiting",17,2536.811910351
1995,"Fulmar","Whiting",17,2677.0739948358
1996,"Fulmar","Whiting",17,1549.53396053
1997,"Fulmar","Whiting",17,2542.7938367028
1998,"Fulmar","Whiting",17,4343.022253471
1999,"Fulmar","Whiting",17,3665.56258092
2000,"Fulmar","Whiting",17,3157.287718954
2001,"Fulmar","Whiting",17,4146.090118212
2002,"Fulmar","Whiting",17,3103.7445522384
2003,"Fulmar","Whiting",17,2165.6305444368
2004,"Fulmar","Whiting",17,1917.438174572
2005,"Fulmar","Whiting",17,2012.8427362494
2006,"Fulmar","Whiting",17,2019.976883403
2007,"Fulmar","Whiting",17,2940.632157024
2008,"Fulmar","Whiting",17,1979.1170980812
2009,"Fulmar","Whiting",17,1239.943258205
2010,"Fulmar","Whiting",17,1980.4657941782
2011,"Fulmar","Whiting",17,2000.7445891104
2012,"Fulmar","Whiting",17,1557.2370626902
2013,"Fulmar","Whiting",17,1689.04327284
2014,"Fulmar","Whiting",17,1514.7275144232
2015,"Fulmar","Whiting",17,2151.862649055
2016,"Fulmar","Whiting",17,2605.612475924
2017,"Fulmar","Whiting",17,2054.2316047224
2018,"Fulmar","Whiting",17,1966.6381473255
2019,"Fulmar","Whiting",17,2971.65485183
2020,"Fulmar","Whiting",17,2916.676968752
2021,"Fulmar","Whiting",17,1304.22317278
2022,"Fulmar","Whiting",17,2080.585749961
1974,"G.gurnards","Whiting",17,88036.800181636
1975,"G.gurnards","Whiting",17,58545.395893141
1976,"G.gurnards","Whiting",17,125643.25610651
1977,"G.gurnards","Whiting",17,16636.1231098296
1978,"G.gurnards","Whiting",17,114437.919028253
1979,"G.gurnards","Whiting",17,3308.20221376236
1980,"G.gurnards","Whiting",17,7694.99515521913
1981,"G.gurnards","Whiting",17,126124.138195715
1982,"G.gurnards","Whiting",17,27055.0510056234
1983,"G.gurnards","Whiting",17,23811.0554565847
1984,"G.gurnards","Whiting",17,59690.4062307648
1985,"G.gurnards","Whiting",17,16103.729161686
1986,"G.gurnards","Whiting",17,37142.1619492043
1987,"G.gurnards","Whiting",17,23526.7397455774
1988,"G.gurnards","Whiting",17,17213.8720336021
1989,"G.gurnards","Whiting",17,33487.7939649715
1990,"G.gurnards","Whiting",17,34346.5979130193
1991,"G.gurnards","Whiting",17,25024.4916011613
1992,"G.gurnards","Whiting",17,50547.7302243968
1993,"G.gurnards","Whiting",17,46127.0459590124
1994,"G.gurnards","Whiting",17,56376.8719358122
1995,"G.gurnards","Whiting",17,57787.6242300399
1996,"G.gurnards","Whiting",17,31060.8234070252
1997,"G.gurnards","Whiting",17,59529.8495029591
1998,"G.gurnards","Whiting",17,116468.106267634
1999,"G.gurnards","Whiting",17,153673.473595485
2000,"G.gurnards","Whiting",17,103583.315773284
2001,"G.gurnards","Whiting",17,113403.889782109
2002,"G.gurnards","Whiting",17,100717.523548422
2003,"G.gurnards","Whiting",17,67469.0503258477
2004,"G.gurnards","Whiting",17,62790.8296606808
2005,"G.gurnards","Whiting",17,64611.1201197182
2006,"G.gurnards","Whiting",17,64963.1461246106
2007,"G.gurnards","Whiting",17,104252.656844552
2008,"G.gurnards","Whiting",17,82821.8710880477
2009,"G.gurnards","Whiting",17,43562.69220115
2010,"G.gurnards","Whiting",17,78540.2057125491
2011,"G.gurnards","Whiting",17,94068.1462294946
2012,"G.gurnards","Whiting",17,79153.0782050907
2013,"G.gurnards","Whiting",17,81765.4005639186
2014,"G.gurnards","Whiting",17,84498.5747125705
2015,"G.gurnards","Whiting",17,114875.545353938
2016,"G.gurnards","Whiting",17,126761.392788633
2017,"G.gurnards","Whiting",17,114667.515002883
2018,"G.gurnards","Whiting",17,70711.9044032748
2019,"G.gurnards","Whiting",17,108549.466124
2020,"G.gurnards","Whiting",17,106598.700424796
2021,"G.gurnards","Whiting",17,37594.740791459
2022,"G.gurnards","Whiting",17,56459.60240526
1974,"GBB.Gull","Whiting",17,287.5618383012
1975,"GBB.Gull","Whiting",17,334.98256644
1976,"GBB.Gull","Whiting",17,522.1935539296
1977,"GBB.Gull","Whiting",17,433.4589169882
1978,"GBB.Gull","Whiting",17,361.7654446498
1979,"GBB.Gull","Whiting",17,253.1271957214
1980,"GBB.Gull","Whiting",17,254.40755560371
1981,"GBB.Gull","Whiting",17,292.298997488
1982,"GBB.Gull","Whiting",17,205.17894032128
1983,"GBB.Gull","Whiting",17,240.7512040416
1984,"GBB.Gull","Whiting",17,330.39231019312
1985,"GBB.Gull","Whiting",17,366.7851309186
1986,"GBB.Gull","Whiting",17,358.8925807936
1987,"GBB.Gull","Whiting",17,447.784163793
1988,"GBB.Gull","Whiting",17,578.087800737
1989,"GBB.Gull","Whiting",17,373.894107351
1990,"GBB.Gull","Whiting",17,279.84073828592
1991,"GBB.Gull","Whiting",17,232.79545667488
1992,"GBB.Gull","Whiting",17,290.3715156861
1993,"GBB.Gull","Whiting",17,260.2719401171
1994,"GBB.Gull","Whiting",17,220.9548343617
1995,"GBB.Gull","Whiting",17,275.27904496512
1996,"GBB.Gull","Whiting",17,188.0382906934
1997,"GBB.Gull","Whiting",17,409.85744129268
1998,"GBB.Gull","Whiting",17,681.6992104186
1999,"GBB.Gull","Whiting",17,407.960725205
2000,"GBB.Gull","Whiting",17,490.6027798688
2001,"GBB.Gull","Whiting",17,573.287717784
2002,"GBB.Gull","Whiting",17,389.81588705444
2003,"GBB.Gull","Whiting",17,246.22473774024
2004,"GBB.Gull","Whiting",17,219.7447045871
2005,"GBB.Gull","Whiting",17,234.01173366414
2006,"GBB.Gull","Whiting",17,287.7192247463
2007,"GBB.Gull","Whiting",17,460.8105725664
2008,"GBB.Gull","Whiting",17,306.32858706142
2009,"GBB.Gull","Whiting",17,220.31877820405
2010,"GBB.Gull","Whiting",17,443.56601052934
2011,"GBB.Gull","Whiting",17,463.29587756256
2012,"GBB.Gull","Whiting",17,360.81664309373
2013,"GBB.Gull","Whiting",17,396.6485966016
2014,"GBB.Gull","Whiting",17,332.27371871078
2015,"GBB.Gull","Whiting",17,502.0590224223
2016,"GBB.Gull","Whiting",17,607.3313486242
2017,"GBB.Gull","Whiting",17,542.10823139457
2018,"GBB.Gull","Whiting",17,500.47254290189
2019,"GBB.Gull","Whiting",17,760.10488099
2020,"GBB.Gull","Whiting",17,738.69810476
2021,"GBB.Gull","Whiting",17,353.9217237065
2022,"GBB.Gull","Whiting",17,579.7183994886
1974,"Grey.seal","Whiting",17,514.954892627356
1975,"Grey.seal","Whiting",17,756.771079356012
1976,"Grey.seal","Whiting",17,998.326293079598
1977,"Grey.seal","Whiting",17,1118.50720516449
1978,"Grey.seal","Whiting",17,1154.7883145117
1979,"Grey.seal","Whiting",17,1073.29974178892
1980,"Grey.seal","Whiting",17,1032.98979394622
1981,"Grey.seal","Whiting",17,969.634644719799
1982,"Grey.seal","Whiting",17,759.739952672617
1983,"Grey.seal","Whiting",17,737.291963543463
1984,"Grey.seal","Whiting",17,728.980811995861
1985,"Grey.seal","Whiting",17,848.041925732352
1986,"Grey.seal","Whiting",17,1074.1844231608
1987,"Grey.seal","Whiting",17,1195.96273956039
1988,"Grey.seal","Whiting",17,1479.648332725
1989,"Grey.seal","Whiting",17,1977.8467399601
1990,"Grey.seal","Whiting",17,2198.64976165599
1991,"Grey.seal","Whiting",17,2183.4061996375
1992,"Grey.seal","Whiting",17,1912.27614455467
1993,"Grey.seal","Whiting",17,1579.81517357955
1994,"Grey.seal","Whiting",17,1456.41105091916
1995,"Grey.seal","Whiting",17,1789.33980656944
1996,"Grey.seal","Whiting",17,1513.56102261087
1997,"Grey.seal","Whiting",17,1156.6693211868
1998,"Grey.seal","Whiting",17,1785.6225287467
1999,"Grey.seal","Whiting",17,1865.32281433927
2000,"Grey.seal","Whiting",17,2495.42815985345
2001,"Grey.seal","Whiting",17,3649.12018172657
2002,"Grey.seal","Whiting",17,4829.61409606304
2003,"Grey.seal","Whiting",17,5274.18363664018
2004,"Grey.seal","Whiting",17,5020.253195088
2005,"Grey.seal","Whiting",17,4949.72387168305
2006,"Grey.seal","Whiting",17,4044.55011141009
2007,"Grey.seal","Whiting",17,3781.60746891168
2008,"Grey.seal","Whiting",17,4467.65323098431
2009,"Grey.seal","Whiting",17,4133.42190763431
2010,"Grey.seal","Whiting",17,4846.01118456942
2011,"Grey.seal","Whiting",17,6523.13661798874
2012,"Grey.seal","Whiting",17,6568.52726430554
2013,"Grey.seal","Whiting",17,5314.44036322851
2014,"Grey.seal","Whiting",17,5078.17181822006
2015,"Grey.seal","Whiting",17,6061.44771280826
2016,"Grey.seal","Whiting",17,5461.70490804748
2017,"Grey.seal","Whiting",17,4218.42087370992
2018,"Grey.seal","Whiting",17,5622.00872879646
2019,"Grey.seal","Whiting",17,5529.26039417649
2020,"Grey.seal","Whiting",17,7397.8025368968
2021,"Grey.seal","Whiting",17,10904.9177884527
2022,"Grey.seal","Whiting",17,13830.4732585891
1974,"Guillemot","Whiting",17,7267.07996881684
1975,"Guillemot","Whiting",17,13433.2877528112
1976,"Guillemot","Whiting",17,15610.6210053379
1977,"Guillemot","Whiting",17,17817.6782169198
1978,"Guillemot","Whiting",17,14025.562733054
1979,"Guillemot","Whiting",17,13297.7012637287
1980,"Guillemot","Whiting",17,14624.5948336894
1981,"Guillemot","Whiting",17,10481.6447887522
1982,"Guillemot","Whiting",17,7855.2884551787
1983,"Guillemot","Whiting",17,8442.43518455901
1984,"Guillemot","Whiting",17,11787.4417940331
1985,"Guillemot","Whiting",17,10266.0789841185
1986,"Guillemot","Whiting",17,14015.8863874941
1987,"Guillemot","Whiting",17,15152.8091476968
1988,"Guillemot","Whiting",17,16733.5184379298
1989,"Guillemot","Whiting",17,21621.1278293942
1990,"Guillemot","Whiting",17,13707.6197138077
1991,"Guillemot","Whiting",17,12016.9529854607
1992,"Guillemot","Whiting",17,10888.9938972746
1993,"Guillemot","Whiting",17,10046.3735981865
1994,"Guillemot","Whiting",17,8743.31492922798
1995,"Guillemot","Whiting",17,8858.50201357248
1996,"Guillemot","Whiting",17,7060.75389122802
1997,"Guillemot","Whiting",17,4574.84230525708
1998,"Guillemot","Whiting",17,8485.22978281025
1999,"Guillemot","Whiting",17,11366.2452444265
2000,"Guillemot","Whiting",17,7563.77550878791
2001,"Guillemot","Whiting",17,10765.4510351935
2002,"Guillemot","Whiting",17,9063.17583817595
2003,"Guillemot","Whiting",17,6988.53055774854
2004,"Guillemot","Whiting",17,4590.20371193352
2005,"Guillemot","Whiting",17,5789.16339305091
2006,"Guillemot","Whiting",17,6069.52508594388
2007,"Guillemot","Whiting",17,5859.74973011178
2008,"Guillemot","Whiting",17,7397.51944006926
2009,"Guillemot","Whiting",17,4745.44686836144
2010,"Guillemot","Whiting",17,3406.18179507288
2011,"Guillemot","Whiting",17,5416.67440320481
2012,"Guillemot","Whiting",17,5873.01548093725
2013,"Guillemot","Whiting",17,5086.35786579923
2014,"Guillemot","Whiting",17,4155.92754354907
2015,"Guillemot","Whiting",17,4612.0118313595
2016,"Guillemot","Whiting",17,8001.7637535416
2017,"Guillemot","Whiting",17,7770.39622093748
2018,"Guillemot","Whiting",17,8773.77399154328
2019,"Guillemot","Whiting",17,11514.5920196085
2020,"Guillemot","Whiting",17,20582.9849465569
2021,"Guillemot","Whiting",17,16377.3382451408
2022,"Guillemot","Whiting",17,3850.5919712037
1974,"H.porpoise","Whiting",17,65569.19994043
1975,"H.porpoise","Whiting",17,68199.9317804408
1976,"H.porpoise","Whiting",17,70282.5826760902
1977,"H.porpoise","Whiting",17,68801.836289755
1978,"H.porpoise","Whiting",17,63945.8939967953
1979,"H.porpoise","Whiting",17,71877.2088642783
1980,"H.porpoise","Whiting",17,64514.9034827223
1981,"H.porpoise","Whiting",17,54142.2619721482
1982,"H.porpoise","Whiting",17,45160.3340541194
1983,"H.porpoise","Whiting",17,40286.0792217287
1984,"H.porpoise","Whiting",17,40066.0364276022
1985,"H.porpoise","Whiting",17,43190.9241123362
1986,"H.porpoise","Whiting",17,53136.7937389156
1987,"H.porpoise","Whiting",17,48659.3922499351
1988,"H.porpoise","Whiting",17,57695.311709258
1989,"H.porpoise","Whiting",17,63560.0390731507
1990,"H.porpoise","Whiting",17,62369.8389833003
1991,"H.porpoise","Whiting",17,66897.4049606873
1992,"H.porpoise","Whiting",17,62471.8327770095
1993,"H.porpoise","Whiting",17,56842.3509814874
1994,"H.porpoise","Whiting",17,56310.3964319324
1995,"H.porpoise","Whiting",17,54802.9923678212
1996,"H.porpoise","Whiting",17,50158.434519247
1997,"H.porpoise","Whiting",17,44103.6355034907
1998,"H.porpoise","Whiting",17,47975.8227424585
1999,"H.porpoise","Whiting",17,55160.0219477029
2000,"H.porpoise","Whiting",17,61516.4586872081
2001,"H.porpoise","Whiting",17,64525.6882302124
2002,"H.porpoise","Whiting",17,60885.8368381705
2003,"H.porpoise","Whiting",17,53260.4087721062
2004,"H.porpoise","Whiting",17,47954.6170914415
2005,"H.porpoise","Whiting",17,47286.4108377142
2006,"H.porpoise","Whiting",17,46162.4528490113
2007,"H.porpoise","Whiting",17,44171.6702543693
2008,"H.porpoise","Whiting",17,49537.2910500979
2009,"H.porpoise","Whiting",17,47892.7691806141
2010,"H.porpoise","Whiting",17,52865.9314366867
2011,"H.porpoise","Whiting",17,54480.3776120412
2012,"H.porpoise","Whiting",17,53875.8603910628
2013,"H.porpoise","Whiting",17,48104.5256088813
2014,"H.porpoise","Whiting",17,49021.6957950903
2015,"H.porpoise","Whiting",17,51768.6405336926
2016,"H.porpoise","Whiting",17,52033.4240081625
2017,"H.porpoise","Whiting",17,54121.3773207447
2018,"H.porpoise","Whiting",17,56527.8492749141
2019,"H.porpoise","Whiting",17,67520.2517783806
2020,"H.porpoise","Whiting",17,80071.8368440195
2021,"H.porpoise","Whiting",17,90163.4329089015
2022,"H.porpoise","Whiting",17,89032.9929399904
1974,"Her.Gull","Whiting",17,1341.6686744229
1975,"Her.Gull","Whiting",17,1530.23206995
1976,"Her.Gull","Whiting",17,2356.994484348
1977,"Her.Gull","Whiting",17,2003.690401414
1978,"Her.Gull","Whiting",17,1670.197914843
1979,"Her.Gull","Whiting",17,1215.798039764
1980,"Her.Gull","Whiting",17,1206.4808639279
1981,"Her.Gull","Whiting",17,1417.722174392
1982,"Her.Gull","Whiting",17,966.6296630528
1983,"Her.Gull","Whiting",17,1165.837048544
1984,"Her.Gull","Whiting",17,1518.5978055888
1985,"Her.Gull","Whiting",17,1827.300137874
1986,"Her.Gull","Whiting",17,1754.821751928
1987,"Her.Gull","Whiting",17,2118.365293815
1988,"Her.Gull","Whiting",17,2730.600983598
1989,"Her.Gull","Whiting",17,1809.29364047
1990,"Her.Gull","Whiting",17,1418.4981737652
1991,"Her.Gull","Whiting",17,1247.6852652407
1992,"Her.Gull","Whiting",17,1645.76942472
1993,"Her.Gull","Whiting",17,1545.5812430934
1994,"Her.Gull","Whiting",17,1328.1287174385
1995,"Her.Gull","Whiting",17,1462.214847156
1996,"Her.Gull","Whiting",17,1000.412419998
1997,"Her.Gull","Whiting",17,1737.3549331288
1998,"Her.Gull","Whiting",17,2927.423361313
1999,"Her.Gull","Whiting",17,1880.16682051
2000,"Her.Gull","Whiting",17,2220.734827044
2001,"Her.Gull","Whiting",17,2718.990015756
2002,"Her.Gull","Whiting",17,1755.8694202756
2003,"Her.Gull","Whiting",17,1092.2651514768
2004,"Her.Gull","Whiting",17,902.828912404
2005,"Her.Gull","Whiting",17,781.0043050008
2006,"Her.Gull","Whiting",17,921.2474184865
2007,"Her.Gull","Whiting",17,1176.65956368
2008,"Her.Gull","Whiting",17,681.7576153388
2009,"Her.Gull","Whiting",17,449.5411660085
2010,"Her.Gull","Whiting",17,718.81865789
2011,"Her.Gull","Whiting",17,661.3448927232
2012,"Her.Gull","Whiting",17,635.1001726596
2013,"Her.Gull","Whiting",17,550.0109256222
2014,"Her.Gull","Whiting",17,488.50208077902
2015,"Her.Gull","Whiting",17,714.1490542683
2016,"Her.Gull","Whiting",17,906.5983297533
2017,"Her.Gull","Whiting",17,709.20265117818
2018,"Her.Gull","Whiting",17,677.0764008481
2019,"Her.Gull","Whiting",17,986.85105407
2020,"Her.Gull","Whiting",17,878.6446371672
2021,"Her.Gull","Whiting",17,432.329003614
2022,"Her.Gull","Whiting",17,692.3751979179
1974,"Kittiwake","Whiting",17,1021.7097436707
1975,"Kittiwake","Whiting",17,1012.9990618575
1976,"Kittiwake","Whiting",17,1795.56052788
1977,"Kittiwake","Whiting",17,1415.8027962471
1978,"Kittiwake","Whiting",17,1140.1037075913
1979,"Kittiwake","Whiting",17,822.5977960508
1980,"Kittiwake","Whiting",17,794.9724577713
1981,"Kittiwake","Whiting",17,1040.8321097526
1982,"Kittiwake","Whiting",17,606.4175379968
1983,"Kittiwake","Whiting",17,807.056050528
1984,"Kittiwake","Whiting",17,950.2642460032
1985,"Kittiwake","Whiting",17,922.273506669
1986,"Kittiwake","Whiting",17,801.9946249616
1987,"Kittiwake","Whiting",17,1251.966180085
1988,"Kittiwake","Whiting",17,1530.376511838
1989,"Kittiwake","Whiting",17,918.35127996
1990,"Kittiwake","Whiting",17,754.2564448472
1991,"Kittiwake","Whiting",17,690.8264235158
1992,"Kittiwake","Whiting",17,742.7962597389
1993,"Kittiwake","Whiting",17,568.1413810412
1994,"Kittiwake","Whiting",17,438.3287954748
1995,"Kittiwake","Whiting",17,529.84689811158
1996,"Kittiwake","Whiting",17,239.8100307074
1997,"Kittiwake","Whiting",17,370.44459985372
1998,"Kittiwake","Whiting",17,968.9773202549
1999,"Kittiwake","Whiting",17,698.013589124
2000,"Kittiwake","Whiting",17,671.121261109
2001,"Kittiwake","Whiting",17,816.7204994748
2002,"Kittiwake","Whiting",17,676.62715217152
2003,"Kittiwake","Whiting",17,543.9960409968
2004,"Kittiwake","Whiting",17,465.8610459282
2005,"Kittiwake","Whiting",17,433.51708273704
2006,"Kittiwake","Whiting",17,451.7052613234
2007,"Kittiwake","Whiting",17,619.3669122792
2008,"Kittiwake","Whiting",17,415.36575009622
2009,"Kittiwake","Whiting",17,178.4895008515
2010,"Kittiwake","Whiting",17,286.99581344744
2011,"Kittiwake","Whiting",17,398.24287523104
2012,"Kittiwake","Whiting",17,335.39113678711
2013,"Kittiwake","Whiting",17,317.8793669772
2014,"Kittiwake","Whiting",17,248.99377903785
2015,"Kittiwake","Whiting",17,401.2741237869
2016,"Kittiwake","Whiting",17,371.9090475437
2017,"Kittiwake","Whiting",17,311.62022197857
2018,"Kittiwake","Whiting",17,401.08979247021
2019,"Kittiwake","Whiting",17,511.592603634
2020,"Kittiwake","Whiting",17,461.491214872
2021,"Kittiwake","Whiting",17,223.0343842813
2022,"Kittiwake","Whiting",17,391.8037755402
1974,"Razorbill","Whiting",17,86.8386770947875
1975,"Razorbill","Whiting",17,129.318249835363
1976,"Razorbill","Whiting",17,124.963965302358
1977,"Razorbill","Whiting",17,207.514284801215
1978,"Razorbill","Whiting",17,155.590809012393
1979,"Razorbill","Whiting",17,126.561925496773
1980,"Razorbill","Whiting",17,138.739435510806
1981,"Razorbill","Whiting",17,187.799732480756
1982,"Razorbill","Whiting",17,196.80557830992
1983,"Razorbill","Whiting",17,179.616721793542
1984,"Razorbill","Whiting",17,252.500287185988
1985,"Razorbill","Whiting",17,223.134961744584
1986,"Razorbill","Whiting",17,404.589462490704
1987,"Razorbill","Whiting",17,295.252422996855
1988,"Razorbill","Whiting",17,384.670603917079
1989,"Razorbill","Whiting",17,502.272043906762
1990,"Razorbill","Whiting",17,190.698009431813
