"year","species","species.n","age","quarter","sub_area","WSEA","N"
1999,"GBG",5,3,2,1,-1,0
1999,"GBG",5,4,2,1,-1,0
1999,"GBG",5,5,2,1,-1,0
1999,"GBG",5,6,2,1,-1,0
1999,"GBG",5,7,2,1,-1,0
1999,"GBG",5,8,2,1,-1,0
1999,"GBG",5,9,2,1,-1,0
1999,"GBG",5,10,2,1,-1,0
1999,"GBG",5,0,3,1,-1,0
1999,"GBG",5,1,3,1,5,76000
1999,"GBG",5,2,3,1,-1,0
1999,"GBG",5,3,3,1,-1,0
1999,"GBG",5,4,3,1,-1,0
1999,"GBG",5,5,3,1,-1,0
1999,"GBG",5,6,3,1,-1,0
1999,"GBG",5,7,3,1,-1,0
1999,"GBG",5,8,3,1,-1,0
1999,"GBG",5,9,3,1,-1,0
1999,"GBG",5,10,3,1,-1,0
1999,"GBG",5,0,4,1,-1,0
1999,"GBG",5,1,4,1,5,332000
1999,"GBG",5,2,4,1,-1,0
1999,"GBG",5,3,4,1,-1,0
1999,"GBG",5,4,4,1,-1,0
1999,"GBG",5,5,4,1,-1,0
1999,"GBG",5,6,4,1,-1,0
1999,"GBG",5,7,4,1,-1,0
1999,"GBG",5,8,4,1,-1,0
1999,"GBG",5,9,4,1,-1,0
1999,"GBG",5,10,4,1,-1,0
2000,"GBG",5,0,1,1,-1,0
2000,"GBG",5,1,1,1,5,120000
2000,"GBG",5,2,1,1,-1,0
2000,"GBG",5,3,1,1,-1,0
2000,"GBG",5,4,1,1,-1,0
2000,"GBG",5,5,1,1,-1,0
2000,"GBG",5,6,1,1,-1,0
2000,"GBG",5,7,1,1,-1,0
2000,"GBG",5,8,1,1,-1,0
2000,"GBG",5,9,1,1,-1,0
2000,"GBG",5,10,1,1,-1,0
2000,"GBG",5,0,2,1,-1,0
2000,"GBG",5,1,2,1,5,32000
2000,"GBG",5,2,2,1,-1,0
2000,"GBG",5,3,2,1,-1,0
2000,"GBG",5,4,2,1,-1,0
2000,"GBG",5,5,2,1,-1,0
2000,"GBG",5,6,2,1,-1,0
2000,"GBG",5,7,2,1,-1,0
2000,"GBG",5,8,2,1,-1,0
2000,"GBG",5,9,2,1,-1,0
2000,"GBG",5,10,2,1,-1,0
2000,"GBG",5,0,3,1,-1,0
2000,"GBG",5,1,3,1,5,72000
2000,"GBG",5,2,3,1,-1,0
2000,"GBG",5,3,3,1,-1,0
2000,"GBG",5,4,3,1,-1,0
2000,"GBG",5,5,3,1,-1,0
2000,"GBG",5,6,3,1,-1,0
2000,"GBG",5,7,3,1,-1,0
2000,"GBG",5,8,3,1,-1,0
2000,"GBG",5,9,3,1,-1,0
2000,"GBG",5,10,3,1,-1,0
2000,"GBG",5,0,4,1,-1,0
2000,"GBG",5,1,4,1,5,314000
2000,"GBG",5,2,4,1,-1,0
2000,"GBG",5,3,4,1,-1,0
2000,"GBG",5,4,4,1,-1,0
2000,"GBG",5,5,4,1,-1,0
2000,"GBG",5,6,4,1,-1,0
2000,"GBG",5,7,4,1,-1,0
2000,"GBG",5,8,4,1,-1,0
2000,"GBG",5,9,4,1,-1,0
2000,"GBG",5,10,4,1,-1,0
2001,"GBG",5,0,1,1,-1,0
2001,"GBG",5,1,1,1,5,119000
2001,"GBG",5,2,1,1,-1,0
2001,"GBG",5,3,1,1,-1,0
2001,"GBG",5,4,1,1,-1,0
2001,"GBG",5,5,1,1,-1,0
2001,"GBG",5,6,1,1,-1,0
2001,"GBG",5,7,1,1,-1,0
2001,"GBG",5,8,1,1,-1,0
2001,"GBG",5,9,1,1,-1,0
2001,"GBG",5,10,1,1,-1,0
2001,"GBG",5,0,2,1,-1,0
2001,"GBG",5,1,2,1,5,32000
2001,"GBG",5,2,2,1,-1,0
2001,"GBG",5,3,2,1,-1,0
2001,"GBG",5,4,2,1,-1,0
2001,"GBG",5,5,2,1,-1,0
2001,"GBG",5,6,2,1,-1,0
2001,"GBG",5,7,2,1,-1,0
2001,"GBG",5,8,2,1,-1,0
2001,"GBG",5,9,2,1,-1,0
2001,"GBG",5,10,2,1,-1,0
2001,"GBG",5,0,3,1,-1,0
2001,"GBG",5,1,3,1,5,72000
2001,"GBG",5,2,3,1,-1,0
2001,"GBG",5,3,3,1,-1,0
2001,"GBG",5,4,3,1,-1,0
2001,"GBG",5,5,3,1,-1,0
2001,"GBG",5,6,3,1,-1,0
2001,"GBG",5,7,3,1,-1,0
2001,"GBG",5,8,3,1,-1,0
2001,"GBG",5,9,3,1,-1,0
2001,"GBG",5,10,3,1,-1,0
2001,"GBG",5,0,4,1,-1,0
2001,"GBG",5,1,4,1,5,311000
2001,"GBG",5,2,4,1,-1,0
2001,"GBG",5,3,4,1,-1,0
2001,"GBG",5,4,4,1,-1,0
2001,"GBG",5,5,4,1,-1,0
2001,"GBG",5,6,4,1,-1,0
2001,"GBG",5,7,4,1,-1,0
2001,"GBG",5,8,4,1,-1,0
2001,"GBG",5,9,4,1,-1,0
2001,"GBG",5,10,4,1,-1,0
2002,"GBG",5,0,1,1,-1,0
2002,"GBG",5,1,1,1,5,118000
2002,"GBG",5,2,1,1,-1,0
2002,"GBG",5,3,1,1,-1,0
2002,"GBG",5,4,1,1,-1,0
2002,"GBG",5,5,1,1,-1,0
2002,"GBG",5,6,1,1,-1,0
2002,"GBG",5,7,1,1,-1,0
2002,"GBG",5,8,1,1,-1,0
2002,"GBG",5,9,1,1,-1,0
2002,"GBG",5,10,1,1,-1,0
2002,"GBG",5,0,2,1,-1,0
2002,"GBG",5,1,2,1,5,32000
2002,"GBG",5,2,2,1,-1,0
2002,"GBG",5,3,2,1,-1,0
2002,"GBG",5,4,2,1,-1,0
2002,"GBG",5,5,2,1,-1,0
2002,"GBG",5,6,2,1,-1,0
2002,"GBG",5,7,2,1,-1,0
2002,"GBG",5,8,2,1,-1,0
2002,"GBG",5,9,2,1,-1,0
2002,"GBG",5,10,2,1,-1,0
2002,"GBG",5,0,3,1,-1,0
2002,"GBG",5,1,3,1,5,71000
2002,"GBG",5,2,3,1,-1,0
2002,"GBG",5,3,3,1,-1,0
2002,"GBG",5,4,3,1,-1,0
2002,"GBG",5,5,3,1,-1,0
2002,"GBG",5,6,3,1,-1,0
2002,"GBG",5,7,3,1,-1,0
2002,"GBG",5,8,3,1,-1,0
2002,"GBG",5,9,3,1,-1,0
2002,"GBG",5,10,3,1,-1,0
2002,"GBG",5,0,4,1,-1,0
2002,"GBG",5,1,4,1,5,309000
2002,"GBG",5,2,4,1,-1,0
2002,"GBG",5,3,4,1,-1,0
2002,"GBG",5,4,4,1,-1,0
2002,"GBG",5,5,4,1,-1,0
2002,"GBG",5,6,4,1,-1,0
2002,"GBG",5,7,4,1,-1,0
2002,"GBG",5,8,4,1,-1,0
2002,"GBG",5,9,4,1,-1,0
2002,"GBG",5,10,4,1,-1,0
2003,"GBG",5,0,1,1,-1,0
2003,"GBG",5,1,1,1,5,117000
2003,"GBG",5,2,1,1,-1,0
2003,"GBG",5,3,1,1,-1,0
2003,"GBG",5,4,1,1,-1,0
2003,"GBG",5,5,1,1,-1,0
2003,"GBG",5,6,1,1,-1,0
2003,"GBG",5,7,1,1,-1,0
2003,"GBG",5,8,1,1,-1,0
2003,"GBG",5,9,1,1,-1,0
2003,"GBG",5,10,1,1,-1,0
2003,"GBG",5,0,2,1,-1,0
2003,"GBG",5,1,2,1,5,32000
2003,"GBG",5,2,2,1,-1,0
2003,"GBG",5,3,2,1,-1,0
2003,"GBG",5,4,2,1,-1,0
2003,"GBG",5,5,2,1,-1,0
2003,"GBG",5,6,2,1,-1,0
2003,"GBG",5,7,2,1,-1,0
2003,"GBG",5,8,2,1,-1,0
2003,"GBG",5,9,2,1,-1,0
2003,"GBG",5,10,2,1,-1,0
2003,"GBG",5,0,3,1,-1,0
2003,"GBG",5,1,3,1,5,71000
2003,"GBG",5,2,3,1,-1,0
2003,"GBG",5,3,3,1,-1,0
2003,"GBG",5,4,3,1,-1,0
2003,"GBG",5,5,3,1,-1,0
2003,"GBG",5,6,3,1,-1,0
2003,"GBG",5,7,3,1,-1,0
2003,"GBG",5,8,3,1,-1,0
2003,"GBG",5,9,3,1,-1,0
2003,"GBG",5,10,3,1,-1,0
2003,"GBG",5,0,4,1,-1,0
2003,"GBG",5,1,4,1,5,307000
2003,"GBG",5,2,4,1,-1,0
2003,"GBG",5,3,4,1,-1,0
2003,"GBG",5,4,4,1,-1,0
2003,"GBG",5,5,4,1,-1,0
2003,"GBG",5,6,4,1,-1,0
2003,"GBG",5,7,4,1,-1,0
2003,"GBG",5,8,4,1,-1,0
2003,"GBG",5,9,4,1,-1,0
2003,"GBG",5,10,4,1,-1,0
2004,"GBG",5,0,1,1,-1,0
2004,"GBG",5,1,1,1,5,129000
2004,"GBG",5,2,1,1,-1,0
2004,"GBG",5,3,1,1,-1,0
2004,"GBG",5,4,1,1,-1,0
2004,"GBG",5,5,1,1,-1,0
2004,"GBG",5,6,1,1,-1,0
2004,"GBG",5,7,1,1,-1,0
2004,"GBG",5,8,1,1,-1,0
2004,"GBG",5,9,1,1,-1,0
2004,"GBG",5,10,1,1,-1,0
2004,"GBG",5,0,2,1,-1,0
2004,"GBG",5,1,2,1,5,30000
2004,"GBG",5,2,2,1,-1,0
2004,"GBG",5,3,2,1,-1,0
2004,"GBG",5,4,2,1,-1,0
2004,"GBG",5,5,2,1,-1,0
2004,"GBG",5,6,2,1,-1,0
2004,"GBG",5,7,2,1,-1,0
2004,"GBG",5,8,2,1,-1,0
2004,"GBG",5,9,2,1,-1,0
2004,"GBG",5,10,2,1,-1,0
2004,"GBG",5,0,3,1,-1,0
2004,"GBG",5,1,3,1,5,75000
2004,"GBG",5,2,3,1,-1,0
2004,"GBG",5,3,3,1,-1,0
2004,"GBG",5,4,3,1,-1,0
2004,"GBG",5,5,3,1,-1,0
2004,"GBG",5,6,3,1,-1,0
2004,"GBG",5,7,3,1,-1,0
2004,"GBG",5,8,3,1,-1,0
2004,"GBG",5,9,3,1,-1,0
2004,"GBG",5,10,3,1,-1,0
2004,"GBG",5,0,4,1,-1,0
2004,"GBG",5,1,4,1,5,307000
2004,"GBG",5,2,4,1,-1,0
2004,"GBG",5,3,4,1,-1,0
2004,"GBG",5,4,4,1,-1,0
2004,"GBG",5,5,4,1,-1,0
2004,"GBG",5,6,4,1,-1,0
2004,"GBG",5,7,4,1,-1,0
2004,"GBG",5,8,4,1,-1,0
2004,"GBG",5,9,4,1,-1,0
2004,"GBG",5,10,4,1,-1,0
2005,"GBG",5,0,1,1,-1,0
2005,"GBG",5,1,1,1,5,140000
2005,"GBG",5,2,1,1,-1,0
2005,"GBG",5,3,1,1,-1,0
2005,"GBG",5,4,1,1,-1,0
2005,"GBG",5,5,1,1,-1,0
2005,"GBG",5,6,1,1,-1,0
2005,"GBG",5,7,1,1,-1,0
2005,"GBG",5,8,1,1,-1,0
2005,"GBG",5,9,1,1,-1,0
2005,"GBG",5,10,1,1,-1,0
2005,"GBG",5,0,2,1,-1,0
2005,"GBG",5,1,2,1,5,28000
2005,"GBG",5,2,2,1,-1,0
2005,"GBG",5,3,2,1,-1,0
2005,"GBG",5,4,2,1,-1,0
2005,"GBG",5,5,2,1,-1,0
2005,"GBG",5,6,2,1,-1,0
2005,"GBG",5,7,2,1,-1,0
2005,"GBG",5,8,2,1,-1,0
2005,"GBG",5,9,2,1,-1,0
2005,"GBG",5,10,2,1,-1,0
2005,"GBG",5,0,3,1,-1,0
2005,"GBG",5,1,3,1,5,80000
2005,"GBG",5,2,3,1,-1,0
2005,"GBG",5,3,3,1,-1,0
2005,"GBG",5,4,3,1,-1,0
2005,"GBG",5,5,3,1,-1,0
2005,"GBG",5,6,3,1,-1,0
2005,"GBG",5,7,3,1,-1,0
2005,"GBG",5,8,3,1,-1,0
2005,"GBG",5,9,3,1,-1,0
2005,"GBG",5,10,3,1,-1,0
2005,"GBG",5,0,4,1,-1,0
2005,"GBG",5,1,4,1,5,307000
2005,"GBG",5,2,4,1,-1,0
2005,"GBG",5,3,4,1,-1,0
2005,"GBG",5,4,4,1,-1,0
2005,"GBG",5,5,4,1,-1,0
2005,"GBG",5,6,4,1,-1,0
2005,"GBG",5,7,4,1,-1,0
2005,"GBG",5,8,4,1,-1,0
2005,"GBG",5,9,4,1,-1,0
2005,"GBG",5,10,4,1,-1,0
2006,"GBG",5,0,1,1,-1,0
2006,"GBG",5,1,1,1,5,152000
2006,"GBG",5,2,1,1,-1,0
2006,"GBG",5,3,1,1,-1,0
2006,"GBG",5,4,1,1,-1,0
2006,"GBG",5,5,1,1,-1,0
2006,"GBG",5,6,1,1,-1,0
2006,"GBG",5,7,1,1,-1,0
2006,"GBG",5,8,1,1,-1,0
2006,"GBG",5,9,1,1,-1,0
2006,"GBG",5,10,1,1,-1,0
2006,"GBG",5,0,2,1,-1,0
2006,"GBG",5,1,2,1,5,27000
2006,"GBG",5,2,2,1,-1,0
2006,"GBG",5,3,2,1,-1,0
2006,"GBG",5,4,2,1,-1,0
2006,"GBG",5,5,2,1,-1,0
2006,"GBG",5,6,2,1,-1,0
2006,"GBG",5,7,2,1,-1,0
2006,"GBG",5,8,2,1,-1,0
2006,"GBG",5,9,2,1,-1,0
2006,"GBG",5,10,2,1,-1,0
2006,"GBG",5,0,3,1,-1,0
2006,"GBG",5,1,3,1,5,84000
2006,"GBG",5,2,3,1,-1,0
2006,"GBG",5,3,3,1,-1,0
2006,"GBG",5,4,3,1,-1,0
2006,"GBG",5,5,3,1,-1,0
2006,"GBG",5,6,3,1,-1,0
2006,"GBG",5,7,3,1,-1,0
2006,"GBG",5,8,3,1,-1,0
2006,"GBG",5,9,3,1,-1,0
2006,"GBG",5,10,3,1,-1,0
2006,"GBG",5,0,4,1,-1,0
2006,"GBG",5,1,4,1,5,307000
2006,"GBG",5,2,4,1,-1,0
2006,"GBG",5,3,4,1,-1,0
2006,"GBG",5,4,4,1,-1,0
2006,"GBG",5,5,4,1,-1,0
2006,"GBG",5,6,4,1,-1,0
2006,"GBG",5,7,4,1,-1,0
2006,"GBG",5,8,4,1,-1,0
2006,"GBG",5,9,4,1,-1,0
2006,"GBG",5,10,4,1,-1,0
2007,"GBG",5,0,1,1,-1,0
2007,"GBG",5,1,1,1,5,164000
2007,"GBG",5,2,1,1,-1,0
2007,"GBG",5,3,1,1,-1,0
2007,"GBG",5,4,1,1,-1,0
2007,"GBG",5,5,1,1,-1,0
2007,"GBG",5,6,1,1,-1,0
2007,"GBG",5,7,1,1,-1,0
2007,"GBG",5,8,1,1,-1,0
2007,"GBG",5,9,1,1,-1,0
2007,"GBG",5,10,1,1,-1,0
2007,"GBG",5,0,2,1,-1,0
2007,"GBG",5,1,2,1,5,25000
2007,"GBG",5,2,2,1,-1,0
2007,"GBG",5,3,2,1,-1,0
2007,"GBG",5,4,2,1,-1,0
2007,"GBG",5,5,2,1,-1,0
2007,"GBG",5,6,2,1,-1,0
2007,"GBG",5,7,2,1,-1,0
2007,"GBG",5,8,2,1,-1,0
2007,"GBG",5,9,2,1,-1,0
2007,"GBG",5,10,2,1,-1,0
2007,"GBG",5,0,3,1,-1,0
2007,"GBG",5,1,3,1,5,88000
2007,"GBG",5,2,3,1,-1,0
2007,"GBG",5,3,3,1,-1,0
2007,"GBG",5,4,3,1,-1,0
2007,"GBG",5,5,3,1,-1,0
2007,"GBG",5,6,3,1,-1,0
2007,"GBG",5,7,3,1,-1,0
2007,"GBG",5,8,3,1,-1,0
2007,"GBG",5,9,3,1,-1,0
2007,"GBG",5,10,3,1,-1,0
2007,"GBG",5,0,4,1,-1,0
2007,"GBG",5,1,4,1,5,307000
2007,"GBG",5,2,4,1,-1,0
2007,"GBG",5,3,4,1,-1,0
2007,"GBG",5,4,4,1,-1,0
2007,"GBG",5,5,4,1,-1,0
2007,"GBG",5,6,4,1,-1,0
2007,"GBG",5,7,4,1,-1,0
2007,"GBG",5,8,4,1,-1,0
2007,"GBG",5,9,4,1,-1,0
2007,"GBG",5,10,4,1,-1,0
2008,"GBG",5,0,1,1,-1,0
2008,"GBG",5,1,1,1,5,176000
2008,"GBG",5,2,1,1,-1,0
2008,"GBG",5,3,1,1,-1,0
2008,"GBG",5,4,1,1,-1,0
2008,"GBG",5,5,1,1,-1,0
2008,"GBG",5,6,1,1,-1,0
2008,"GBG",5,7,1,1,-1,0
2008,"GBG",5,8,1,1,-1,0
2008,"GBG",5,9,1,1,-1,0
2008,"GBG",5,10,1,1,-1,0
2008,"GBG",5,0,2,1,-1,0
2008,"GBG",5,1,2,1,5,23000
2008,"GBG",5,2,2,1,-1,0
2008,"GBG",5,3,2,1,-1,0
2008,"GBG",5,4,2,1,-1,0
2008,"GBG",5,5,2,1,-1,0
2008,"GBG",5,6,2,1,-1,0
2008,"GBG",5,7,2,1,-1,0
2008,"GBG",5,8,2,1,-1,0
2008,"GBG",5,9,2,1,-1,0
2008,"GBG",5,10,2,1,-1,0
2008,"GBG",5,0,3,1,-1,0
2008,"GBG",5,1,3,1,5,93000
2008,"GBG",5,2,3,1,-1,0
2008,"GBG",5,3,3,1,-1,0
2008,"GBG",5,4,3,1,-1,0
2008,"GBG",5,5,3,1,-1,0
2008,"GBG",5,6,3,1,-1,0
2008,"GBG",5,7,3,1,-1,0
2008,"GBG",5,8,3,1,-1,0
2008,"GBG",5,9,3,1,-1,0
2008,"GBG",5,10,3,1,-1,0
2008,"GBG",5,0,4,1,-1,0
2008,"GBG",5,1,4,1,5,307000
2008,"GBG",5,2,4,1,-1,0
2008,"GBG",5,3,4,1,-1,0
2008,"GBG",5,4,4,1,-1,0
2008,"GBG",5,5,4,1,-1,0
2008,"GBG",5,6,4,1,-1,0
2008,"GBG",5,7,4,1,-1,0
2008,"GBG",5,8,4,1,-1,0
2008,"GBG",5,9,4,1,-1,0
2008,"GBG",5,10,4,1,-1,0
2009,"GBG",5,0,1,1,-1,0
2009,"GBG",5,1,1,1,5,187000
2009,"GBG",5,2,1,1,-1,0
2009,"GBG",5,3,1,1,-1,0
2009,"GBG",5,4,1,1,-1,0
2009,"GBG",5,5,1,1,-1,0
2009,"GBG",5,6,1,1,-1,0
2009,"GBG",5,7,1,1,-1,0
2009,"GBG",5,8,1,1,-1,0
2009,"GBG",5,9,1,1,-1,0
2009,"GBG",5,10,1,1,-1,0
2009,"GBG",5,0,2,1,-1,0
2009,"GBG",5,1,2,1,5,21000
2009,"GBG",5,2,2,1,-1,0
2009,"GBG",5,3,2,1,-1,0
2009,"GBG",5,4,2,1,-1,0
2009,"GBG",5,5,2,1,-1,0
2009,"GBG",5,6,2,1,-1,0
2009,"GBG",5,7,2,1,-1,0
2009,"GBG",5,8,2,1,-1,0
2009,"GBG",5,9,2,1,-1,0
2009,"GBG",5,10,2,1,-1,0
2009,"GBG",5,0,3,1,-1,0
2009,"GBG",5,1,3,1,5,97000
2009,"GBG",5,2,3,1,-1,0
2009,"GBG",5,3,3,1,-1,0
2009,"GBG",5,4,3,1,-1,0
2009,"GBG",5,5,3,1,-1,0
2009,"GBG",5,6,3,1,-1,0
2009,"GBG",5,7,3,1,-1,0
2009,"GBG",5,8,3,1,-1,0
2009,"GBG",5,9,3,1,-1,0
2009,"GBG",5,10,3,1,-1,0
2009,"GBG",5,0,4,1,-1,0
2009,"GBG",5,1,4,1,5,307000
2009,"GBG",5,2,4,1,-1,0
2009,"GBG",5,3,4,1,-1,0
2009,"GBG",5,4,4,1,-1,0
2009,"GBG",5,5,4,1,-1,0
2009,"GBG",5,6,4,1,-1,0
2009,"GBG",5,7,4,1,-1,0
2009,"GBG",5,8,4,1,-1,0
2009,"GBG",5,9,4,1,-1,0
2009,"GBG",5,10,4,1,-1,0
2010,"GBG",5,0,1,1,-1,0
2010,"GBG",5,1,1,1,5,199000
2010,"GBG",5,2,1,1,-1,0
2010,"GBG",5,3,1,1,-1,0
2010,"GBG",5,4,1,1,-1,0
2010,"GBG",5,5,1,1,-1,0
2010,"GBG",5,6,1,1,-1,0
2010,"GBG",5,7,1,1,-1,0
2010,"GBG",5,8,1,1,-1,0
2010,"GBG",5,9,1,1,-1,0
2010,"GBG",5,10,1,1,-1,0
2010,"GBG",5,0,2,1,-1,0
2010,"GBG",5,1,2,1,5,19000
2010,"GBG",5,2,2,1,-1,0
2010,"GBG",5,3,2,1,-1,0
2010,"GBG",5,4,2,1,-1,0
2010,"GBG",5,5,2,1,-1,0
2010,"GBG",5,6,2,1,-1,0
2010,"GBG",5,7,2,1,-1,0
2010,"GBG",5,8,2,1,-1,0
2010,"GBG",5,9,2,1,-1,0
2010,"GBG",5,10,2,1,-1,0
2010,"GBG",5,0,3,1,-1,0
2010,"GBG",5,1,3,1,5,102000
2010,"GBG",5,2,3,1,-1,0
2010,"GBG",5,3,3,1,-1,0
2010,"GBG",5,4,3,1,-1,0
2010,"GBG",5,5,3,1,-1,0
2010,"GBG",5,6,3,1,-1,0
2010,"GBG",5,7,3,1,-1,0
2010,"GBG",5,8,3,1,-1,0
2010,"GBG",5,9,3,1,-1,0
2010,"GBG",5,10,3,1,-1,0
2010,"GBG",5,0,4,1,-1,0
2010,"GBG",5,1,4,1,5,307000
2010,"GBG",5,2,4,1,-1,0
2010,"GBG",5,3,4,1,-1,0
2010,"GBG",5,4,4,1,-1,0
2010,"GBG",5,5,4,1,-1,0
2010,"GBG",5,6,4,1,-1,0
2010,"GBG",5,7,4,1,-1,0
2010,"GBG",5,8,4,1,-1,0
2010,"GBG",5,9,4,1,-1,0
2010,"GBG",5,10,4,1,-1,0
2011,"GBG",5,0,1,1,-1,0
2011,"GBG",5,1,1,1,5,199000
2011,"GBG",5,2,1,1,-1,0
2011,"GBG",5,3,1,1,-1,0
2011,"GBG",5,4,1,1,-1,0
2011,"GBG",5,5,1,1,-1,0
2011,"GBG",5,6,1,1,-1,0
2011,"GBG",5,7,1,1,-1,0
2011,"GBG",5,8,1,1,-1,0
2011,"GBG",5,9,1,1,-1,0
2011,"GBG",5,10,1,1,-1,0
2011,"GBG",5,0,2,1,-1,0
2011,"GBG",5,1,2,1,5,19000
2011,"GBG",5,2,2,1,-1,0
2011,"GBG",5,3,2,1,-1,0
2011,"GBG",5,4,2,1,-1,0
2011,"GBG",5,5,2,1,-1,0
2011,"GBG",5,6,2,1,-1,0
2011,"GBG",5,7,2,1,-1,0
2011,"GBG",5,8,2,1,-1,0
2011,"GBG",5,9,2,1,-1,0
2011,"GBG",5,10,2,1,-1,0
2011,"GBG",5,0,3,1,-1,0
2011,"GBG",5,1,3,1,5,102000
2011,"GBG",5,2,3,1,-1,0
2011,"GBG",5,3,3,1,-1,0
2011,"GBG",5,4,3,1,-1,0
2011,"GBG",5,5,3,1,-1,0
2011,"GBG",5,6,3,1,-1,0
2011,"GBG",5,7,3,1,-1,0
2011,"GBG",5,8,3,1,-1,0
2011,"GBG",5,9,3,1,-1,0
2011,"GBG",5,10,3,1,-1,0
2011,"GBG",5,0,4,1,-1,0
2011,"GBG",5,1,4,1,5,307000
2011,"GBG",5,2,4,1,-1,0
2011,"GBG",5,3,4,1,-1,0
2011,"GBG",5,4,4,1,-1,0
2011,"GBG",5,5,4,1,-1,0
2011,"GBG",5,6,4,1,-1,0
2011,"GBG",5,7,4,1,-1,0
2011,"GBG",5,8,4,1,-1,0
2011,"GBG",5,9,4,1,-1,0
2011,"GBG",5,10,4,1,-1,0
2012,"GBG",5,0,1,1,-1,0
2012,"GBG",5,1,1,1,5,199000
2012,"GBG",5,2,1,1,-1,0
2012,"GBG",5,3,1,1,-1,0
2012,"GBG",5,4,1,1,-1,0
2012,"GBG",5,5,1,1,-1,0
2012,"GBG",5,6,1,1,-1,0
2012,"GBG",5,7,1,1,-1,0
2012,"GBG",5,8,1,1,-1,0
2012,"GBG",5,9,1,1,-1,0
2012,"GBG",5,10,1,1,-1,0
2012,"GBG",5,0,2,1,-1,0
2012,"GBG",5,1,2,1,5,19000
2012,"GBG",5,2,2,1,-1,0
2012,"GBG",5,3,2,1,-1,0
2012,"GBG",5,4,2,1,-1,0
2012,"GBG",5,5,2,1,-1,0
2012,"GBG",5,6,2,1,-1,0
2012,"GBG",5,7,2,1,-1,0
2012,"GBG",5,8,2,1,-1,0
2012,"GBG",5,9,2,1,-1,0
2012,"GBG",5,10,2,1,-1,0
2012,"GBG",5,0,3,1,-1,0
2012,"GBG",5,1,3,1,5,102000
2012,"GBG",5,2,3,1,-1,0
2012,"GBG",5,3,3,1,-1,0
2012,"GBG",5,4,3,1,-1,0
2012,"GBG",5,5,3,1,-1,0
2012,"GBG",5,6,3,1,-1,0
2012,"GBG",5,7,3,1,-1,0
2012,"GBG",5,8,3,1,-1,0
2012,"GBG",5,9,3,1,-1,0
2012,"GBG",5,10,3,1,-1,0
2012,"GBG",5,0,4,1,-1,0
2012,"GBG",5,1,4,1,5,307000
2012,"GBG",5,2,4,1,-1,0
2012,"GBG",5,3,4,1,-1,0
2012,"GBG",5,4,4,1,-1,0
2012,"GBG",5,5,4,1,-1,0
2012,"GBG",5,6,4,1,-1,0
2012,"GBG",5,7,4,1,-1,0
2012,"GBG",5,8,4,1,-1,0
2012,"GBG",5,9,4,1,-1,0
2012,"GBG",5,10,4,1,-1,0
2013,"GBG",5,0,1,1,-1,0
2013,"GBG",5,1,1,1,5,199000
2013,"GBG",5,2,1,1,-1,0
2013,"GBG",5,3,1,1,-1,0
2013,"GBG",5,4,1,1,-1,0
2013,"GBG",5,5,1,1,-1,0
2013,"GBG",5,6,1,1,-1,0
2013,"GBG",5,7,1,1,-1,0
2013,"GBG",5,8,1,1,-1,0
2013,"GBG",5,9,1,1,-1,0
2013,"GBG",5,10,1,1,-1,0
2013,"GBG",5,0,2,1,-1,0
2013,"GBG",5,1,2,1,5,19000
2013,"GBG",5,2,2,1,-1,0
2013,"GBG",5,3,2,1,-1,0
2013,"GBG",5,4,2,1,-1,0
2013,"GBG",5,5,2,1,-1,0
2013,"GBG",5,6,2,1,-1,0
2013,"GBG",5,7,2,1,-1,0
2013,"GBG",5,8,2,1,-1,0
2013,"GBG",5,9,2,1,-1,0
2013,"GBG",5,10,2,1,-1,0
2013,"GBG",5,0,3,1,-1,0
2013,"GBG",5,1,3,1,5,102000
2013,"GBG",5,2,3,1,-1,0
2013,"GBG",5,3,3,1,-1,0
2013,"GBG",5,4,3,1,-1,0
2013,"GBG",5,5,3,1,-1,0
2013,"GBG",5,6,3,1,-1,0
2013,"GBG",5,7,3,1,-1,0
2013,"GBG",5,8,3,1,-1,0
2013,"GBG",5,9,3,1,-1,0
2013,"GBG",5,10,3,1,-1,0
2013,"GBG",5,0,4,1,-1,0
2013,"GBG",5,1,4,1,5,307000
2013,"GBG",5,2,4,1,-1,0
2013,"GBG",5,3,4,1,-1,0
2013,"GBG",5,4,4,1,-1,0
2013,"GBG",5,5,4,1,-1,0
2013,"GBG",5,6,4,1,-1,0
2013,"GBG",5,7,4,1,-1,0
2013,"GBG",5,8,4,1,-1,0
2013,"GBG",5,9,4,1,-1,0
2013,"GBG",5,10,4,1,-1,0
1974,"GNT",6,0,1,1,-1,0
1974,"GNT",6,1,1,1,5,105000
1974,"GNT",6,2,1,1,-1,0
1974,"GNT",6,3,1,1,-1,0
1974,"GNT",6,4,1,1,-1,0
1974,"GNT",6,5,1,1,-1,0
1974,"GNT",6,6,1,1,-1,0
1974,"GNT",6,7,1,1,-1,0
1974,"GNT",6,8,1,1,-1,0
1974,"GNT",6,9,1,1,-1,0
1974,"GNT",6,10,1,1,-1,0
1974,"GNT",6,0,2,1,-1,0
1974,"GNT",6,1,2,1,5,143000
1974,"GNT",6,2,2,1,-1,0
1974,"GNT",6,3,2,1,-1,0
1974,"GNT",6,4,2,1,-1,0
1974,"GNT",6,5,2,1,-1,0
1974,"GNT",6,6,2,1,-1,0
1974,"GNT",6,7,2,1,-1,0
